,src,iso_code,region,trg,weighted,log-weight,norm-log-weight,days_since_100_cases_in_China_2019,weeks_since_100_cases
4419,Czechia,CZE,Europe,Sweden,5.0,1.6094379124341003,0.25751108605227985,55.0,7
4420,Czechia,CZE,Europe,Switzerland,4.0,1.3862943611198906,0.22180797641347444,55.0,7
4421,Czechia,CZE,Europe,Turkey,2.0,0.6931471805599453,0.11090398820673722,55.0,7
4422,Czechia,CZE,Europe,Ukraine,3.0,1.0986122886681098,0.17577866248809984,55.0,7
4423,Czechia,CZE,Europe,United Arab Emirates,2.0,0.6931471805599453,0.11090398820673722,55.0,7
4424,Czechia,CZE,Europe,United Kingdom of Great Britain and Northern Ireland,16.0,2.772588722239781,0.4436159528269489,55.0,7
4425,Czechia,CZE,Europe,Uzbekistan,1.0,0.0,0.0,55.0,7
4540,Denmark,DNK,Europe,Austria,5.0,1.6094379124341003,0.25751108605227985,52.0,7
4541,Denmark,DNK,Europe,Belgium,5.0,1.6094379124341003,0.25751108605227985,52.0,7
4542,Denmark,DNK,Europe,Bosnia and Herzegovina,1.0,0.0,0.0,52.0,7
4543,Denmark,DNK,Europe,Bulgaria,1.0,0.0,0.0,52.0,7
4544,Denmark,DNK,Europe,Canada,3.0,1.0986122886681098,0.17577866248809984,52.0,7
4545,Denmark,DNK,Europe,China,3.0,1.0986122886681098,0.17577866248809984,52.0,7
4546,Denmark,DNK,Europe,Croatia,6.0,1.791759469228055,0.28668265069483706,52.0,7
4547,Denmark,DNK,Europe,Czechia,4.0,1.3862943611198906,0.22180797641347444,52.0,7
4548,Denmark,DNK,Europe,Egypt,2.0,0.6931471805599453,0.11090398820673722,52.0,7
4549,Denmark,DNK,Europe,Estonia,2.0,0.6931471805599453,0.11090398820673722,52.0,7
4550,Denmark,DNK,Europe,Faroe Islands,2.0,0.6931471805599453,0.11090398820673722,52.0,7
4551,Denmark,DNK,Europe,Finland,4.0,1.3862943611198906,0.22180797641347444,52.0,7
4552,Denmark,DNK,Europe,France,12.0,2.4849066497880004,0.3975866389015743,52.0,7
4553,Denmark,DNK,Europe,Germany,26.0,3.258096538021482,0.5212975110671989,52.0,7
4554,Denmark,DNK,Europe,Greece,7.0,1.9459101490553132,0.3113468571680022,52.0,7
4555,Denmark,DNK,Europe,Greenland,1.0,0.0,0.0,52.0,7
4556,Denmark,DNK,Europe,Hungary,3.0,1.0986122886681098,0.17577866248809984,52.0,7
4557,Denmark,DNK,Europe,Iceland,4.0,1.3862943611198906,0.22180797641347444,52.0,7
4558,Denmark,DNK,Europe,Ireland,3.0,1.0986122886681098,0.17577866248809984,52.0,7
4559,Denmark,DNK,Europe,Israel,2.0,0.6931471805599453,0.11090398820673722,52.0,7
4560,Denmark,DNK,Europe,Italy,21.0,3.044522437723423,0.48712551965610207,52.0,7
4561,Denmark,DNK,Europe,Japan,1.0,0.0,0.0,52.0,7
4562,Denmark,DNK,Europe,Latvia,4.0,1.3862943611198906,0.22180797641347444,52.0,7
4563,Denmark,DNK,Europe,Lithuania,3.0,1.0986122886681098,0.17577866248809984,52.0,7
4564,Denmark,DNK,Europe,Luxembourg,2.0,0.6931471805599453,0.11090398820673722,52.0,7
4565,Denmark,DNK,Europe,Malta,2.0,0.6931471805599453,0.11090398820673722,52.0,7
4566,Denmark,DNK,Europe,Morocco,2.0,0.6931471805599453,0.11090398820673722,52.0,7
4567,Denmark,DNK,Europe,Netherlands,11.0,2.3978952727983707,0.3836647634353647,52.0,7
4568,Denmark,DNK,Europe,Norway,30.0,3.4011973816621555,0.5441937367471169,52.0,7
4569,Denmark,DNK,Europe,Pakistan,1.0,0.0,0.0,52.0,7
4570,Denmark,DNK,Europe,Poland,7.0,1.9459101490553132,0.3113468571680022,52.0,7
4571,Denmark,DNK,Europe,Portugal,5.0,1.6094379124341003,0.25751108605227985,52.0,7
4572,Denmark,DNK,Europe,Qatar,1.0,0.0,0.0,52.0,7
4573,Denmark,DNK,Europe,Romania,1.0,0.0,0.0,52.0,7
4574,Denmark,DNK,Europe,Russian Federation,3.0,1.0986122886681098,0.17577866248809984,52.0,7
4575,Denmark,DNK,Europe,Serbia,2.0,0.6931471805599453,0.11090398820673722,52.0,7
4576,Denmark,DNK,Europe,Singapore,2.0,0.6931471805599453,0.11090398820673722,52.0,7
4577,Denmark,DNK,Europe,Slovenia,2.0,0.6931471805599453,0.11090398820673722,52.0,7
4578,Denmark,DNK,Europe,Spain,31.0,3.4339872044851463,0.549440129181007,52.0,7
4579,Denmark,DNK,Europe,Sweden,9.0,2.1972245773362196,0.3515573249761997,52.0,7
4580,Denmark,DNK,Europe,Switzerland,7.0,1.9459101490553132,0.3113468571680022,52.0,7
4581,Denmark,DNK,Europe,Thailand,2.0,0.6931471805599453,0.11090398820673722,52.0,7
4582,Denmark,DNK,Europe,Turkey,10.0,2.302585092994046,0.3684150742590171,52.0,7
4583,Denmark,DNK,Europe,United Arab Emirates,2.0,0.6931471805599453,0.11090398820673722,52.0,7
4584,Denmark,DNK,Europe,United Kingdom of Great Britain and Northern Ireland,22.0,3.091042453358316,0.4945687516421019,52.0,7
4585,Denmark,DNK,Europe,United States of America,7.0,1.9459101490553132,0.3113468571680022,52.0,7
4632,Djibouti,DJI,Africa,Comoros,1.0,0.0,0.0,81.0,11
4633,Djibouti,DJI,Africa,Ethiopia,5.0,1.6094379124341003,0.25751108605227985,81.0,11
4634,Djibouti,DJI,Africa,France,1.0,0.0,0.0,81.0,11
4635,Djibouti,DJI,Africa,Kenya,2.0,0.6931471805599453,0.11090398820673722,81.0,11
4636,Djibouti,DJI,Africa,Saudi Arabia,1.0,0.0,0.0,81.0,11
4637,Djibouti,DJI,Africa,Somalia,5.0,1.6094379124341003,0.25751108605227985,81.0,11
4638,Djibouti,DJI,Africa,Turkey,1.0,0.0,0.0,81.0,11
4639,Djibouti,DJI,Africa,United Arab Emirates,4.0,1.3862943611198906,0.22180797641347444,81.0,11
4640,Djibouti,DJI,Africa,Yemen,3.0,1.0986122886681098,0.17577866248809984,81.0,11
4659,Dominica,DMA,Americas,Antigua and Barbuda,1.0,0.0,0.0,999.0,142
4660,Dominica,DMA,Americas,Barbados,1.0,0.0,0.0,999.0,142
4661,Dominica,DMA,Americas,Virgin Islands (British),2.0,0.6931471805599453,0.11090398820673722,999.0,142
4662,Dominica,DMA,Americas,Guadeloupe,3.0,1.0986122886681098,0.17577866248809984,999.0,142
4663,Dominica,DMA,Americas,Netherlands Antilles,4.0,1.3862943611198906,0.22180797641347444,999.0,142
4664,Dominica,DMA,Americas,Puerto Rico,4.0,1.3862943611198906,0.22180797641347444,999.0,142
4665,Dominica,DMA,Americas,Saint Vincent and the Grenadines,1.0,0.0,0.0,999.0,142
4667,Dominican Republic,DOM,Americas,Antigua and Barbuda,4.0,1.3862943611198906,0.22180797641347444,64.0,9
4668,Dominican Republic,DOM,Americas,Argentina,1.0,0.0,0.0,64.0,9
4669,Dominican Republic,DOM,Americas,Aruba,2.0,0.6931471805599453,0.11090398820673722,64.0,9
4670,Dominican Republic,DOM,Americas,Brazil,4.0,1.3862943611198906,0.22180797641347444,64.0,9
4671,Dominican Republic,DOM,Americas,Canada,17.0,2.833213344056216,0.4533159307415043,64.0,9
4672,Dominican Republic,DOM,Americas,Chile,1.0,0.0,0.0,64.0,9
4673,Dominican Republic,DOM,Americas,Colombia,3.0,1.0986122886681098,0.17577866248809984,64.0,9
4674,Dominican Republic,DOM,Americas,Costa Rica,1.0,0.0,0.0,64.0,9
4675,Dominican Republic,DOM,Americas,Cuba,2.0,0.6931471805599453,0.11090398820673722,64.0,9
4676,Dominican Republic,DOM,Americas,France,10.0,2.302585092994046,0.3684150742590171,64.0,9
4677,Dominican Republic,DOM,Americas,Germany,7.0,1.9459101490553132,0.3113468571680022,64.0,9
4678,Dominican Republic,DOM,Americas,Guadeloupe,3.0,1.0986122886681098,0.17577866248809984,64.0,9
4679,Dominican Republic,DOM,Americas,Haiti,2.0,0.6931471805599453,0.11090398820673722,64.0,9
4680,Dominican Republic,DOM,Americas,Italy,3.0,1.0986122886681098,0.17577866248809984,64.0,9
4681,Dominican Republic,DOM,Americas,Jamaica,2.0,0.6931471805599453,0.11090398820673722,64.0,9
4682,Dominican Republic,DOM,Americas,Netherlands,1.0,0.0,0.0,64.0,9
4683,Dominican Republic,DOM,Americas,Netherlands Antilles,5.0,1.6094379124341003,0.25751108605227985,64.0,9
4684,Dominican Republic,DOM,Americas,Panama,4.0,1.3862943611198906,0.22180797641347444,64.0,9
4685,Dominican Republic,DOM,Americas,Peru,2.0,0.6931471805599453,0.11090398820673722,64.0,9
4686,Dominican Republic,DOM,Americas,Puerto Rico,9.0,2.1972245773362196,0.3515573249761997,64.0,9
4687,Dominican Republic,DOM,Americas,Russian Federation,4.0,1.3862943611198906,0.22180797641347444,64.0,9
4688,Dominican Republic,DOM,Americas,Spain,5.0,1.6094379124341003,0.25751108605227985,64.0,9
4689,Dominican Republic,DOM,Americas,Switzerland,1.0,0.0,0.0,64.0,9
4690,Dominican Republic,DOM,Americas,Turks and Caicos Islands,3.0,1.0986122886681098,0.17577866248809984,64.0,9
4691,Dominican Republic,DOM,Americas,United Kingdom of Great Britain and Northern Ireland,1.0,0.0,0.0,64.0,9
4692,Dominican Republic,DOM,Americas,United States of America,61.0,4.110873864173311,0.6577424237423305,64.0,9
4693,Dominican Republic,DOM,Americas,Venezuela (Bolivarian Republic of),1.0,0.0,0.0,64.0,9
4721,East Timor,TL,Asia,Australia,2.0,0.6931471805599453,0.11090398820673722,999.0,142
4722,East Timor,TL,Asia,Indonesia,1.0,0.0,0.0,999.0,142
4723,East Timor,TL,Asia,Singapore,1.0,0.0,0.0,999.0,142
4724,Ecuador,ECU,Americas,Argentina,1.0,0.0,0.0,60.0,8
4725,Ecuador,ECU,Americas,Brazil,1.0,0.0,0.0,60.0,8
4726,Ecuador,ECU,Americas,Chile,1.0,0.0,0.0,60.0,8
4727,Ecuador,ECU,Americas,Colombia,11.0,2.3978952727983707,0.3836647634353647,60.0,8
4728,Ecuador,ECU,Americas,Cuba,1.0,0.0,0.0,60.0,8
4729,Ecuador,ECU,Americas,El Salvador,2.0,0.6931471805599453,0.11090398820673722,60.0,8
4730,Ecuador,ECU,Americas,Mexico,1.0,0.0,0.0,60.0,8
4731,Ecuador,ECU,Americas,Netherlands,2.0,0.6931471805599453,0.11090398820673722,60.0,8
4732,Ecuador,ECU,Americas,Panama,3.0,1.0986122886681098,0.17577866248809984,60.0,8
4733,Ecuador,ECU,Americas,Peru,5.0,1.6094379124341003,0.25751108605227985,60.0,8
4734,Ecuador,ECU,Americas,Spain,4.0,1.3862943611198906,0.22180797641347444,60.0,8
4735,Ecuador,ECU,Americas,United States of America,8.0,2.0794415416798357,0.33271196462021163,60.0,8
4736,Ecuador,ECU,Americas,Venezuela (Bolivarian Republic of),1.0,0.0,0.0,60.0,8
4750,Egypt,EGY,Africa,Algeria,2.0,0.6931471805599453,0.11090398820673722,58.0,8
4751,Egypt,EGY,Africa,Austria,6.0,1.791759469228055,0.28668265069483706,58.0,8
4752,Egypt,EGY,Africa,Bahrain,2.0,0.6931471805599453,0.11090398820673722,58.0,8
4753,Egypt,EGY,Africa,Belgium,2.0,0.6931471805599453,0.11090398820673722,58.0,8
4754,Egypt,EGY,Africa,Canada,1.0,0.0,0.0,58.0,8
4755,Egypt,EGY,Africa,China,4.0,1.3862943611198906,0.22180797641347444,58.0,8
4756,Egypt,EGY,Africa,Cyprus,2.0,0.6931471805599453,0.11090398820673722,58.0,8
4757,Egypt,EGY,Africa,Denmark,2.0,0.6931471805599453,0.11090398820673722,58.0,8
4758,Egypt,EGY,Africa,Eritrea,1.0,0.0,0.0,58.0,8
4759,Egypt,EGY,Africa,Ethiopia,2.0,0.6931471805599453,0.11090398820673722,58.0,8
4760,Egypt,EGY,Africa,France,5.0,1.6094379124341003,0.25751108605227985,58.0,8
4761,Egypt,EGY,Africa,Germany,18.0,2.8903717578961645,0.4624613131829369,58.0,8
4762,Egypt,EGY,Africa,Ghana,1.0,0.0,0.0,58.0,8
4763,Egypt,EGY,Africa,Greece,4.0,1.3862943611198906,0.22180797641347444,58.0,8
4764,Egypt,EGY,Africa,Hungary,1.0,0.0,0.0,58.0,8
4765,Egypt,EGY,Africa,India,2.0,0.6931471805599453,0.11090398820673722,58.0,8
4766,Egypt,EGY,Africa,Indonesia,1.0,0.0,0.0,58.0,8
4767,Egypt,EGY,Africa,Iraq,2.0,0.6931471805599453,0.11090398820673722,58.0,8
4768,Egypt,EGY,Africa,Israel,1.0,0.0,0.0,58.0,8
4769,Egypt,EGY,Africa,Italy,5.0,1.6094379124341003,0.25751108605227985,58.0,8
4770,Egypt,EGY,Africa,Jordan,5.0,1.6094379124341003,0.25751108605227985,58.0,8
4771,Egypt,EGY,Africa,Kenya,1.0,0.0,0.0,58.0,8
4772,Egypt,EGY,Africa,Kuwait,16.0,2.772588722239781,0.4436159528269489,58.0,8
4773,Egypt,EGY,Africa,Lebanon,3.0,1.0986122886681098,0.17577866248809984,58.0,8
4774,Egypt,EGY,Africa,Libya,10.0,2.302585092994046,0.3684150742590171,58.0,8
4775,Egypt,EGY,Africa,Morocco,2.0,0.6931471805599453,0.11090398820673722,58.0,8
4776,Egypt,EGY,Africa,Netherlands,2.0,0.6931471805599453,0.11090398820673722,58.0,8
4777,Egypt,EGY,Africa,Nigeria,3.0,1.0986122886681098,0.17577866248809984,58.0,8
4778,Egypt,EGY,Africa,Oman,2.0,0.6931471805599453,0.11090398820673722,58.0,8
4779,Egypt,EGY,Africa,Qatar,4.0,1.3862943611198906,0.22180797641347444,58.0,8
4780,Egypt,EGY,Africa,Russian Federation,11.0,2.3978952727983707,0.3836647634353647,58.0,8
4781,Egypt,EGY,Africa,Saudi Arabia,57.0,4.04305126783455,0.6468907653421219,58.0,8
4782,Egypt,EGY,Africa,South Africa,2.0,0.6931471805599453,0.11090398820673722,58.0,8
4783,Egypt,EGY,Africa,South Sudan,2.0,0.6931471805599453,0.11090398820673722,58.0,8
4784,Egypt,EGY,Africa,Spain,2.0,0.6931471805599453,0.11090398820673722,58.0,8
4785,Egypt,EGY,Africa,Sudan,3.0,1.0986122886681098,0.17577866248809984,58.0,8
4786,Egypt,EGY,Africa,Switzerland,10.0,2.302585092994046,0.3684150742590171,58.0,8
4787,Egypt,EGY,Africa,"Tanzania, United Republic of",1.0,0.0,0.0,58.0,8
4788,Egypt,EGY,Africa,Thailand,3.0,1.0986122886681098,0.17577866248809984,58.0,8
4789,Egypt,EGY,Africa,Tunisia,2.0,0.6931471805599453,0.11090398820673722,58.0,8
4790,Egypt,EGY,Africa,Turkey,8.0,2.0794415416798357,0.33271196462021163,58.0,8
4791,Egypt,EGY,Africa,Uganda,1.0,0.0,0.0,58.0,8
4792,Egypt,EGY,Africa,United Arab Emirates,11.0,2.3978952727983707,0.3836647634353647,58.0,8
4793,Egypt,EGY,Africa,United Kingdom of Great Britain and Northern Ireland,34.0,3.5263605246161616,0.5642199189482415,58.0,8
4794,Egypt,EGY,Africa,United States of America,2.0,0.6931471805599453,0.11090398820673722,58.0,8
4795,Egypt,EGY,Africa,Yemen,5.0,1.6094379124341003,0.25751108605227985,58.0,8
4888,El Salvador,SLV,Americas,Belize,1.0,0.0,0.0,82.0,11
4889,El Salvador,SLV,Americas,Canada,1.0,0.0,0.0,82.0,11
4890,El Salvador,SLV,Americas,Colombia,3.0,1.0986122886681098,0.17577866248809984,82.0,11
4891,El Salvador,SLV,Americas,Costa Rica,2.0,0.6931471805599453,0.11090398820673722,82.0,11
4892,El Salvador,SLV,Americas,Cuba,1.0,0.0,0.0,82.0,11
4893,El Salvador,SLV,Americas,Ecuador,2.0,0.6931471805599453,0.11090398820673722,82.0,11
4894,El Salvador,SLV,Americas,Guatemala,1.0,0.0,0.0,82.0,11
4895,El Salvador,SLV,Americas,Honduras,3.0,1.0986122886681098,0.17577866248809984,82.0,11
4896,El Salvador,SLV,Americas,Mexico,3.0,1.0986122886681098,0.17577866248809984,82.0,11
4897,El Salvador,SLV,Americas,Nicaragua,2.0,0.6931471805599453,0.11090398820673722,82.0,11
4898,El Salvador,SLV,Americas,Panama,2.0,0.6931471805599453,0.11090398820673722,82.0,11
4899,El Salvador,SLV,Americas,Peru,1.0,0.0,0.0,82.0,11
4900,El Salvador,SLV,Americas,Spain,2.0,0.6931471805599453,0.11090398820673722,82.0,11
4901,El Salvador,SLV,Americas,United States of America,29.0,3.367295829986474,0.5387694669921819,82.0,11
4916,Equatorial Guinea,GNQ,Africa,Benin,2.0,0.6931471805599453,0.11090398820673722,98.0,14
4917,Equatorial Guinea,GNQ,Africa,Cameroon,5.0,1.6094379124341003,0.25751108605227985,98.0,14
4918,Equatorial Guinea,GNQ,Africa,Ethiopia,2.0,0.6931471805599453,0.11090398820673722,98.0,14
4919,Equatorial Guinea,GNQ,Africa,Gabon,2.0,0.6931471805599453,0.11090398820673722,98.0,14
4920,Equatorial Guinea,GNQ,Africa,Morocco,1.0,0.0,0.0,98.0,14
4921,Equatorial Guinea,GNQ,Africa,Nigeria,1.0,0.0,0.0,98.0,14
4922,Equatorial Guinea,GNQ,Africa,Spain,1.0,0.0,0.0,98.0,14
4930,Eritrea,ERI,Africa,Egypt,1.0,0.0,0.0,150.0,21
4931,Eritrea,ERI,Africa,Kenya,1.0,0.0,0.0,150.0,21
4932,Eritrea,ERI,Africa,Saudi Arabia,1.0,0.0,0.0,150.0,21
4933,Eritrea,ERI,Africa,South Sudan,1.0,0.0,0.0,150.0,21
4934,Eritrea,ERI,Africa,Sudan,1.0,0.0,0.0,150.0,21
4935,Eritrea,ERI,Africa,Yemen,2.0,0.6931471805599453,0.11090398820673722,150.0,21
4954,Estonia,EST,Europe,Belgium,2.0,0.6931471805599453,0.11090398820673722,57.0,8
4955,Estonia,EST,Europe,Croatia,1.0,0.0,0.0,57.0,8
4956,Estonia,EST,Europe,Denmark,2.0,0.6931471805599453,0.11090398820673722,57.0,8
4957,Estonia,EST,Europe,Finland,3.0,1.0986122886681098,0.17577866248809984,57.0,8
4958,Estonia,EST,Europe,France,1.0,0.0,0.0,57.0,8
4959,Estonia,EST,Europe,Germany,2.0,0.6931471805599453,0.11090398820673722,57.0,8
4960,Estonia,EST,Europe,Greece,1.0,0.0,0.0,57.0,8
4961,Estonia,EST,Europe,Italy,1.0,0.0,0.0,57.0,8
4962,Estonia,EST,Europe,Latvia,1.0,0.0,0.0,57.0,8
4963,Estonia,EST,Europe,Lithuania,3.0,1.0986122886681098,0.17577866248809984,57.0,8
4964,Estonia,EST,Europe,Netherlands,2.0,0.6931471805599453,0.11090398820673722,57.0,8
4965,Estonia,EST,Europe,Norway,6.0,1.791759469228055,0.28668265069483706,57.0,8
4966,Estonia,EST,Europe,Poland,1.0,0.0,0.0,57.0,8
4967,Estonia,EST,Europe,Russian Federation,3.0,1.0986122886681098,0.17577866248809984,57.0,8
4968,Estonia,EST,Europe,Spain,1.0,0.0,0.0,57.0,8
4969,Estonia,EST,Europe,Sweden,4.0,1.3862943611198906,0.22180797641347444,57.0,8
4970,Estonia,EST,Europe,Turkey,1.0,0.0,0.0,57.0,8
4971,Estonia,EST,Europe,Ukraine,1.0,0.0,0.0,57.0,8
4972,Estonia,EST,Europe,United Kingdom of Great Britain and Northern Ireland,3.0,1.0986122886681098,0.17577866248809984,57.0,8
4992,Ethiopia,ETH,Africa,Angola,2.0,0.6931471805599453,0.11090398820673722,92.0,13
4993,Ethiopia,ETH,Africa,Bahrain,1.0,0.0,0.0,92.0,13
4994,Ethiopia,ETH,Africa,Benin,1.0,0.0,0.0,92.0,13
4995,Ethiopia,ETH,Africa,Burkina Faso,1.0,0.0,0.0,92.0,13
4996,Ethiopia,ETH,Africa,Cameroon,2.0,0.6931471805599453,0.11090398820673722,92.0,13
4997,Ethiopia,ETH,Africa,Chad,1.0,0.0,0.0,92.0,13
4998,Ethiopia,ETH,Africa,China,6.0,1.791759469228055,0.28668265069483706,92.0,13
4999,Ethiopia,ETH,Africa,Congo,1.0,0.0,0.0,92.0,13
5000,Ethiopia,ETH,Africa,"Congo, Democratic Republic of the",2.0,0.6931471805599453,0.11090398820673722,92.0,13
5001,Ethiopia,ETH,Africa,Djibouti,5.0,1.6094379124341003,0.25751108605227985,92.0,13
5002,Ethiopia,ETH,Africa,Egypt,2.0,0.6931471805599453,0.11090398820673722,92.0,13
5003,Ethiopia,ETH,Africa,Equatorial Guinea,2.0,0.6931471805599453,0.11090398820673722,92.0,13
5004,Ethiopia,ETH,Africa,France,1.0,0.0,0.0,92.0,13
5005,Ethiopia,ETH,Africa,Gabon,1.0,0.0,0.0,92.0,13
5006,Ethiopia,ETH,Africa,Germany,2.0,0.6931471805599453,0.11090398820673722,92.0,13
5007,Ethiopia,ETH,Africa,Ghana,1.0,0.0,0.0,92.0,13
5008,Ethiopia,ETH,Africa,Hong Kong,1.0,0.0,0.0,92.0,13
5009,Ethiopia,ETH,Africa,India,4.0,1.3862943611198906,0.22180797641347444,92.0,13
5010,Ethiopia,ETH,Africa,Israel,1.0,0.0,0.0,92.0,13
5011,Ethiopia,ETH,Africa,Italy,1.0,0.0,0.0,92.0,13
5012,Ethiopia,ETH,Africa,Kenya,6.0,1.791759469228055,0.28668265069483706,92.0,13
5013,Ethiopia,ETH,Africa,Kuwait,2.0,0.6931471805599453,0.11090398820673722,92.0,13
5014,Ethiopia,ETH,Africa,Lebanon,1.0,0.0,0.0,92.0,13
5015,Ethiopia,ETH,Africa,Malawi,1.0,0.0,0.0,92.0,13
5016,Ethiopia,ETH,Africa,Mali,2.0,0.6931471805599453,0.11090398820673722,92.0,13
5017,Ethiopia,ETH,Africa,Mozambique,1.0,0.0,0.0,92.0,13
5018,Ethiopia,ETH,Africa,Niger,1.0,0.0,0.0,92.0,13
5019,Ethiopia,ETH,Africa,Nigeria,3.0,1.0986122886681098,0.17577866248809984,92.0,13
5020,Ethiopia,ETH,Africa,Oman,2.0,0.6931471805599453,0.11090398820673722,92.0,13
5021,Ethiopia,ETH,Africa,Qatar,1.0,0.0,0.0,92.0,13
5022,Ethiopia,ETH,Africa,Rwanda,2.0,0.6931471805599453,0.11090398820673722,92.0,13
5023,Ethiopia,ETH,Africa,Saudi Arabia,9.0,2.1972245773362196,0.3515573249761997,92.0,13
5024,Ethiopia,ETH,Africa,Somalia,1.0,0.0,0.0,92.0,13
5025,Ethiopia,ETH,Africa,South Africa,2.0,0.6931471805599453,0.11090398820673722,92.0,13
5026,Ethiopia,ETH,Africa,South Sudan,2.0,0.6931471805599453,0.11090398820673722,92.0,13
5027,Ethiopia,ETH,Africa,Sudan,2.0,0.6931471805599453,0.11090398820673722,92.0,13
5028,Ethiopia,ETH,Africa,"Tanzania, United Republic of",3.0,1.0986122886681098,0.17577866248809984,92.0,13
5029,Ethiopia,ETH,Africa,Thailand,2.0,0.6931471805599453,0.11090398820673722,92.0,13
5030,Ethiopia,ETH,Africa,Togo,1.0,0.0,0.0,92.0,13
5031,Ethiopia,ETH,Africa,Turkey,1.0,0.0,0.0,92.0,13
5032,Ethiopia,ETH,Africa,Uganda,2.0,0.6931471805599453,0.11090398820673722,92.0,13
5033,Ethiopia,ETH,Africa,United Arab Emirates,3.0,1.0986122886681098,0.17577866248809984,92.0,13
5034,Ethiopia,ETH,Africa,United Kingdom of Great Britain and Northern Ireland,1.0,0.0,0.0,92.0,13
5035,Ethiopia,ETH,Africa,Yemen,1.0,0.0,0.0,92.0,13
5036,Ethiopia,ETH,Africa,Zambia,1.0,0.0,0.0,92.0,13
5037,Ethiopia,ETH,Africa,Zimbabwe,4.0,1.3862943611198906,0.22180797641347444,92.0,13
5268,Falkland Islands (Malvinas),FLK,Americas,Chile,1.0,0.0,0.0,999.0,142
5269,Faroe Islands,FRO,Europe,Denmark,2.0,0.6931471805599453,0.11090398820673722,65.0,9
5270,Faroe Islands,FRO,Europe,Norway,2.0,0.6931471805599453,0.11090398820673722,65.0,9
5271,Fiji,FJI,Oceania,Australia,11.0,2.3978952727983707,0.3836647634353647,999.0,142
5272,Fiji,FJI,Oceania,Hong Kong,2.0,0.6931471805599453,0.11090398820673722,999.0,142
5273,Fiji,FJI,Oceania,Kiribati,3.0,1.0986122886681098,0.17577866248809984,999.0,142
5274,Fiji,FJI,Oceania,New Caledonia,1.0,0.0,0.0,999.0,142
5275,Fiji,FJI,Oceania,New Zealand,7.0,1.9459101490553132,0.3113468571680022,999.0,142
5276,Fiji,FJI,Oceania,Papua New Guinea,1.0,0.0,0.0,999.0,142
5277,Fiji,FJI,Oceania,Samoa,1.0,0.0,0.0,999.0,142
5278,Fiji,FJI,Oceania,Solomon Islands,2.0,0.6931471805599453,0.11090398820673722,999.0,142
5279,Fiji,FJI,Oceania,"Korea, Republic of",1.0,0.0,0.0,999.0,142
5280,Fiji,FJI,Oceania,Tonga,2.0,0.6931471805599453,0.11090398820673722,999.0,142
5281,Fiji,FJI,Oceania,Tuvalu,1.0,0.0,0.0,999.0,142
5282,Fiji,FJI,Oceania,United States of America,6.0,1.791759469228055,0.28668265069483706,999.0,142
5283,Fiji,FJI,Oceania,Vanuatu,2.0,0.6931471805599453,0.11090398820673722,999.0,142
5284,Fiji,FJI,Oceania,Wallis and Futuna,1.0,0.0,0.0,999.0,142
5341,Finland,FIN,Europe,Austria,2.0,0.6931471805599453,0.11090398820673722,55.0,7
5342,Finland,FIN,Europe,Belarus,2.0,0.6931471805599453,0.11090398820673722,55.0,7
5343,Finland,FIN,Europe,Belgium,1.0,0.0,0.0,55.0,7
5344,Finland,FIN,Europe,Bulgaria,1.0,0.0,0.0,55.0,7
5345,Finland,FIN,Europe,China,6.0,1.791759469228055,0.28668265069483706,55.0,7
5346,Finland,FIN,Europe,Croatia,3.0,1.0986122886681098,0.17577866248809984,55.0,7
5347,Finland,FIN,Europe,Czechia,3.0,1.0986122886681098,0.17577866248809984,55.0,7
5348,Finland,FIN,Europe,Denmark,4.0,1.3862943611198906,0.22180797641347444,55.0,7
5349,Finland,FIN,Europe,Estonia,3.0,1.0986122886681098,0.17577866248809984,55.0,7
5350,Finland,FIN,Europe,France,6.0,1.791759469228055,0.28668265069483706,55.0,7
5351,Finland,FIN,Europe,Germany,19.0,2.9444389791664403,0.47111210285402194,55.0,7
5352,Finland,FIN,Europe,Greece,2.0,0.6931471805599453,0.11090398820673722,55.0,7
5353,Finland,FIN,Europe,Hong Kong,1.0,0.0,0.0,55.0,7
5354,Finland,FIN,Europe,Hungary,3.0,1.0986122886681098,0.17577866248809984,55.0,7
5355,Finland,FIN,Europe,Iceland,2.0,0.6931471805599453,0.11090398820673722,55.0,7
5356,Finland,FIN,Europe,India,1.0,0.0,0.0,55.0,7
5357,Finland,FIN,Europe,Ireland,1.0,0.0,0.0,55.0,7
5358,Finland,FIN,Europe,Israel,1.0,0.0,0.0,55.0,7
5359,Finland,FIN,Europe,Italy,5.0,1.6094379124341003,0.25751108605227985,55.0,7
5360,Finland,FIN,Europe,Japan,6.0,1.791759469228055,0.28668265069483706,55.0,7
5361,Finland,FIN,Europe,Latvia,3.0,1.0986122886681098,0.17577866248809984,55.0,7
5362,Finland,FIN,Europe,Lithuania,2.0,0.6931471805599453,0.11090398820673722,55.0,7
