	src	trg	weighted	log-weight	norm-log-weight	iso_code_src	iso_code_trg
1135	Mauritius	South Africa	10	2.302585093	0.3319130525	MUS	ZAF
1136	Mozambique	South Africa	30	3.401197382	0.4902758246	MOZ	ZAF
1137	Namibia	South Africa	18	2.890371758	0.4166413289	NAM	ZAF
1138	Netherlands	South Africa	6	1.791759469	0.2582785568	NLD	ZAF
1139	Nigeria	South Africa	4	1.386294361	0.1998315695	NGA	ZAF
1140	Qatar	South Africa	3	1.098612289	0.1583627721	QAT	ZAF
1141	Réunion	South Africa	2	0.6931471806	0.09991578476	REU	ZAF
1142	Rwanda	South Africa	4	1.386294361	0.1998315695	RWA	ZAF
1143	Saudi Arabia	South Africa	2	0.6931471806	0.09991578476	SAU	ZAF
1144	Senegal	South Africa	6	1.791759469	0.2582785568	SEN	ZAF
1145	Seychelles	South Africa	4	1.386294361	0.1998315695	SYC	ZAF
1146	Singapore	South Africa	8	2.079441542	0.2997473543	SGP	ZAF
1148	Botswana	Zimbabwe	4	1.386294361	0.1998315695	BWA	ZWE
1149	Ethiopia	Zimbabwe	6	1.791759469	0.2582785568	ETH	ZWE
1150	Kenya	Zimbabwe	6	1.791759469	0.2582785568	KEN	ZWE
1151	Malawi	Zimbabwe	2	0.6931471806	0.09991578476	MWI	ZWE
1152	Namibia	Zimbabwe	4	1.386294361	0.1998315695	NAM	ZWE
1153	Netherlands	Zimbabwe	3	1.098612289	0.1583627721	NLD	ZWE
1154	South Africa	Zimbabwe	18	2.890371758	0.4166413289	ZAF	ZWE
1155	Tanzania, United Republic of	Zimbabwe	2	0.6931471806	0.09991578476	TZA	ZWE
1156	Zambia	Zimbabwe	21	3.044522438	0.4388618422	ZMB	ZWE
1157	Anguilla	Antigua and Barbuda	2	0.6931471806	0.09991578476	AIA	ATG
1158	Anguilla	Puerto Rico	4	1.386294361	0.1998315695	AIA	PRI
1159	Antigua and Barbuda	Puerto Rico	2	0.6931471806	0.09991578476	ATG	PRI
1160	Virgin Islands (British)	Puerto Rico	13	2.564949357	0.3697323384	VGB	PRI
1161	Canada	Puerto Rico	2	0.6931471806	0.09991578476	CAN	PRI
1162	Colombia	Puerto Rico	2	0.6931471806	0.09991578476	COL	PRI
1163	Dominica	Puerto Rico	8	2.079441542	0.2997473543	DMA	PRI
1164	Dominican Republic	Puerto Rico	18	2.890371758	0.4166413289	DOM	PRI
1165	France	Puerto Rico	2	0.6931471806	0.09991578476	FRA	PRI
1166	Germany	Puerto Rico	2	0.6931471806	0.09991578476	DEU	PRI
1167	Guadeloupe	Puerto Rico	4	1.386294361	0.1998315695	GLP	PRI
1168	Martinique	Puerto Rico	4	1.386294361	0.1998315695	MTQ	PRI
1169	Panama	Puerto Rico	2	0.6931471806	0.09991578476	PAN	PRI
1170	Anguilla	Virgin Islands (British)	2	0.6931471806	0.09991578476	AIA	VGB
1171	Virgin Islands (British)	Virgin Islands (British)	6	1.791759469	0.2582785568	VGB	VGB
1172	Dominica	Virgin Islands (British)	5	1.609437912	0.2319972678	DMA	VGB
1173	France	Virgin Islands (British)	2	0.6931471806	0.09991578476	FRA	VGB
1174	Puerto Rico	Virgin Islands (British)	21	3.044522438	0.4388618422	PRI	VGB
1175	United States of America	Virgin Islands (British)	39	3.663561646	0.5280951105	USA	VGB
1176	Antigua and Barbuda	Barbados	4	1.386294361	0.1998315695	ATG	BRB
1177	Antigua and Barbuda	Dominica	2	0.6931471806	0.09991578476	ATG	DMA
1178	Barbados	Dominica	2	0.6931471806	0.09991578476	BRB	DMA
1179	Virgin Islands (British)	Dominica	4	1.386294361	0.1998315695	VGB	DMA
1181	Antigua and Barbuda	Dominican Republic	7	1.945910149	0.2804990701	ATG	DOM
1182	Argentina	Dominican Republic	2	0.6931471806	0.09991578476	ARG	DOM
1183	Aruba	Dominican Republic	4	1.386294361	0.1998315695	ABW	DOM
1184	Brazil	Dominican Republic	8	2.079441542	0.2997473543	BRA	DOM
1185	Canada	Dominican Republic	31	3.433987204	0.4950024122	CAN	DOM
1186	Chile	Dominican Republic	2	0.6931471806	0.09991578476	CHL	DOM
1187	Colombia	Dominican Republic	6	1.791759469	0.2582785568	COL	DOM
1188	Costa Rica	Dominican Republic	2	0.6931471806	0.09991578476	CRI	DOM
1189	Cuba	Dominican Republic	4	1.386294361	0.1998315695	CUB	DOM
1190	Martinique	Dominican Republic	2	0.6931471806	0.09991578476	MTQ	DOM
1191	Antigua and Barbuda	Guadeloupe	4	1.386294361	0.1998315695	ATG	GLP
1192	Canada	Guadeloupe	2	0.6931471806	0.09991578476	CAN	GLP
1193	Dominica	Guadeloupe	6	1.791759469	0.2582785568	DMA	GLP
1194	Dominican Republic	Guadeloupe	6	1.791759469	0.2582785568	DOM	GLP
1195	France	Guadeloupe	13	2.564949357	0.3697323384	FRA	GLP
1196	Antigua and Barbuda	Jamaica	2	0.6931471806	0.09991578476	ATG	JAM
1197	Bahamas	Jamaica	2	0.6931471806	0.09991578476	BHS	JAM
1198	Barbados	Jamaica	2	0.6931471806	0.09991578476	BRB	JAM
1199	Canada	Jamaica	22	3.091042453	0.4455676098	CAN	JAM
1200	Cayman Islands	Jamaica	3	1.098612289	0.1583627721	CYM	JAM
1202	Dominican Republic	Jamaica	3	1.098612289	0.1583627721	DOM	JAM
1203	Germany	Jamaica	2	0.6931471806	0.09991578476	DEU	JAM
1204	Guyana	Jamaica	2	0.6931471806	0.09991578476	GUY	JAM
1205	Antigua and Barbuda	Saint Kitts and Nevis	8	2.079441542	0.2997473543	ATG	KNA
1206	Virgin Islands (British)	Saint Kitts and Nevis	2	0.6931471806	0.09991578476	VGB	KNA
1207	Puerto Rico	Saint Kitts and Nevis	8	2.079441542	0.2997473543	PRI	KNA
1208	Antigua and Barbuda	Saint Lucia	4	1.386294361	0.1998315695	ATG	LCA
1209	Barbados	Saint Lucia	3	1.098612289	0.1583627721	BRB	LCA
1210	Canada	Saint Lucia	4	1.386294361	0.1998315695	CAN	LCA
1211	Grenada	Saint Lucia	5	1.609437912	0.2319972678	GRD	LCA
1212	Martinique	Saint Lucia	9	2.197224577	0.3167255442	MTQ	LCA
1213	Antigua and Barbuda	Trinidad and Tobago	3	1.098612289	0.1583627721	ATG	TTO
1214	Barbados	Trinidad and Tobago	3	1.098612289	0.1583627721	BRB	TTO
1215	Canada	Trinidad and Tobago	4	1.386294361	0.1998315695	CAN	TTO
1217	Grenada	Trinidad and Tobago	6	1.791759469	0.2582785568	GRD	TTO
1218	Guyana	Trinidad and Tobago	2	0.6931471806	0.09991578476	GUY	TTO
1219	Jamaica	Trinidad and Tobago	2	0.6931471806	0.09991578476	JAM	TTO
1220	Panama	Trinidad and Tobago	4	1.386294361	0.1998315695	PAN	TTO
1221	Saint Lucia	Trinidad and Tobago	8	2.079441542	0.2997473543	LCA	TTO
1222	Saint Vincent and the Grenadines	Trinidad and Tobago	2	0.6931471806	0.09991578476	VCT	TTO
1223	Suriname	Trinidad and Tobago	6	1.791759469	0.2582785568	SUR	TTO
1224	Argentina	Bolivia	4	1.386294361	0.1998315695	ARG	BOL
1225	Argentina	Chile	19	2.944438979	0.4244350111	ARG	CHL
1226	Australia	Chile	4	1.386294361	0.1998315695	AUS	CHL
1227	Bolivia	Chile	6	1.791759469	0.2582785568	BOL	CHL
1228	Brazil	Chile	12	2.48490665	0.3581943416	BRA	CHL
1229	Canada	Chile	2	0.6931471806	0.09991578476	CAN	CHL
1231	Argentina	Colombia	4	1.386294361	0.1998315695	ARG	COL
1232	Aruba	Colombia	4	1.386294361	0.1998315695	ABW	COL
1233	Bolivia	Colombia	2	0.6931471806	0.09991578476	BOL	COL
1234	Brazil	Colombia	8	2.079441542	0.2997473543	BRA	COL
1235	Canada	Colombia	4	1.386294361	0.1998315695	CAN	COL
1236	Chile	Colombia	4	1.386294361	0.1998315695	CHL	COL
1237	Argentina	Ecuador	2	0.6931471806	0.09991578476	ARG	ECU
1238	Brazil	Ecuador	2	0.6931471806	0.09991578476	BRA	ECU
1239	Chile	Ecuador	3	1.098612289	0.1583627721	CHL	ECU
1240	Colombia	Ecuador	22	3.091042453	0.4455676098	COL	ECU
1241	Cuba	Ecuador	2	0.6931471806	0.09991578476	CUB	ECU
1243	Argentina	Mexico	4	1.386294361	0.1998315695	ARG	MEX
1244	Belize	Mexico	4	1.386294361	0.1998315695	BLZ	MEX
1245	Brazil	Mexico	4	1.386294361	0.1998315695	BRA	MEX
1246	Canada	Mexico	57	4.043051268	0.5827977832	CAN	MEX
1247	Chile	Mexico	6	1.791759469	0.2582785568	CHL	MEX
1248	China	Mexico	2	0.6931471806	0.09991578476	CHN	MEX
1249	Colombia	Mexico	12	2.48490665	0.3581943416	COL	MEX
1250	Costa Rica	Mexico	6	1.791759469	0.2582785568	CRI	MEX
1251	Cuba	Mexico	13	2.564949357	0.3697323384	CUB	MEX
1252	Ecuador	Mexico	2	0.6931471806	0.09991578476	ECU	MEX
1253	El Salvador	Mexico	6	1.791759469	0.2582785568	SLV	MEX
1254	France	Mexico	8	2.079441542	0.2997473543	FRA	MEX
1255	Germany	Mexico	8	2.079441542	0.2997473543	DEU	MEX
1256	Guatemala	Mexico	6	1.791759469	0.2582785568	GTM	MEX
1257	Honduras	Mexico	2	0.6931471806	0.09991578476	HND	MEX
1258	Italy	Mexico	4	1.386294361	0.1998315695	ITA	MEX
1259	Japan	Mexico	3	1.098612289	0.1583627721	JPN	MEX
1260	Argentina	Panama	4	1.386294361	0.1998315695	ARG	PAN
1261	Aruba	Panama	2	0.6931471806	0.09991578476	ABW	PAN
1262	Bahamas	Panama	2	0.6931471806	0.09991578476	BHS	PAN
1263	Bolivia	Panama	2	0.6931471806	0.09991578476	BOL	PAN
1264	Brazil	Panama	14	2.63905733	0.3804148549	BRA	PAN
1265	Canada	Panama	2	0.6931471806	0.09991578476	CAN	PAN
1266	Chile	Panama	2	0.6931471806	0.09991578476	CHL	PAN
1267	Colombia	Panama	20	2.995732274	0.4318288373	COL	PAN
1268	Costa Rica	Panama	14	2.63905733	0.3804148549	CRI	PAN
1269	Cuba	Panama	4	1.386294361	0.1998315695	CUB	PAN
1270	Dominican Republic	Panama	8	2.079441542	0.2997473543	DOM	PAN
1271	Ecuador	Panama	6	1.791759469	0.2582785568	ECU	PAN
1272	El Salvador	Panama	4	1.386294361	0.1998315695	SLV	PAN
1273	France	Panama	2	0.6931471806	0.09991578476	FRA	PAN
1274	Guatemala	Panama	2	0.6931471806	0.09991578476	GTM	PAN
1275	Haiti	Panama	4	1.386294361	0.1998315695	HTI	PAN
1276	Honduras	Panama	4	1.386294361	0.1998315695	HND	PAN
1277	Jamaica	Panama	5	1.609437912	0.2319972678	JAM	PAN
1278	Mexico	Panama	16	2.772588722	0.399663139	MEX	PAN
1279	Netherlands	Panama	4	1.386294361	0.1998315695	NLD	PAN
1280	Nicaragua	Panama	4	1.386294361	0.1998315695	NIC	PAN
1282	Argentina	Paraguay	8	2.079441542	0.2997473543	ARG	PRY
1283	Bolivia	Paraguay	4	1.386294361	0.1998315695	BOL	PRY
1284	Brazil	Paraguay	10	2.302585093	0.3319130525	BRA	PRY
1285	Chile	Paraguay	4	1.386294361	0.1998315695	CHL	PRY
1286	Panama	Paraguay	2	0.6931471806	0.09991578476	PAN	PRY
1287	Argentina	Peru	8	2.079441542	0.2997473543	ARG	PER
1288	Bolivia	Peru	16	2.772588722	0.399663139	BOL	PER
1289	Brazil	Peru	20	2.995732274	0.4318288373	BRA	PER
1290	Canada	Peru	2	0.6931471806	0.09991578476	CAN	PER
1291	Chile	Peru	14	2.63905733	0.3804148549	CHL	PER
1292	Colombia	Peru	8	2.079441542	0.2997473543	COL	PER
1293	Costa Rica	Peru	2	0.6931471806	0.09991578476	CRI	PER
1294	Cuba	Peru	4	1.386294361	0.1998315695	CUB	PER
1295	Dominican Republic	Peru	4	1.386294361	0.1998315695	DOM	PER
1296	Ecuador	Peru	11	2.397895273	0.345651825	ECU	PER
1297	El Salvador	Peru	2	0.6931471806	0.09991578476	SLV	PER
1298	France	Peru	4	1.386294361	0.1998315695	FRA	PER
1299	Mexico	Peru	8	2.079441542	0.2997473543	MEX	PER
1300	Netherlands	Peru	4	1.386294361	0.1998315695	NLD	PER
1301	Panama	Peru	4	1.386294361	0.1998315695	PAN	PER
1302	Paraguay	Peru	2	0.6931471806	0.09991578476	PRY	PER
1303	Argentina	Uruguay	18	2.890371758	0.4166413289	ARG	URY
1304	Brazil	Uruguay	18	2.890371758	0.4166413289	BRA	URY
1305	Chile	Uruguay	4	1.386294361	0.1998315695	CHL	URY
1306	Panama	Uruguay	2	0.6931471806	0.09991578476	PAN	URY
1307	Paraguay	Uruguay	2	0.6931471806	0.09991578476	PRY	URY
1308	Peru	Uruguay	2	0.6931471806	0.09991578476	PER	URY
1309	Spain	Uruguay	2	0.6931471806	0.09991578476	ESP	URY
1310	United States of America	Uruguay	4	1.386294361	0.1998315695	USA	URY
1311	Argentina	Venezuela (Bolivarian Republic of)	4	1.386294361	0.1998315695	ARG	VEN
1312	Aruba	Venezuela (Bolivarian Republic of)	22	3.091042453	0.4455676098	ABW	VEN
1313	Brazil	Venezuela (Bolivarian Republic of)	6	1.791759469	0.2582785568	BRA	VEN
1314	Chile	Venezuela (Bolivarian Republic of)	2	0.6931471806	0.09991578476	CHL	VEN
1315	Colombia	Venezuela (Bolivarian Republic of)	10	2.302585093	0.3319130525	COL	VEN
1316	Cuba	Venezuela (Bolivarian Republic of)	6	1.791759469	0.2582785568	CUB	VEN
1317	Dominican Republic	Venezuela (Bolivarian Republic of)	2	0.6931471806	0.09991578476	DOM	VEN
1318	Ecuador	Venezuela (Bolivarian Republic of)	2	0.6931471806	0.09991578476	ECU	VEN
1319	France	Venezuela (Bolivarian Republic of)	2	0.6931471806	0.09991578476	FRA	VEN
1320	Germany	Venezuela (Bolivarian Republic of)	2	0.6931471806	0.09991578476	DEU	VEN
1321	Grenada	Venezuela (Bolivarian Republic of)	2	0.6931471806	0.09991578476	GRD	VEN
1322	Guyana	Venezuela (Bolivarian Republic of)	2	0.6931471806	0.09991578476	GUY	VEN
1323	Italy	Venezuela (Bolivarian Republic of)	2	0.6931471806	0.09991578476	ITA	VEN
1324	Mexico	Venezuela (Bolivarian Republic of)	2	0.6931471806	0.09991578476	MEX	VEN
1325	Panama	Venezuela (Bolivarian Republic of)	12	2.48490665	0.3581943416	PAN	VEN
1326	Peru	Venezuela (Bolivarian Republic of)	4	1.386294361	0.1998315695	PER	VEN
1327	Portugal	Venezuela (Bolivarian Republic of)	6	1.791759469	0.2582785568	PRT	VEN
1328	Puerto Rico	Venezuela (Bolivarian Republic of)	2	0.6931471806	0.09991578476	PRI	VEN
1329	Spain	Venezuela (Bolivarian Republic of)	8	2.079441542	0.2997473543	ESP	VEN
1330	Trinidad and Tobago	Venezuela (Bolivarian Republic of)	4	1.386294361	0.1998315695	TTO	VEN
1331	United States of America	Venezuela (Bolivarian Republic of)	18	2.890371758	0.4166413289	USA	VEN
1332	Armenia	Belarus	2	0.6931471806	0.09991578476	ARM	BLR
1333	Austria	Belarus	4	1.386294361	0.1998315695	AUT	BLR
1334	Azerbaijan	Belarus	2	0.6931471806	0.09991578476	AZE	BLR
1335	Armenia	Czechia	4	1.386294361	0.1998315695	ARM	CZE
1336	Austria	Czechia	2	0.6931471806	0.09991578476	AUT	CZE
1337	Azerbaijan	Czechia	4	1.386294361	0.1998315695	AZE	CZE
1338	Belarus	Czechia	4	1.386294361	0.1998315695	BLR	CZE
1339	Belgium	Czechia	8	2.079441542	0.2997473543	BEL	CZE
1340	Bulgaria	Czechia	4	1.386294361	0.1998315695	BGR	CZE
1341	Croatia	Czechia	3	1.098612289	0.1583627721	HRV	CZE
1342	Armenia	Kazakhstan	2	0.6931471806	0.09991578476	ARM	KAZ
1343	Austria	Kazakhstan	4	1.386294361	0.1998315695	AUT	KAZ
1344	Azerbaijan	Kazakhstan	8	2.079441542	0.2997473543	AZE	KAZ
1345	Belarus	Kazakhstan	2	0.6931471806	0.09991578476	BLR	KAZ
1346	China	Kazakhstan	14	2.63905733	0.3804148549	CHN	KAZ
1347	Czechia	Kazakhstan	2	0.6931471806	0.09991578476	CZE	KAZ
1348	Georgia	Kazakhstan	4	1.386294361	0.1998315695	GEO	KAZ
1349	Germany	Kazakhstan	8	2.079441542	0.2997473543	DEU	KAZ
1350	Hong Kong	Kazakhstan	2	0.6931471806	0.09991578476	HKG	KAZ
1351	India	Kazakhstan	2	0.6931471806	0.09991578476	IND	KAZ
1352	Iran (Islamic Republic of)	Kazakhstan	2	0.6931471806	0.09991578476	IRN	KAZ
1353	Armenia	Poland	2	0.6931471806	0.09991578476	ARM	POL
1354	Austria	Poland	8	2.079441542	0.2997473543	AUT	POL
1355	Belarus	Poland	4	1.386294361	0.1998315695	BLR	POL
1356	Belgium	Poland	12	2.48490665	0.3581943416	BEL	POL
1357	Bulgaria	Poland	4	1.386294361	0.1998315695	BGR	POL
1358	Canada	Poland	4	1.386294361	0.1998315695	CAN	POL
1359	China	Poland	4	1.386294361	0.1998315695	CHN	POL
1360	Croatia	Poland	6	1.791759469	0.2582785568	HRV	POL
1361	Cyprus	Poland	4	1.386294361	0.1998315695	CYP	POL
1362	Czechia	Poland	6	1.791759469	0.2582785568	CZE	POL
1363	Denmark	Poland	15	2.708050201	0.3903600398	DNK	POL
1364	Estonia	Poland	2	0.6931471806	0.09991578476	EST	POL
1365	Finland	Poland	10	2.302585093	0.3319130525	FIN	POL
1366	France	Poland	30	3.401197382	0.4902758246	FRA	POL
1367	Georgia	Poland	6	1.791759469	0.2582785568	GEO	POL
1368	Germany	Poland	88	4.477336814	0.6453991793	DEU	POL
1369	Greece	Poland	14	2.63905733	0.3804148549	GRC	POL
1370	Hungary	Poland	4	1.386294361	0.1998315695	HUN	POL
1371	Ireland	Poland	30	3.401197382	0.4902758246	IRL	POL
1372	Israel	Poland	8	2.079441542	0.2997473543	ISR	POL
1373	Italy	Poland	58	4.060443011	0.5853047682	ITA	POL
1374	Latvia	Poland	4	1.386294361	0.1998315695	LVA	POL
1375	Lithuania	Poland	2	0.6931471806	0.09991578476	LTU	POL
1376	Malta	Poland	4	1.386294361	0.1998315695	MLT	POL
1377	Netherlands	Poland	18	2.890371758	0.4166413289	NLD	POL
1378	Norway	Poland	62	4.127134385	0.594918197	NOR	POL
1379	Armenia	Ukraine	4	1.386294361	0.1998315695	ARM	UKR
1380	Austria	Ukraine	20	2.995732274	0.4318288373	AUT	UKR
1381	Azerbaijan	Ukraine	6	1.791759469	0.2582785568	AZE	UKR
1382	Belarus	Ukraine	4	1.386294361	0.1998315695	BLR	UKR
1383	Belgium	Ukraine	4	1.386294361	0.1998315695	BEL	UKR
1384	Cyprus	Ukraine	11	2.397895273	0.345651825	CYP	UKR
1385	Czechia	Ukraine	6	1.791759469	0.2582785568	CZE	UKR
1386	Estonia	Ukraine	2	0.6931471806	0.09991578476	EST	UKR
1387	Finland	Ukraine	2	0.6931471806	0.09991578476	FIN	UKR
1388	France	Ukraine	6	1.791759469	0.2582785568	FRA	UKR
1389	Georgia	Ukraine	14	2.63905733	0.3804148549	GEO	UKR
1390	Germany	Ukraine	24	3.17805383	0.4581101264	DEU	UKR
1391	Greece	Ukraine	10	2.302585093	0.3319130525	GRC	UKR
1392	Hungary	Ukraine	2	0.6931471806	0.09991578476	HUN	UKR
1393	Israel	Ukraine	14	2.63905733	0.3804148549	ISR	UKR
1394	Italy	Ukraine	20	2.995732274	0.4318288373	ITA	UKR
1395	Jordan	Ukraine	2	0.6931471806	0.09991578476	JOR	UKR
1396	Kazakhstan	Ukraine	8	2.079441542	0.2997473543	KAZ	UKR
1397	Latvia	Ukraine	4	1.386294361	0.1998315695	LVA	UKR
1398	Lithuania	Ukraine	4	1.386294361	0.1998315695	LTU	UKR
1399	Moldova, Republic of	Ukraine	2	0.6931471806	0.09991578476	MDA	UKR
1400	Netherlands	Ukraine	4	1.386294361	0.1998315695	NLD	UKR
1401	Norway	Ukraine	2	0.6931471806	0.09991578476	NOR	UKR
1402	Poland	Ukraine	12	2.48490665	0.3581943416	POL	UKR
1403	Portugal	Ukraine	4	1.386294361	0.1998315695	PRT	UKR
1404	Russian Federation	Ukraine	77	4.343805422	0.6261508951	RUS	UKR
1405	Spain	Ukraine	22	3.091042453	0.4455676098	ESP	UKR
1406	Switzerland	Ukraine	6	1.791759469	0.2582785568	CHE	UKR
1407	Thailand	Ukraine	2	0.6931471806	0.09991578476	THA	UKR
1408	Turkey	Ukraine	40	3.688879454	0.531744622	TUR	UKR
1409	Aruba	Suriname	2	0.6931471806	0.09991578476	ABW	SUR
1410	Brazil	Suriname	2	0.6931471806	0.09991578476	BRA	SUR
1411	French Guiana	Suriname	2	0.6931471806	0.09991578476	GUF	SUR
1412	Guyana	Suriname	2	0.6931471806	0.09991578476	GUY	SUR
1413	Netherlands	Suriname	4	1.386294361	0.1998315695	NLD	SUR
1414	Australia	Brunei	2	0.6931471806	0.09991578476	AUS	BRN
1415	Australia	Christmas Island	2	0.6931471806	0.09991578476	AUS	CXR
1416	Australia	Cook Islands	2	0.6931471806	0.09991578476	AUS	COK
1417	Australia	East Timor	4	1.386294361	0.1998315695	AUS	TLS
1418	Australia	Fiji	22	3.091042453	0.4455676098	AUS	FJI
1419	Australia	Guam	2	0.6931471806	0.09991578476	AUS	GUM
1420	Australia	Hong Kong	31	3.433987204	0.4950024122	AUS	HKG
1421	Bangladesh	Hong Kong	6	1.791759469	0.2582785568	BGD	HKG
1422	Brunei	Hong Kong	4	1.386294361	0.1998315695	BRN	HKG
1423	Myanmar	Hong Kong	2	0.6931471806	0.09991578476	MMR	HKG
1424	Cambodia	Hong Kong	4	1.386294361	0.1998315695	KHM	HKG
1425	Canada	Hong Kong	8	2.079441542	0.2997473543	CAN	HKG
1426	China	Hong Kong	235	5.459585514	0.7869883719	CHN	HKG
1427	Ethiopia	Hong Kong	2	0.6931471806	0.09991578476	ETH	HKG
1428	Fiji	Hong Kong	4	1.386294361	0.1998315695	FJI	HKG
1429	Finland	Hong Kong	2	0.6931471806	0.09991578476	FIN	HKG
1430	France	Hong Kong	6	1.791759469	0.2582785568	FRA	HKG
1431	Germany	Hong Kong	6	1.791759469	0.2582785568	DEU	HKG
1432	Guam	Hong Kong	2	0.6931471806	0.09991578476	GUM	HKG
1433	Australia	Indonesia	52	3.951243719	0.5695639079	AUS	IDN
1434	Brunei	Indonesia	8	2.079441542	0.2997473543	BRN	IDN
1435	China	Indonesia	26	3.258096538	0.4696481232	CHN	IDN
1436	East Timor	Indonesia	2	0.6931471806	0.09991578476	TLS	IDN
1437	Egypt	Indonesia	2	0.6931471806	0.09991578476	EGY	IDN
1438	Hong Kong	Indonesia	20	2.995732274	0.4318288373	HKG	IDN
1439	Australia	Japan	30	3.401197382	0.4902758246	AUS	JPN
1440	Austria	Japan	4	1.386294361	0.1998315695	AUT	JPN
1441	Myanmar	Japan	2	0.6931471806	0.09991578476	MMR	JPN
1442	Canada	Japan	20	2.995732274	0.4318288373	CAN	JPN
1443	China	Japan	280	5.634789603	0.8122436922	CHN	JPN
1444	Denmark	Japan	2	0.6931471806	0.09991578476	DNK	JPN
1445	Finland	Japan	12	2.48490665	0.3581943416	FIN	JPN
1446	France	Japan	14	2.63905733	0.3804148549	FRA	JPN
1447	French Polynesia	Japan	4	1.386294361	0.1998315695	PYF	JPN
1448	Germany	Japan	22	3.091042453	0.4455676098	DEU	JPN
1449	Guam	Japan	38	3.63758616	0.5243507959	GUM	JPN
1450	Hong Kong	Japan	54	3.988984047	0.575004101	HKG	JPN
1451	India	Japan	10	2.302585093	0.3319130525	IND	JPN
1452	Indonesia	Japan	26	3.258096538	0.4696481232	IDN	JPN
1453	Italy	Japan	8	2.079441542	0.2997473543	ITA	JPN
1454	Australia	Malaysia	28	3.33220451	0.4803306397	AUS	MYS
1455	Bangladesh	Malaysia	12	2.48490665	0.3581943416	BGD	MYS
1456	Brunei	Malaysia	14	2.63905733	0.3804148549	BRN	MYS
1457	Myanmar	Malaysia	6	1.791759469	0.2582785568	MMR	MYS
1458	Cambodia	Malaysia	8	2.079441542	0.2997473543	KHM	MYS
1459	China	Malaysia	58	4.060443011	0.5853047682	CHN	MYS
1460	France	Malaysia	6	1.791759469	0.2582785568	FRA	MYS
1461	Germany	Malaysia	6	1.791759469	0.2582785568	DEU	MYS
1462	Hong Kong	Malaysia	22	3.091042453	0.4455676098	HKG	MYS
1463	India	Malaysia	40	3.688879454	0.531744622	IND	MYS
1464	Indonesia	Malaysia	92	4.521788577	0.6518068123	IDN	MYS
1465	Iran (Islamic Republic of)	Malaysia	4	1.386294361	0.1998315695	IRN	MYS
1466	Japan	Malaysia	20	2.995732274	0.4318288373	JPN	MYS
1467	Kazakhstan	Malaysia	2	0.6931471806	0.09991578476	KAZ	MYS
1468	Kuwait	Malaysia	2	0.6931471806	0.09991578476	KWT	MYS
1469	Lao People's Democratic Republic	Malaysia	2	0.6931471806	0.09991578476	LAO	MYS
1470	Macao	Malaysia	2	0.6931471806	0.09991578476	MAC	MYS
1471	Australia	Mauritius	2	0.6931471806	0.09991578476	AUS	MUS
1472	China	Mauritius	4	1.386294361	0.1998315695	CHN	MUS
1473	France	Mauritius	5	1.609437912	0.2319972678	FRA	MUS
1474	Germany	Mauritius	2	0.6931471806	0.09991578476	DEU	MUS
1475	Hong Kong	Mauritius	2	0.6931471806	0.09991578476	HKG	MUS
1476	India	Mauritius	12	2.48490665	0.3581943416	IND	MUS
1477	Italy	Mauritius	2	0.6931471806	0.09991578476	ITA	MUS
1478	Kenya	Mauritius	4	1.386294361	0.1998315695	KEN	MUS
1479	Madagascar	Mauritius	4	1.386294361	0.1998315695	MDG	MUS
1480	Malaysia	Mauritius	4	1.386294361	0.1998315695	MYS	MUS
1481	Australia	Nauru	2	0.6931471806	0.09991578476	AUS	NRU
1482	Kiribati	Nauru	2	0.6931471806	0.09991578476	KIR	NRU
1483	Marshall Islands	Nauru	2	0.6931471806	0.09991578476	MHL	NRU
1484	Australia	New Caledonia	8	2.079441542	0.2997473543	AUS	NCL
1485	Fiji	New Caledonia	2	0.6931471806	0.09991578476	FJI	NCL
1486	French Polynesia	New Caledonia	2	0.6931471806	0.09991578476	PYF	NCL
1487	Japan	New Caledonia	4	1.386294361	0.1998315695	JPN	NCL
1488	Australia	New Zealand	141	4.94875989	0.7133538762	AUS	NZL
1489	Canada	New Zealand	2	0.6931471806	0.09991578476	CAN	NZL
1490	Chile	New Zealand	4	1.386294361	0.1998315695	CHL	NZL
1491	China	New Zealand	6	1.791759469	0.2582785568	CHN	NZL
1492	Cook Islands	New Zealand	5	1.609437912	0.2319972678	COK	NZL
1493	Fiji	New Zealand	10	2.302585093	0.3319130525	FJI	NZL
1494	French Polynesia	New Zealand	8	2.079441542	0.2997473543	PYF	NZL
1495	Hong Kong	New Zealand	5	1.609437912	0.2319972678	HKG	NZL
1496	Japan	New Zealand	6	1.791759469	0.2582785568	JPN	NZL
1497	Malaysia	New Zealand	2	0.6931471806	0.09991578476	MYS	NZL
1498	New Caledonia	New Zealand	4	1.386294361	0.1998315695	NCL	NZL
1501	Australia	Norfolk Island	4	1.386294361	0.1998315695	AUS	NFK
1502	Australia	Papua New Guinea	18	2.890371758	0.4166413289	AUS	PNG
1503	Fiji	Papua New Guinea	2	0.6931471806	0.09991578476	FJI	PNG
1504	Hong Kong	Papua New Guinea	2	0.6931471806	0.09991578476	HKG	PNG
1505	Indonesia	Papua New Guinea	2	0.6931471806	0.09991578476	IDN	PNG
1506	Japan	Papua New Guinea	2	0.6931471806	0.09991578476	JPN	PNG
1507	Australia	Philippines	8	2.079441542	0.2997473543	AUS	PHL
1508	Bahrain	Philippines	4	1.386294361	0.1998315695	BHR	PHL
