src,trg,kmdist,Proximity_1_over_dist
BOL,GRC,11233,0.00008902341316
BOL,CYP,12030,0.00008312551953
BOL,BUL,11295,0.00008853474989
BOL,MLD,11809,0.00008468117537
BOL,RUM,11560,0.00008650519031
BOL,RUS,12450,0.00008032128514
BOL,EST,11677,0.00008563843453
BOL,LAT,11608,0.00008614748449
BOL,LIT,11665,0.00008572653236
BOL,UKR,11962,0.00008359806052
BOL,BLR,11795,0.00008478168716
BOL,ARM,13041,0.0000766812361
BOL,GRG,13069,0.0000765169485
BOL,AZE,13493,0.00007411250278
BOL,FIN,11697,0.0000854920065
BOL,SWD,11300,0.00008849557522
BOL,NOR,10897,0.00009176837662
BOL,DEN,10869,0.00009200478425
BOL,ICE,9733,0.0001027432446
BOL,CAP,5997,0.0001667500417
BOL,STP,8433,0.0001185817621
BOL,GNB,6496,0.0001539408867
BOL,EQG,8784,0.0001138433515
BOL,GAM,6501,0.0001538224888
BOL,MLI,7297,0.0001370426203
BOL,SEN,6476,0.0001544163064
BOL,BEN,8146,0.0001227596366
BOL,MAA,6834,0.0001463271876
BOL,NIR,8358,0.0001196458483
BOL,CDI,7315,0.0001367053999
BOL,GUI,6595,0.0001516300227
BOL,BFO,7947,0.0001258336479
BOL,LBR,6747,0.000148214021
BOL,SIE,6582,0.0001519295047
BOL,GHA,7849,0.0001274047649
BOL,TOG,7988,0.0001251877817
BOL,CAO,8978,0.0001113833816
BOL,NIG,8216,0.0001217137293
BOL,GAB,8668,0.0001153668666
BOL,CEN,9770,0.0001023541453
BOL,CHA,9638,0.000103755966
BOL,CON,9166,0.0001090988436
BOL,DRC,9166,0.0001090988436
BOL,UGA,11123,0.00008990380293
BOL,KEN,11551,0.00008657259112
BOL,TAZ,11646,0.00008586639189
BOL,ZAN,11629,0.00008599191676
BOL,BUI,10689,0.00009355412106
BOL,RWA,10839,0.00009225943353
BOL,SOM,12553,0.00007966223214
BOL,DJI,12570,0.00007955449483
BOL,ETH,12045,0.00008302200083
BOL,ERI,12229,0.00008177283506
BOL,ANG,8817,0.0001134172621
BOL,MZM,10229,0.00009776126699
BOL,ZAM,10217,0.00009787608887
BOL,ZIM,10399,0.00009616309261
BOL,MAW,10810,0.00009250693802
BOL,SAF,9867,0.0001013479274
BOL,TRA,9867,0.0001013479274
BOL,OFS,9536,0.0001048657718
BOL,NAM,8857,0.0001129050469
BOL,LES,9629,0.0001038529442
BOL,BOT,9673,0.0001033805438
BOL,SWA,10105,0.00009896091044
BOL,MAG,12007,0.00008328475056
BOL,COM,11875,0.00008421052632
BOL,MAS,12844,0.00007785736531
BOL,SEY,13401,0.00007462129692
BOL,MOR,8476,0.0001179801793
BOL,ALG,9427,0.0001060782858
BOL,TUN,10025,0.00009975062344
BOL,LIB,10172,0.00009830908376
BOL,SUD,11568,0.00008644536653
BOL,IRN,13680,0.0000730994152
BOL,TUR,12039,0.00008306337736
BOL,IRQ,13022,0.00007679311934
BOL,EGY,11763,0.00008501232679
BOL,SYR,12279,0.00008143985667
BOL,LEB,12203,0.0000819470622
BOL,JOR,12223,0.00008181297554
BOL,ISR,12126,0.00008246742537
BOL,SAU,13198,0.00007576905592
BOL,YAR,12774,0.0000782840144
BOL,YEM,12774,0.0000782840144
BOL,YPR,12797,0.00007814331484
BOL,KUW,13353,0.00007488953793
BOL,BAH,13666,0.00007317430119
BOL,QAT,13655,0.00007323324789
BOL,UAE,13974,0.0000715614713
BOL,OMA,14376,0.00006956037841
BOL,AFG,15293,0.00006538939384
BOL,TKM,14267,0.00007009182028
BOL,TAJ,15141,0.00006604583581
BOL,KYR,15424,0.0000648340249
BOL,UZB,15069,0.00006636140421
BOL,KZK,15550,0.00006430868167
BOL,CHN,17407,0.00005744815304
BOL,TBT,17392,0.00005749770009
BOL,MON,16521,0.00006052902367
BOL,TAW,18589,0.00005379525526
BOL,KOR,17240,0.00005800464037
BOL,PRK,17119,0.00005841462702
BOL,ROK,17240,0.00005800464037
BOL,JPN,16524,0.00006051803437
BOL,IND,16207,0.00006170173382
BOL,BHU,17397,0.00005748117492
BOL,PAK,15663,0.00006384472962
BOL,BNG,17623,0.00005674402769
BOL,MYA,18312,0.00005460899956
BOL,SRI,16331,0.0000612332374
BOL,NEP,16995,0.00005884083554
BOL,MAD,15511,0.00006447037586
BOL,THI,18723,0.00005341024408
BOL,CAM,19051,0.0000524906829
BOL,LAO,19002,0.00005262603936
BOL,VNM,19181,0.00005213492519
BOL,DRV,19151,0.00005221659443
BOL,RVN,19172,0.00005215939912
BOL,MAL,18166,0.00005504789167
BOL,SIN,18109,0.00005522116075
BOL,BRU,18686,0.00005351600128
BOL,PHI,19012,0.00005259835893
BOL,INS,17484,0.00005719514985
BOL,ETM,16887,0.00005921714929
BOL,AUL,13105,0.00007630675315
BOL,PNG,15219,0.00006570733951
BOL,NEW,10957,0.00009126585744
BOL,VAN,12999,0.00007692899454
BOL,SOL,14183,0.00007050694493
BOL,FJI,11801,0.00008473858148
BOL,MSI,13894,0.00007197351375
BOL,PAL,17380,0.00005753739931
BOL,FSM,14876,0.00006722237161
BOL,WSM,12603,0.00007934618742
PAR,USA,7383,0.0001354462955
PAR,CAN,8035,0.0001244555072
PAR,BHM,5829,0.000171556013
PAR,CUB,5989,0.0001669727834
PAR,HAI,5116,0.0001954652072
PAR,DOM,5025,0.0001990049751
PAR,JAM,5221,0.0001915341889
PAR,TRI,3991,0.0002505637685
PAR,BAR,4253,0.0002351281448
PAR,DMA,4304,0.0002323420074
PAR,GRN,4155,0.0002406738869
PAR,SLU,4344,0.0002302025783
PAR,SVG,4275,0.0002339181287
PAR,AAB,4701,0.0002127206977
PAR,SKN,4744,0.0002107925801
PAR,BLZ,5778,0.0001730702665
PAR,MEX,6692,0.0001494321578
PAR,GUA,5680,0.000176056338
PAR,HON,5426,0.0001842978253
PAR,SAL,5517,0.00018125793
PAR,NIC,5183,0.0001929384526
PAR,COS,4849,0.0002062280883
PAR,PAN,4471,0.0002236636099
PAR,COL,3761,0.0002658867323
PAR,VEN,4034,0.0002478929103
PAR,GUY,3571,0.000280033604
PAR,SUR,3441,0.0002906131938
PAR,ECU,3586,0.0002788622421
PAR,PER,2508,0.0003987240829
PAR,BRA,1509,0.0006626905235
PAR,BOL,1480,0.0006756756757
PAR,CHL,1555,0.0006430868167
PAR,ARG,1003,0.0009970089731
PAR,URU,1012,0.0009881422925
PAR,UK,10158,0.0000984445757
PAR,IRE,9980,0.0001002004008
PAR,NTH,10479,0.00009542895314
PAR,BEL,10322,0.00009688044953
PAR,LUX,10406,0.00009609840477
PAR,FRN,10071,0.00009929500546
PAR,MNC,10097,0.00009903931861
PAR,LIE,10448,0.00009571209801
PAR,SWZ,10243,0.00009762764815
PAR,SPN,9127,0.0001095650268
PAR,AND,9632,0.000103820598
PAR,POR,8634,0.0001158211721
PAR,GMY,10976,0.00009110787172
PAR,GFR,10485,0.0000953743443
PAR,GDR,10976,0.00009110787172
PAR,POL,11441,0.00008740494712
PAR,AUH,10934,0.00009145783794
PAR,AUS,10934,0.00009145783794
PAR,HUN,11073,0.00009030976249
PAR,CZE,10925,0.00009153318078
PAR,CZR,10925,0.00009153318078
PAR,SLO,10989,0.000091000091
PAR,ITA,10298,0.00009710623422
PAR,SNM,10436,0.00009582215408
PAR,MLT,10141,0.00009860960458
PAR,ALB,10822,0.00009240436149
PAR,SER,11020,0.00009074410163
PAR,MNG,10848,0.00009218289086
PAR,MAC,10991,0.00009098353198
PAR,CRO,10755,0.0000929800093
PAR,YUG,11020,0.00009074410163
PAR,BOS,10826,0.00009237021984
PAR,SLV,10704,0.00009342301943
PAR,GRC,10967,0.00009118263883
PAR,CYP,11635,0.00008594757198
PAR,BUL,11131,0.00008983918785
PAR,MLD,11743,0.00008515711488
PAR,RUM,11430,0.00008748906387
PAR,RUS,12579,0.00007949757532
PAR,EST,11939,0.0000837591088
PAR,LAT,11796,0.00008477449983
PAR,LIT,11795,0.00008478168716
PAR,UKR,11970,0.00008354218881
PAR,BLR,11892,0.00008409014464
PAR,ARM,12737,0.00007851142341
PAR,GRG,12765,0.00007833920877
PAR,AZE,13182,0.00007586102261
PAR,FIN,11984,0.00008344459279
PAR,SWD,11586,0.00008631106508
PAR,NOR,11220,0.00008912655971
PAR,DEN,11087,0.00009019572472
PAR,ICE,10376,0.00009637625289
PAR,CAP,5828,0.0001715854496
PAR,STP,7502,0.0001332977873
PAR,GNB,6054,0.0001651800463
PAR,EQG,7849,0.0001274047649
PAR,GAM,6123,0.0001633186347
PAR,MLI,6764,0.0001478415139
PAR,SEN,6138,0.0001629195178
PAR,BEN,7356,0.0001359434475
PAR,MAA,6562,0.0001523925632
PAR,NIR,7724,0.0001294665976
PAR,CDI,6611,0.0001512630464
PAR,GUI,6071,0.0001647175095
PAR,BFO,7331,0.0001364070386
PAR,LBR,6111,0.0001636393389
PAR,SIE,6029,0.0001658649859
PAR,GHA,7062,0.0001416029453
PAR,TOG,7213,0.0001386385692
PAR,CAO,8052,0.0001241927471
PAR,NIG,7420,0.0001347708895
PAR,GAB,7699,0.0001298869983
PAR,CEN,8808,0.0001135331517
PAR,CHA,8860,0.0001128668172
PAR,CON,8085,0.000123685838
PAR,DRC,8085,0.000123685838
PAR,UGA,10003,0.000099970009
PAR,KEN,10389,0.00009625565502
PAR,TAZ,10398,0.00009617234083
PAR,ZAN,10381,0.00009632983335
PAR,BUI,9540,0.0001048218029
PAR,RWA,9715,0.0001029336078
PAR,SOM,11387,0.00008781944322
PAR,DJI,11585,0.00008631851532
PAR,ETH,11040,0.00009057971014
PAR,ERI,11346,0.0000881367883
PAR,ANG,7681,0.0001301913813
PAR,MZM,8809,0.0001135202634
PAR,ZAM,8911,0.0001122208506
PAR,ZIM,9062,0.0001103509159
PAR,MAW,9504,0.0001052188552
PAR,SAF,8465,0.0001181334908
PAR,TRA,8465,0.0001181334908
PAR,OFS,8109,0.0001233197682
PAR,NAM,7514,0.0001330849082
PAR,LES,8201,0.0001219363492
PAR,BOT,8286,0.0001206854936
PAR,SWA,8688,0.0001151012891
PAR,MAG,10600,0.00009433962264
PAR,COM,10548,0.00009480470231
PAR,MAS,11393,0.00008777319407
PAR,SEY,12085,0.00008274720728
PAR,MOR,8394,0.0001191327138
PAR,ALG,9292,0.0001076194576
PAR,TUN,9819,0.0001018433649
PAR,LIB,9846,0.0001015640869
PAR,SUD,10719,0.00009329228473
PAR,IRN,13223,0.00007562580352
PAR,TUR,11749,0.00008511362669
PAR,IRQ,12528,0.00007982120051
PAR,EGY,11256,0.00008884150675
PAR,SYR,11819,0.00008460952703
PAR,LEB,11748,0.00008512087164
PAR,JOR,11716,0.00008535336292
PAR,ISR,11647,0.00008585901949
PAR,SAU,12465,0.00008022462896
PAR,YAR,11853,0.00008436682696
PAR,YEM,11853,0.00008436682696
PAR,YPR,11811,0.000084666836
PAR,KUW,12740,0.00007849293564
PAR,BAH,12963,0.00007714263674
PAR,QAT,12938,0.00007729169887
PAR,UAE,13206,0.00007572315614
PAR,OMA,13566,0.000073713696
PAR,AFG,14809,0.00006752650415
PAR,TKM,13865,0.00007212405337
PAR,TAJ,14794,0.00006759497093
PAR,KYR,15259,0.00006553509404
PAR,UZB,14829,0.00006743543058
PAR,KZK,15444,0.00006475006475
PAR,CHN,18338,0.00005453157378
PAR,TBT,16873,0.00005926628341
PAR,MON,17196,0.00005815305885
PAR,TAW,19918,0.00005020584396
PAR,KOR,18601,0.00005376055051
PAR,PRK,18421,0.00005428586939
PAR,ROK,18601,0.00005376055051
PAR,JPN,18003,0.00005554629784
PAR,IND,15526,0.00006440808966
PAR,BHU,16726,0.00005978715772
PAR,PAK,15157,0.00006597611665
PAR,BNG,16756,0.00005968011459
PAR,MYA,17094,0.0000585000585
PAR,SRI,15004,0.00006664889363
PAR,NEP,16299,0.00006135345727
PAR,MAD,14190,0.0000704721635
PAR,THI,17343,0.00005766015107
PAR,CAM,17579,0.00005688605723
PAR,LAO,17768,0.00005628095452
PAR,VNM,17701,0.00005649398339
PAR,DRV,18241,0.00005482155584
PAR,RVN,17692,0.00005652272213
PAR,MAL,16692,0.00005990893841
PAR,SIN,16666,0.0000600024001
PAR,BRU,17571,0.0000569119572
PAR,PHI,18772,0.00005327082889
PAR,INS,16155,0.00006190034045
PAR,ETM,16254,0.00006152331734
PAR,AUL,12760,0.00007836990596
PAR,PNG,15356,0.00006512112529
PAR,NEW,10893,0.00009180207473
PAR,VAN,13368,0.00007480550569
PAR,SOL,14610,0.00006844626968
PAR,FJI,12283,0.0000814133355
PAR,MSI,14880,0.00006720430108
PAR,PAL,17673,0.00005658348894
PAR,FSM,15707,0.00006366588145
PAR,WSM,13106,0.00007630093087
CHL,USA,8015,0.0001247660636
CHL,CAN,8725,0.0001146131805
CHL,BHM,6392,0.0001564455569
CHL,CUB,6368,0.0001570351759
CHL,HAI,5750,0.0001739130435
CHL,DOM,5729,0.0001745505324
CHL,JAM,5711,0.0001751006829
CHL,TRI,4958,0.0002016942315
CHL,BAR,5270,0.0001897533207
CHL,DMA,5267,0.0001898614012
CHL,GRN,5109,0.0001957330202
CHL,SLU,5313,0.0001882175795
CHL,SVG,5242,0.0001907668829
CHL,AAB,5646,0.0001771165427
CHL,SKN,5662,0.0001766160367
CHL,BLZ,5917,0.0001690045631
CHL,MEX,6577,0.0001520450053
CHL,GUA,5705,0.0001752848379
CHL,HON,5537,0.0001806032147
CHL,SAL,5568,0.0001795977011
CHL,NIC,5292,0.0001889644747
CHL,COS,4993,0.0002002803925
CHL,PAN,4765,0.0002098635887
CHL,COL,4207,0.000237699073
CHL,VEN,4805,0.0002081165453
CHL,GUY,4656,0.0002147766323
CHL,SUR,4619,0.0002164970773
CHL,ECU,3767,0.0002654632333
CHL,PER,2425,0.000412371134
CHL,BRA,3057,0.0003271180896
CHL,BOL,1908,0.0005241090147
CHL,PAR,1555,0.0006430868167
CHL,ARG,1131,0.000884173298
CHL,URU,1346,0.0007429420505
CHL,UK,11618,0.00008607333448
CHL,IRE,11397,0.00008774238835
CHL,NTH,11947,0.00008370302168
CHL,BEL,11802,0.00008473140146
CHL,LUX,11894,0.00008407600471
CHL,FRN,11558,0.0000865201592
CHL,MNC,11622,0.0000860437102
CHL,LIE,11961,0.00008360504975
CHL,SWZ,11756,0.00008506294658
CHL,SPN,10640,0.00009398496241
CHL,AND,11148,0.00008970218873
CHL,POR,10137,0.00009864851534
CHL,GMY,12467,0.00008021175904
CHL,GFR,11973,0.00008352125616
CHL,GDR,12467,0.00008021175904
CHL,POL,12948,0.00007723200494
CHL,AUH,12456,0.00008028259473
CHL,AUS,12456,0.00008028259473
CHL,HUN,12604,0.0000793398921
CHL,CZE,12432,0.00008043758044
CHL,CZR,12432,0.00008043758044
CHL,SLO,12512,0.00007992327366
CHL,ITA,11842,0.00008444519507
CHL,SNM,11970,0.00008354218881
CHL,MLT,11696,0.00008549931601
CHL,ALB,12373,0.00008082114281
CHL,SER,12564,0.00007959248647
CHL,MNG,12396,0.00008067118425
CHL,MAC,12542,0.00007973210014
CHL,CRO,12290,0.00008136696501
CHL,YUG,12564,0.00007959248647
CHL,BOS,12371,0.00008083420904
CHL,SLV,12232,0.00008175277959
CHL,GRC,12522,0.00007985944737
CHL,CYP,13182,0.00007586102261
CHL,BUL,12683,0.00007884569897
CHL,MLD,13285,0.00007527286413
CHL,RUM,12979,0.00007704753833
CHL,RUS,14083,0.00007100759781
CHL,EST,13392,0.00007467144564
CHL,LAT,13277,0.00007531821948
CHL,LIT,13294,0.00007522190462
CHL,UKR,13500,0.00007407407407
CHL,BLR,13401,0.00007462129692
CHL,ARM,14289,0.0000699839037
CHL,GRG,14318,0.00006984215673
CHL,AZE,14733,0.0000678748388
CHL,FIN,13428,0.0000744712541
CHL,SWD,13027,0.00007676364474
CHL,NOR,12643,0.00007909515147
CHL,DEN,12552,0.00007966857871
CHL,ICE,11606,0.00008616232983
CHL,CAP,7363,0.0001358142062
CHL,STP,8917,0.0001121453404
CHL,GNB,7609,0.0001314233145
CHL,EQG,9256,0.0001080380294
CHL,GAM,7678,0.0001302422506
CHL,MLI,8311,0.0001203224642
CHL,SEN,7691,0.0001300221038
CHL,BEN,8839,0.00011313497
CHL,MAA,8113,0.0001232589671
CHL,NIR,9249,0.0001081197967
CHL,CDI,8128,0.0001230314961
CHL,GUI,7622,0.0001311991603
CHL,BFO,8863,0.0001128286133
CHL,LBR,7646,0.0001307873398
CHL,SIE,7577,0.0001319783555
CHL,GHA,8549,0.0001169727454
CHL,TOG,8701,0.0001149293185
CHL,CAO,9461,0.0001056970722
CHL,NIG,8899,0.0001123721766
CHL,GAB,9089,0.0001100231049
CHL,CEN,10184,0.0000981932443
CHL,CHA,10330,0.0000968054211
CHL,CON,9385,0.0001065530101
CHL,DRC,9385,0.0001065530101
CHL,UGA,11226,0.00008907892393
CHL,KEN,11559,0.00008651267411
CHL,TAZ,11461,0.00008725242125
CHL,ZAN,11444,0.00008738203425
CHL,BUI,10745,0.00009306654258
CHL,RWA,10941,0.00009139932365
CHL,SOM,12527,0.00007982757244
CHL,DJI,12891,0.00007757350089
CHL,ETH,12342,0.0000810241452
CHL,ERI,12727,0.00007857311228
CHL,ANG,8941,0.0001118443127
CHL,MZM,9566,0.0001045369015
CHL,ZAM,9924,0.0001007658202
CHL,ZIM,10013,0.00009987016878
CHL,MAW,10502,0.0000952199581
CHL,SAF,9285,0.0001077005924
CHL,TRA,9285,0.0001077005924
CHL,OFS,8863,0.0001128286133
CHL,NAM,8499,0.0001176609013
CHL,LES,8948,0.0001117568172
CHL,BOT,9149,0.000109301563
CHL,SWA,9460,0.0001057082452
CHL,MAG,11341,0.00008817564589
CHL,COM,11478,0.00008712319219
CHL,MAS,11952,0.00008366800535
CHL,SEY,12983,0.00007702380035
CHL,MOR,9926,0.0001007455168
CHL,ALG,10836,0.00009228497601
CHL,TUN,11371,0.00008794301293
CHL,LIB,11401,0.00008771160425
CHL,SUD,12131,0.000082433435
CHL,IRN,14750,0.00006779661017
CHL,TUR,13304,0.0000751653638
CHL,IRQ,14052,0.00007116424708
CHL,EGY,12786,0.00007821054278
CHL,SYR,13356,0.00007487271638
CHL,LEB,13285,0.00007527286413
CHL,JOR,13244,0.00007550588946
CHL,ISR,13181,0.00007586677794
CHL,SAU,13907,0.00007190623427
CHL,YAR,13199,0.0000757633154
CHL,YEM,13199,0.0000757633154
CHL,YPR,13111,0.00007627183281
CHL,KUW,14227,0.00007028888733
CHL,BAH,14410,0.0000693962526
CHL,QAT,14380,0.00006954102921
CHL,UAE,14616,0.00006841817187
CHL,OMA,14943,0.00006692096634
CHL,AFG,16305,0.0000613308801
CHL,TKM,15398,0.00006494349916
CHL,TAJ,16328,0.000061244488
CHL,KYR,16813,0.00005947778505
CHL,UZB,16379,0.00006105378839
CHL,KZK,16999,0.00005882698982
CHL,CHN,19083,0.00005240266206
CHL,TBT,18235,0.00005483959419
CHL,MON,18429,0.00005426230398
CHL,TAW,18509,0.00005402777027
CHL,KOR,18337,0.00005453454764
CHL,PRK,18382,0.0000544010445
CHL,ROK,18337,0.00005453454764
CHL,JPN,17197,0.00005814967727
CHL,IND,16903,0.00005916109566
CHL,BHU,18001,0.00005555246931
CHL,PAK,16637,0.00006010699044
CHL,BNG,17854,0.00005600985773
CHL,MYA,17700,0.00005649717514
CHL,SRI,15732,0.00006356470887
CHL,NEP,17607,0.00005679559266
CHL,MAD,14984,0.00006673785371
CHL,THI,17610,0.00005678591709
CHL,CAM,17517,0.00005708740081
CHL,LAO,18109,0.00005522116075
CHL,VNM,17512,0.00005710370032
CHL,DRV,18620,0.0000537056928
CHL,RVN,17510,0.00005711022273
CHL,MAL,16571,0.00006034638827
CHL,SIN,16399,0.00006097932801
CHL,BRU,16782,0.00005958765344
CHL,PHI,17586,0.00005686341408
CHL,INS,15651,0.00006389368091
CHL,ETM,15070,0.00006635700066
CHL,AUL,11374,0.00008791981713
CHL,PNG,13836,0.00007227522405
CHL,NEW,9390,0.0001064962726
CHL,VAN,11812,0.00008465966813
CHL,SOL,13054,0.00007660487207
CHL,FJI,10734,0.00009316191541
CHL,MSI,13452,0.00007433838834
CHL,PAL,16160,0.00006188118812
CHL,FSM,14198,0.00007043245528
CHL,WSM,11556,0.00008653513326
ARG,USA,8318,0.000120221207
ARG,CAN,8987,0.0001112718371
ARG,BHM,6735,0.0001484780995
ARG,CUB,6837,0.0001462629808
ARG,HAI,6037,0.000165645188
ARG,DOM,5963,0.0001677008217
ARG,JAM,6099,0.0001639613051
ARG,TRI,4976,0.0002009646302
ARG,BAR,5246,0.0001906214258
ARG,DMA,5291,0.000189000189
ARG,GRN,5139,0.0001945903872
ARG,SLU,5332,0.0001875468867
ARG,SVG,5262,0.0001900418092
ARG,AAB,5687,0.0001758396343
ARG,SKN,5726,0.0001746419839
ARG,BLZ,6532,0.0001530924679
ARG,MEX,7341,0.0001362212233
ARG,GUA,6383,0.0001566661444
ARG,HON,6163,0.0001622586403
ARG,SAL,6230,0.0001605136437
ARG,NIC,5917,0.0001690045631
ARG,COS,5593,0.0001787949222
ARG,PAN,5270,0.0001897533207
ARG,COL,4604,0.0002172024327
ARG,VEN,4980,0.0002008032129
ARG,GUY,4569,0.0002188662727
ARG,SUR,4444,0.0002250225023
ARG,ECU,4321,0.0002314279102
ARG,PER,3081,0.0003245699448
ARG,BRA,2370,0.0004219409283
ARG,BOL,2213,0.0004518752824
ARG,PAR,1003,0.0009970089731
ARG,CHL,1131,0.000884173298
ARG,URU,215,0.004651162791
ARG,UK,11052,0.00009048136084
ARG,IRE,10905,0.00009170105456
ARG,NTH,11364,0.00008799718409
ARG,BEL,11195,0.00008932559178
ARG,LUX,11271,0.00008872327211
ARG,FRN,10938,0.00009142439203
ARG,MNC,10911,0.00009165062781
ARG,LIE,11281,0.0000886446237
ARG,SWZ,11076,0.00009028530155
ARG,SPN,9968,0.0001003210273
ARG,AND,10464,0.00009556574924
ARG,POR,9491,0.0001053629755
ARG,GMY,11834,0.00008450228156
ARG,GFR,11348,0.00008812125485
ARG,GDR,11834,0.00008450228156
ARG,POL,12276,0.00008145975888
ARG,AUH,11749,0.00008511362669
ARG,AUS,11749,0.00008511362669
ARG,HUN,11868,0.00008426019548
ARG,CZE,11763,0.00008501232679
ARG,CZR,11763,0.00008501232679
ARG,SLO,11800,0.00008474576271
ARG,ITA,11064,0.00009038322487
ARG,SNM,11228,0.00008906305664
ARG,MLT,10845,0.00009220839096
ARG,ALB,11554,0.00008655011252
ARG,SER,11780,0.00008488964346
ARG,MNG,11597,0.00008622919721
ARG,MAC,11726,0.00008528057309
ARG,CRO,11544,0.00008662508663
ARG,YUG,11780,0.00008488964346
ARG,BOS,11585,0.00008631851532
ARG,SLV,11507,0.00008690362388
ARG,GRC,11647,0.00008585901949
ARG,CYP,12229,0.00008177283506
ARG,BUL,11859,0.000084324142
ARG,MLD,12504,0.00007997440819
ARG,RUM,12167,0.00008218952905
ARG,RUS,13408,0.0000745823389
ARG,EST,12826,0.00007796663028
ARG,LAT,12660,0.00007898894155
ARG,LIT,12638,0.00007912644406
ARG,UKR,12759,0.00007837604828
ARG,BLR,12720,0.0000786163522
ARG,ARM,13354,0.00007488392991
ARG,GRG,13383,0.00007472166181
ARG,AZE,13783,0.00007255314518
ARG,FIN,12879,0.00007764577995
ARG,SWD,12486,0.00008008970046
ARG,NOR,12135,0.00008240626288
ARG,DEN,11970,0.00008354218881
ARG,ICE,11365,0.00008798944127
ARG,CAP,6651,0.0001503533303
ARG,STP,7834,0.0001276487107
ARG,GNB,6750,0.0001481481481
ARG,EQG,8168,0.0001224289912
ARG,GAM,6849,0.0001460067163
ARG,MLI,7392,0.0001352813853
ARG,SEN,6881,0.000145327714
ARG,BEN,7803,0.0001281558375
ARG,MAA,7326,0.0001365001365
ARG,NIR,8266,0.0001209774982
ARG,CDI,7138,0.0001400952648
ARG,GUI,6724,0.0001487209994
ARG,BFO,7895,0.0001266624446
ARG,LBR,6696,0.0001493428913
ARG,SIE,6666,0.0001500150015
ARG,GHA,7519,0.0001329964091
ARG,TOG,7673,0.0001303271211
ARG,CAO,8373,0.000119431506
ARG,NIG,7860,0.0001272264631
ARG,GAB,7994,0.0001250938204
ARG,CEN,9080,0.0001101321586
ARG,CHA,9276,0.0001078050884
ARG,CON,8264,0.0001210067764
ARG,DRC,8264,0.0001210067764
ARG,UGA,10095,0.00009905894007
ARG,KEN,10428,0.00009589566552
ARG,TAZ,10339,0.00009672115292
ARG,ZAN,10321,0.00009688983626
ARG,BUI,9613,0.0001040257984
ARG,RWA,9810,0.0001019367992
ARG,SOM,11399,0.0000877269936
ARG,DJI,11765,0.00008499787505
ARG,ETH,11216,0.00008915834522
ARG,ERI,11618,0.00008607333448
ARG,ANG,7814,0.0001279754287
ARG,MZM,8503,0.000117605551
ARG,ZAM,8805,0.0001135718342
ARG,ZIM,8905,0.0001122964627
ARG,MAW,9387,0.0001065303079
ARG,SAF,8204,0.0001218917601
ARG,TRA,8204,0.0001218917601
ARG,OFS,7798,0.0001282380097
ARG,NAM,7381,0.0001354829969
ARG,LES,7885,0.0001268230818
ARG,BOT,8057,0.0001241156758
ARG,SWA,8393,0.0001191469081
ARG,MAG,10292,0.00009716284493
ARG,COM,10379,0.0000963483958
ARG,MAS,10970,0.00009115770283
ARG,SEY,11898,0.00008404773912
ARG,MOR,9204,0.0001086484137
ARG,ALG,10065,0.00009935419771
ARG,TUN,10551,0.00009477774619
ARG,LIB,10518,0.00009507510934
ARG,SUD,11035,0.00009062075215
ARG,IRN,13737,0.00007279609813
ARG,TUR,12400,0.00008064516129
ARG,IRQ,13040,0.00007668711656
ARG,EGY,11793,0.00008479606546
ARG,SYR,12372,0.0000808276754
ARG,LEB,12305,0.00008126777733
ARG,JOR,12242,0.00008168599902
ARG,ISR,12193,0.00008201427048
ARG,SAU,12819,0.00007800920509
ARG,YAR,12080,0.00008278145695
ARG,YEM,12080,0.00008278145695
ARG,YPR,11984,0.00008344459279
ARG,KUW,13169,0.00007593591009
ARG,BAH,13322,0.00007506380423
ARG,QAT,13289,0.00007525020694
ARG,UAE,13510,0.000074019245
ARG,OMA,13826,0.00007232749892
