,src,trg,iso_code_src,region,days_since_100_cases_in_China_2019,weeks_since_100_cases,iso_code_trg,kmdist,proximity,log-prox,Norm_prox,norm_log_prox
757,Turkey,Georgia,TUR,Asia,61.0,8,GEO,1033.0,0.000968054211035818,0.14408760013810468,0.0179784421117572,0.0179784421117572
758,Turkey,Greece,TUR,Asia,61.0,8,GRC,806.0,0.0012406947890818859,0.1494302878561161,0.02343894181023361,0.02343894181023361
759,Turkey,Iran (Islamic Republic of),TUR,Asia,61.0,8,IRN,1710.0,0.0005847953216374269,0.13433189124702444,0.010302456882424602,0.010302456882424602
760,Turkey,Iraq,TUR,Asia,61.0,8,IRQ,1233.0,0.0008110300081103001,0.14050458421572837,0.014833530158909852,0.014833530158909852
761,Turkmenistan,Afghanistan,TKM,Asia,999.0,142,AFG,1035.0,0.000966183574879227,0.14404745418365533,0.017940976638927627,0.017940976638927627
762,Turkmenistan,Iran (Islamic Republic of),TKM,Asia,999.0,142,IRN,653.0,0.0015313935681470138,0.1542834375113939,0.029261114748718123,0.029261114748718123
763,Turkmenistan,Kazakhstan,TKM,Asia,999.0,142,KAZ,1727.0,0.0005790387955993051,0.13415361870889486,0.010187164034526795,0.010187164034526795
764,Turkmenistan,Uzbekistan,TKM,Asia,999.0,142,UZB,1044.0,0.0009578544061302681,0.14386802602481988,0.01777415839137181,0.01777415839137181
765,Turks and Caicos Islands,Bahamas,TCA,Americas,999.0,142,BHS,750.0,0.0013333333333333333,0.1510557313797606,0.02529432499118787,0.02529432499118787
766,Tuvalu,Wallis and Futuna,TUV,Oceania,999.0,142,WLF,731.0,0.0013679890560875513,0.15164350948021152,0.025988416696120783,0.025988416696120783
767,Uganda,"Congo, Democratic Republic of the",UGA,Africa,111.0,15,COD,2946.0,0.00033944331296673454,0.12518459098522822,0.005388498076408127,0.005388498076408127
768,Uganda,Kenya,UGA,Africa,111.0,15,KEN,496.0,0.0020161290322580645,0.1611194339368499,0.038969492990096305,0.038969492990096305
769,Uganda,Rwanda,UGA,Africa,111.0,15,RWA,288.0,0.003472222222222222,0.17658608134521075,0.06813241687228291,0.06813241687228291
770,Uganda,South Sudan,UGA,Africa,111.0,15,SSD,514.0,0.0019455252918287938,0.16019933242920986,0.03755542724064577,0.03755542724064577
771,Uganda,"Tanzania, United Republic of",UGA,Africa,111.0,15,TZA,1018.0,0.0009823182711198428,0.14439192178272636,0.018264125542837316,0.018264125542837316
772,Uganda,"Tanzania, United Republic of",UGA,Africa,111.0,15,TZA,1018.0,0.0009823182711198428,0.14439192178272636,0.018264125542837316,0.018264125542837316
773,Ukraine,Belarus,UKR,Europe,68.0,9,BLR,390.0,0.002564102564102564,0.16761237088628497,0.04994441582386594,0.04994441582386594
774,Ukraine,Hungary,UKR,Europe,68.0,9,HUN,897.0,0.0011148272017837235,0.14707924457281835,0.020918040749154446,0.020918040749154446
775,Ukraine,"Moldova, Republic of",UKR,Europe,68.0,9,MDA,360.0,0.002777777777777778,0.16989166257627808,0.054223945482317,0.054223945482317
776,Ukraine,"Moldova, Republic of",UKR,Europe,68.0,9,MDA,360.0,0.002777777777777778,0.16989166257627808,0.054223945482317,0.054223945482317
777,Ukraine,Poland,UKR,Europe,68.0,9,POL,688.0,0.0014534883720930232,0.1530505537911297,0.027700813994475,0.027700813994475
778,Ukraine,Romania,UKR,Europe,68.0,9,ROU,744.0,0.0013440860215053765,0.1512392307809147,0.025509681967548638,0.025509681967548638
779,Ukraine,Russian Federation,UKR,Europe,68.0,9,RUS,739.0,0.0013531799729364006,0.15139362553634042,0.02569181743470084,0.02569181743470084
780,Ukraine,Slovakia,UKR,Europe,68.0,9,SVK,996.0,0.001004016064257028,0.14484887158946608,0.018698693257343788,0.018698693257343788
781,United Arab Emirates,Oman,ARE,Asia,60.0,8,OMN,422.0,0.002369668246445498,0.16542582645512008,0.04605024665598632,0.04605024665598632
782,United Arab Emirates,Saudi Arabia,ARE,Asia,60.0,8,SAU,778.0,0.0012853470437017994,0.1502239871756524,0.02433324604269871,0.02433324604269871
783,United Kingdom of Great Britain and Northern Ireland,Ireland,GBR,Europe,48.0,6,IRL,496.0,0.0020161290322580645,0.1611194339368499,0.038969492990096305,0.038969492990096305
784,United States of America,Canada,USA,Americas,45.0,6,CAN,731.0,0.0013679890560875513,0.15164350948021152,0.025988416696120783,0.025988416696120783
785,United States of America,Canada,USA,Americas,45.0,6,CAN,731.0,0.0013679890560875513,0.15164350948021152,0.025988416696120783,0.025988416696120783
786,United States of America,Mexico,USA,Americas,45.0,6,MEX,3024.0,0.00033068783068783067,0.12477640477998843,0.0052131415367227835,0.0052131415367227835
787,United States of America,Mexico,USA,Americas,45.0,6,MEX,3024.0,0.00033068783068783067,0.12477640477998843,0.0052131415367227835,0.0052131415367227835
788,Uruguay,Argentina,URY,Americas,63.0,9,ARG,215.0,0.004651162790697674,0.18619761651459218,0.09174447295292275,0.09174447295292275
789,Uruguay,Brazil,URY,Americas,63.0,9,BRA,2277.0,0.0004391743522178305,0.12935583013901225,0.007385931157214356,0.007385931157214356
790,Uzbekistan,Afghanistan,UZB,Asia,70.0,10,AFG,774.0,0.0012919896640826874,0.15034040359249984,0.02446628576425037,0.02446628576425037
791,Uzbekistan,Kazakhstan,UZB,Asia,70.0,10,KAZ,683.0,0.0014641288433382138,0.15322160233276644,0.027913923467915863,0.027913923467915863
792,Uzbekistan,Kyrgyzstan,UZB,Asia,70.0,10,KGZ,458.0,0.002183406113537118,0.16321549717314204,0.042319751628896375,0.042319751628896375
793,Uzbekistan,Tajikistan,UZB,Asia,70.0,10,TJK,334.0,0.0029940119760479044,0.1720832451335447,0.05855472699296507,0.05855472699296507
794,Uzbekistan,Turkmenistan,UZB,Asia,70.0,10,TKM,1044.0,0.0009578544061302681,0.14386802602481988,0.01777415839137181,0.01777415839137181
795,Vanuatu,Fiji,VUT,Oceania,999.0,142,FJI,1242.0,0.0008051529790660225,0.1403611553233963,0.014715823852848572,0.014715823852848572
796,Vanuatu,Papua New Guinea,VUT,Oceania,999.0,142,PNG,2267.0,0.0004411116012351125,0.12942952067651292,0.007424730765660588,0.007424730765660588
797,Venezuela (Bolivarian Republic of),Brazil,VEN,Americas,68.0,9,BRA,3512.0,0.0002847380410022779,0.12248986188680845,0.004292850014011078,0.004292850014011078
798,Venezuela (Bolivarian Republic of),Colombia,VEN,Americas,68.0,9,COL,991.0,0.0010090817356205853,0.1449545411719404,0.018800149530476436,0.018800149530476436
799,Venezuela (Bolivarian Republic of),Grenada,VEN,Americas,68.0,9,GRD,625.0,0.0016,0.15533373363990297,0.030635178004934788,0.030635178004934788
800,Venezuela (Bolivarian Republic of),Guyana,VEN,Americas,68.0,9,GUY,1042.0,0.0009596928982725527,0.1439077263639678,0.01781098007749258,0.01781098007749258
801,Viet Nam,Cambodia,VNM,Asia,65.0,9,KHM,205.0,0.004878048780487805,0.1878636342819447,0.09628859066172614,0.09628859066172614
802,Viet Nam,China,VNM,Asia,65.0,9,CHN,3290.0,0.00030395136778115504,0.12347747879394032,0.004677658342377591,0.004677658342377591
803,Viet Nam,Lao People's Democratic Republic,VNM,Asia,65.0,9,LAO,826.0,0.0012106537530266344,0.1488849683089902,0.022837273967914476,0.022837273967914476
804,Virgin Islands (British),Anguilla,VGB,Americas,999.0,142,AIA,167.0,0.005988023952095809,0.19538905998164785,0.11851939406347685,0.11851939406347685
805,Virgin Islands (British),Puerto Rico,VGB,Americas,999.0,142,PRI,156.0,0.00641025641025641,0.19802544836217253,0.12697594967598488,0.12697594967598488
806,Wallis and Futuna,Samoa,WLF,Oceania,999.0,142,WSM,480.0,0.0020833333333333333,0.16197516129818348,0.04031547409235107,0.04031547409235107
807,Western Sahara,Algeria,ESH,Africa,162.0,23,DZA,1865.0,0.0005361930294906167,0.1327842028094614,0.009329040513097228,0.009329040513097228
808,Western Sahara,Mauritania,ESH,Africa,162.0,23,MRT,976.0,0.0010245901639344263,0.14527572242113262,0.019110755415845646,0.019110755415845646
809,Western Sahara,Morocco,ESH,Africa,162.0,23,MAR,1865.0,0.0005361930294906167,0.1327842028094614,0.009329040513097228,0.009329040513097228
810,Yemen,Oman,YEM,Asia,119.0,17,OMN,1747.0,0.0005724098454493417,0.13394671444884101,0.010054398103077756,0.010054398103077756
811,Yemen,Saudi Arabia,YEM,Asia,119.0,17,SAU,1040.0,0.0009615384615384616,0.1439475249564828,0.01784794338548304,0.01784794338548304
812,Zambia,Angola,ZMB,Africa,104.0,14,AGO,1842.0,0.0005428881650380022,0.1330033570264869,0.009463132018843596,0.009463132018843596
813,Zambia,Botswana,ZMB,Africa,104.0,14,BWA,1035.0,0.000966183574879227,0.14404745418365533,0.017940976638927627,0.017940976638927627
814,Zambia,"Congo, Democratic Republic of the",ZMB,Africa,104.0,14,COD,1880.0,0.0005319148936170213,0.13264311065543757,0.009243357157320813,0.009243357157320813
815,Zambia,Malawi,ZMB,Africa,104.0,14,MWI,594.0,0.0016835016835016834,0.15657098717496845,0.03230756632237069,0.03230756632237069
816,Zambia,Mozambique,ZMB,Africa,104.0,14,MOZ,1293.0,0.0007733952049497294,0.139572788208577,0.014079772839352703,0.014079772839352703
817,Zambia,Namibia,ZMB,Africa,104.0,14,NAM,1425.0,0.0007017543859649122,0.13770449458310646,0.012644936274418862,0.012644936274418862
818,Zambia,"Tanzania, United Republic of",ZMB,Africa,104.0,14,TZA,1543.0,0.0006480881399870382,0.1362122453866201,0.011570098031041068,0.011570098031041068
819,Zambia,"Tanzania, United Republic of",ZMB,Africa,104.0,14,TZA,1543.0,0.0006480881399870382,0.1362122453866201,0.011570098031041068,0.011570098031041068
820,Zambia,Zimbabwe,ZMB,Africa,104.0,14,ZWE,347.0,0.002881844380403458,0.17095990351369836,0.05630821208830612,0.05630821208830612
821,Zimbabwe,Botswana,ZWE,Africa,131.0,18,BWA,932.0,0.001072961373390558,0.1462558613282867,0.02007954361510451,0.02007954361510451
822,Zimbabwe,Mozambique,ZWE,Africa,131.0,18,MOZ,1012.0,0.0009881422924901185,0.144515272908321,0.01838077020066568,0.01838077020066568
823,Zimbabwe,South Africa,ZWE,Africa,131.0,18,ZAF,2186.0,0.0004574565416285453,0.13004190900449672,0.007752090481259761,0.007752090481259761
824,Zimbabwe,Zambia,ZWE,Africa,131.0,18,ZMB,347.0,0.002881844380403458,0.17095990351369836,0.05630821208830612,0.05630821208830612
