	src	trg	weighted	log-weight	norm-log-weight	iso_code_src	iso_code_trg
3519	Turkey	Luxembourg	3	1.098612289	0.1757786625	TUR	LUX
3520	United Kingdom of Great Britain and Northern Ireland	Luxembourg	4	1.386294361	0.2218079764	GBR	LUX
3521	Austria	North Macedonia	1	0	0	AUT	MKD
3522	Belgium	North Macedonia	1	0	0	BEL	MKD
3523	Croatia	North Macedonia	1	0	0	HRV	MKD
3524	Germany	North Macedonia	5	1.609437912	0.2575110861	DEU	MKD
3525	Italy	North Macedonia	3	1.098612289	0.1757786625	ITA	MKD
3526	Netherlands	North Macedonia	1	0	0	NLD	MKD
3527	Serbia	North Macedonia	1	0	0	SRB	MKD
3528	Slovenia	North Macedonia	1	0	0	SVN	MKD
3529	Sweden	North Macedonia	3	1.098612289	0.1757786625	SWE	MKD
3530	Switzerland	North Macedonia	2	0.6931471806	0.1109039882	CHE	MKD
3531	Turkey	North Macedonia	2	0.6931471806	0.1109039882	TUR	MKD
3532	United Arab Emirates	North Macedonia	1	0	0	ARE	MKD
3533	United Kingdom of Great Britain and Northern Ireland	North Macedonia	1	0	0	GBR	MKD
3534	Austria	Moldova, Republic of	1	0	0	AUT	MDA
3535	Cyprus	Moldova, Republic of	1	0	0	CYP	MDA
3536	France	Moldova, Republic of	1	0	0	FRA	MDA
3537	Germany	Moldova, Republic of	2	0.6931471806	0.1109039882	DEU	MDA
3538	Greece	Moldova, Republic of	1	0	0	GRC	MDA
3539	Ireland	Moldova, Republic of	1	0	0	IRL	MDA
3540	Italy	Moldova, Republic of	12	2.48490665	0.3975866389	ITA	MDA
3541	Latvia	Moldova, Republic of	1	0	0	LVA	MDA
3542	Portugal	Moldova, Republic of	1	0	0	PRT	MDA
3543	Romania	Moldova, Republic of	3	1.098612289	0.1757786625	ROU	MDA
3544	Russian Federation	Moldova, Republic of	5	1.609437912	0.2575110861	RUS	MDA
3545	Turkey	Moldova, Republic of	2	0.6931471806	0.1109039882	TUR	MDA
3546	Ukraine	Moldova, Republic of	1	0	0	UKR	MDA
3547	United Arab Emirates	Moldova, Republic of	1	0	0	ARE	MDA
3548	United Kingdom of Great Britain and Northern Ireland	Moldova, Republic of	1	0	0	GBR	MDA
3549	Austria	Montenegro	2	0.6931471806	0.1109039882	AUT	MNE
3550	Belgium	Montenegro	2	0.6931471806	0.1109039882	BEL	MNE
3551	France	Montenegro	2	0.6931471806	0.1109039882	FRA	MNE
3552	Germany	Montenegro	2	0.6931471806	0.1109039882	DEU	MNE
3553	Italy	Montenegro	2	0.6931471806	0.1109039882	ITA	MNE
3554	Russian Federation	Montenegro	7	1.945910149	0.3113468572	RUS	MNE
3555	Serbia	Montenegro	4	1.386294361	0.2218079764	SRB	MNE
3556	Slovenia	Montenegro	2	0.6931471806	0.1109039882	SVN	MNE
3557	Switzerland	Montenegro	1	0	0	CHE	MNE
3558	Turkey	Montenegro	1	0	0	TUR	MNE
3559	United Kingdom of Great Britain and Northern Ireland	Montenegro	2	0.6931471806	0.1109039882	GBR	MNE
3560	Austria	Norway	2	0.6931471806	0.1109039882	AUT	NOR
3561	Belgium	Norway	3	1.098612289	0.1757786625	BEL	NOR
3562	Bulgaria	Norway	1	0	0	BGR	NOR
3563	Croatia	Norway	9	2.197224577	0.351557325	HRV	NOR
3564	Cyprus	Norway	1	0	0	CYP	NOR
3565	Czechia	Norway	3	1.098612289	0.1757786625	CZE	NOR
3566	Denmark	Norway	30	3.401197382	0.5441937367	DNK	NOR
3567	Estonia	Norway	6	1.791759469	0.2866826507	EST	NOR
3568	Faroe Islands	Norway	2	0.6931471806	0.1109039882	FRO	NOR
3569	Finland	Norway	3	1.098612289	0.1757786625	FIN	NOR
3570	France	Norway	15	2.708050201	0.4332897485	FRA	NOR
3571	Germany	Norway	26	3.258096538	0.5212975111	DEU	NOR
3572	Greece	Norway	11	2.397895273	0.3836647634	GRC	NOR
3573	Hungary	Norway	1	0	0	HUN	NOR
3574	Iceland	Norway	5	1.609437912	0.2575110861	ISL	NOR
3575	Ireland	Norway	3	1.098612289	0.1757786625	IRL	NOR
3576	Italy	Norway	14	2.63905733	0.4222508454	ITA	NOR
3577	Latvia	Norway	10	2.302585093	0.3684150743	LVA	NOR
3578	Lithuania	Norway	8	2.079441542	0.3327119646	LTU	NOR
3579	Malta	Norway	2	0.6931471806	0.1109039882	MLT	NOR
3580	Morocco	Norway	1	0	0	MAR	NOR
3581	Netherlands	Norway	15	2.708050201	0.4332897485	NLD	NOR
3582	Pakistan	Norway	1	0	0	PAK	NOR
3583	Poland	Norway	31	3.433987204	0.5494401292	POL	NOR
3584	Portugal	Norway	3	1.098612289	0.1757786625	PRT	NOR
3585	Qatar	Norway	1	0	0	QAT	NOR
3586	Romania	Norway	1	0	0	ROU	NOR
3587	Russian Federation	Norway	4	1.386294361	0.2218079764	RUS	NOR
3588	Serbia	Norway	2	0.6931471806	0.1109039882	SRB	NOR
3589	Slovakia	Norway	1	0	0	SVK	NOR
3590	Spain	Norway	52	3.951243719	0.6322014993	ESP	NOR
3591	Sweden	Norway	13	2.564949357	0.4103935229	SWE	NOR
3592	Switzerland	Norway	3	1.098612289	0.1757786625	CHE	NOR
3593	Thailand	Norway	3	1.098612289	0.1757786625	THA	NOR
3594	Turkey	Norway	7	1.945910149	0.3113468572	TUR	NOR
3595	Ukraine	Norway	1	0	0	UKR	NOR
3596	United Kingdom of Great Britain and Northern Ireland	Norway	42	3.737669618	0.5980295079	GBR	NOR
3597	United States of America	Norway	5	1.609437912	0.2575110861	USA	NOR
3598	Austria	Romania	8	2.079441542	0.3327119646	AUT	ROU
3599	Belgium	Romania	4	1.386294361	0.2218079764	BEL	ROU
3600	Bulgaria	Romania	3	1.098612289	0.1757786625	BGR	ROU
3601	Cyprus	Romania	3	1.098612289	0.1757786625	CYP	ROU
3602	Czechia	Romania	5	1.609437912	0.2575110861	CZE	ROU
3603	Denmark	Romania	1	0	0	DNK	ROU
3604	France	Romania	7	1.945910149	0.3113468572	FRA	ROU
3605	Germany	Romania	15	2.708050201	0.4332897485	DEU	ROU
3606	Greece	Romania	4	1.386294361	0.2218079764	GRC	ROU
3607	Hungary	Romania	1	0	0	HUN	ROU
3608	Ireland	Romania	2	0.6931471806	0.1109039882	IRL	ROU
3609	Israel	Romania	5	1.609437912	0.2575110861	ISR	ROU
3610	Italy	Romania	34	3.526360525	0.5642199189	ITA	ROU
3611	Jordan	Romania	2	0.6931471806	0.1109039882	JOR	ROU
3612	Lebanon	Romania	2	0.6931471806	0.1109039882	LBN	ROU
3613	Moldova, Republic of	Romania	3	1.098612289	0.1757786625	MDA	ROU
3614	Netherlands	Romania	4	1.386294361	0.2218079764	NLD	ROU
3615	Norway	Romania	1	0	0	NOR	ROU
3616	Poland	Romania	2	0.6931471806	0.1109039882	POL	ROU
3617	Portugal	Romania	1	0	0	PRT	ROU
3618	Qatar	Romania	1	0	0	QAT	ROU
3619	Russian Federation	Romania	2	0.6931471806	0.1109039882	RUS	ROU
3620	Serbia	Romania	2	0.6931471806	0.1109039882	SRB	ROU
3621	Spain	Romania	17	2.833213344	0.4533159307	ESP	ROU
3622	Switzerland	Romania	3	1.098612289	0.1757786625	CHE	ROU
3623	Turkey	Romania	4	1.386294361	0.2218079764	TUR	ROU
3624	United Arab Emirates	Romania	3	1.098612289	0.1757786625	ARE	ROU
3625	United Kingdom of Great Britain and Northern Ireland	Romania	11	2.397895273	0.3836647634	GBR	ROU
3626	Austria	Serbia	3	1.098612289	0.1757786625	AUT	SRB
3627	Belgium	Serbia	2	0.6931471806	0.1109039882	BEL	SRB
3628	Bosnia and Herzegovina	Serbia	3	1.098612289	0.1757786625	BIH	SRB
3629	Bulgaria	Serbia	2	0.6931471806	0.1109039882	BGR	SRB
3630	Croatia	Serbia	2	0.6931471806	0.1109039882	HRV	SRB
3631	Cyprus	Serbia	2	0.6931471806	0.1109039882	CYP	SRB
3632	Czechia	Serbia	1	0	0	CZE	SRB
3633	Denmark	Serbia	2	0.6931471806	0.1109039882	DNK	SRB
3634	France	Serbia	4	1.386294361	0.2218079764	FRA	SRB
3635	Germany	Serbia	25	3.218875825	0.5150221721	DEU	SRB
3636	Greece	Serbia	4	1.386294361	0.2218079764	GRC	SRB
3637	Hungary	Serbia	2	0.6931471806	0.1109039882	HUN	SRB
3638	Israel	Serbia	1	0	0	ISR	SRB
3639	Italy	Serbia	6	1.791759469	0.2866826507	ITA	SRB
3640	North Macedonia	Serbia	1	0	0	MKD	SRB
3641	Montenegro	Serbia	4	1.386294361	0.2218079764	MNE	SRB
3642	Netherlands	Serbia	3	1.098612289	0.1757786625	NLD	SRB
3643	Norway	Serbia	2	0.6931471806	0.1109039882	NOR	SRB
3644	Poland	Serbia	2	0.6931471806	0.1109039882	POL	SRB
3645	Romania	Serbia	2	0.6931471806	0.1109039882	ROU	SRB
3646	Russian Federation	Serbia	2	0.6931471806	0.1109039882	RUS	SRB
3647	Slovenia	Serbia	2	0.6931471806	0.1109039882	SVN	SRB
3648	Sweden	Serbia	6	1.791759469	0.2866826507	SWE	SRB
3649	Switzerland	Serbia	9	2.197224577	0.351557325	CHE	SRB
3650	Tunisia	Serbia	1	0	0	TUN	SRB
3651	Turkey	Serbia	6	1.791759469	0.2866826507	TUR	SRB
3652	United Arab Emirates	Serbia	3	1.098612289	0.1757786625	ARE	SRB
3653	United Kingdom of Great Britain and Northern Ireland	Serbia	3	1.098612289	0.1757786625	GBR	SRB
3654	Austria	Slovakia	1	0	0	AUT	SVK
3655	Belgium	Slovakia	1	0	0	BEL	SVK
3656	Czechia	Slovakia	4	1.386294361	0.2218079764	CZE	SVK
3657	France	Slovakia	1	0	0	FRA	SVK
3658	Ireland	Slovakia	1	0	0	IRL	SVK
3659	Italy	Slovakia	4	1.386294361	0.2218079764	ITA	SVK
3660	Norway	Slovakia	1	0	0	NOR	SVK
3661	Spain	Slovakia	3	1.098612289	0.1757786625	ESP	SVK
3662	United Kingdom of Great Britain and Northern Ireland	Slovakia	6	1.791759469	0.2866826507	GBR	SVK
3663	Austria	Sweden	4	1.386294361	0.2218079764	AUT	SWE
3664	Belarus	Sweden	1	0	0	BLR	SWE
3665	Belgium	Sweden	7	1.945910149	0.3113468572	BEL	SWE
3666	Bosnia and Herzegovina	Sweden	1	0	0	BIH	SWE
3667	China	Sweden	2	0.6931471806	0.1109039882	CHN	SWE
3668	Croatia	Sweden	9	2.197224577	0.351557325	HRV	SWE
3669	Cyprus	Sweden	2	0.6931471806	0.1109039882	CYP	SWE
3670	Czechia	Sweden	5	1.609437912	0.2575110861	CZE	SWE
3671	Denmark	Sweden	9	2.197224577	0.351557325	DNK	SWE
3672	Estonia	Sweden	4	1.386294361	0.2218079764	EST	SWE
3673	Finland	Sweden	22	3.091042453	0.4945687516	FIN	SWE
3674	France	Sweden	18	2.890371758	0.4624613132	FRA	SWE
3675	Germany	Sweden	29	3.36729583	0.538769467	DEU	SWE
3676	Greece	Sweden	10	2.302585093	0.3684150743	GRC	SWE
3677	Hungary	Sweden	4	1.386294361	0.2218079764	HUN	SWE
3678	Iceland	Sweden	1	0	0	ISL	SWE
3679	Iran (Islamic Republic of)	Sweden	3	1.098612289	0.1757786625	IRN	SWE
3680	Iraq	Sweden	7	1.945910149	0.3113468572	IRQ	SWE
3681	Ireland	Sweden	2	0.6931471806	0.1109039882	IRL	SWE
3682	Israel	Sweden	1	0	0	ISR	SWE
3683	Italy	Sweden	19	2.944438979	0.4711121029	ITA	SWE
3684	Latvia	Sweden	4	1.386294361	0.2218079764	LVA	SWE
3685	Lithuania	Sweden	2	0.6931471806	0.1109039882	LTU	SWE
3686	Luxembourg	Sweden	1	0	0	LUX	SWE
3687	North Macedonia	Sweden	3	1.098612289	0.1757786625	MKD	SWE
3688	Malta	Sweden	3	1.098612289	0.1757786625	MLT	SWE
3689	Morocco	Sweden	1	0	0	MAR	SWE
3690	Netherlands	Sweden	7	1.945910149	0.3113468572	NLD	SWE
3691	Norway	Sweden	13	2.564949357	0.4103935229	NOR	SWE
3692	Poland	Sweden	13	2.564949357	0.4103935229	POL	SWE
3693	Portugal	Sweden	4	1.386294361	0.2218079764	PRT	SWE
3694	Qatar	Sweden	1	0	0	QAT	SWE
3695	Russian Federation	Sweden	4	1.386294361	0.2218079764	RUS	SWE
3696	Serbia	Sweden	6	1.791759469	0.2866826507	SRB	SWE
3697	Spain	Sweden	34	3.526360525	0.5642199189	ESP	SWE
3698	Switzerland	Sweden	6	1.791759469	0.2866826507	CHE	SWE
3699	Thailand	Sweden	3	1.098612289	0.1757786625	THA	SWE
3700	Turkey	Sweden	6	1.791759469	0.2866826507	TUR	SWE
3701	United Arab Emirates	Sweden	2	0.6931471806	0.1109039882	ARE	SWE
3702	United Kingdom of Great Britain and Northern Ireland	Sweden	27	3.295836866	0.5273359875	GBR	SWE
3703	United States of America	Sweden	7	1.945910149	0.3113468572	USA	SWE
3704	Azerbaijan	Afghanistan	1	0	0	AZE	AFG
3705	India	Afghanistan	7	1.945910149	0.3113468572	IND	AFG
3706	Iran (Islamic Republic of)	Afghanistan	5	1.609437912	0.2575110861	IRN	AFG
3707	Kuwait	Afghanistan	1	0	0	KWT	AFG
3708	Pakistan	Afghanistan	4	1.386294361	0.2218079764	PAK	AFG
3709	Turkey	Afghanistan	2	0.6931471806	0.1109039882	TUR	AFG
3710	United Arab Emirates	Afghanistan	7	1.945910149	0.3113468572	ARE	AFG
3711	Azerbaijan	Turkmenistan	2	0.6931471806	0.1109039882	AZE	TKM
3712	Belarus	Turkmenistan	1	0	0	BLR	TKM
3713	China	Turkmenistan	1	0	0	CHN	TKM
3714	Germany	Turkmenistan	1	0	0	DEU	TKM
3715	India	Turkmenistan	2	0.6931471806	0.1109039882	IND	TKM
3716	Russian Federation	Turkmenistan	2	0.6931471806	0.1109039882	RUS	TKM
3717	Turkey	Turkmenistan	2	0.6931471806	0.1109039882	TUR	TKM
3718	United Arab Emirates	Turkmenistan	2	0.6931471806	0.1109039882	ARE	TKM
3719	United Kingdom of Great Britain and Northern Ireland	Turkmenistan	2	0.6931471806	0.1109039882	GBR	TKM
3720	Azerbaijan	Uzbekistan	1	0	0	AZE	UZB
3721	China	Uzbekistan	4	1.386294361	0.2218079764	CHN	UZB
3722	Czechia	Uzbekistan	1	0	0	CZE	UZB
3723	France	Uzbekistan	2	0.6931471806	0.1109039882	FRA	UZB
3724	Germany	Uzbekistan	1	0	0	DEU	UZB
3725	India	Uzbekistan	2	0.6931471806	0.1109039882	IND	UZB
3726	Iran (Islamic Republic of)	Uzbekistan	1	0	0	IRN	UZB
3727	Israel	Uzbekistan	1	0	0	ISR	UZB
3728	Italy	Uzbekistan	2	0.6931471806	0.1109039882	ITA	UZB
3729	Japan	Uzbekistan	1	0	0	JPN	UZB
3730	Kazakhstan	Uzbekistan	4	1.386294361	0.2218079764	KAZ	UZB
3731	Kyrgyzstan	Uzbekistan	2	0.6931471806	0.1109039882	KGZ	UZB
3732	Latvia	Uzbekistan	2	0.6931471806	0.1109039882	LVA	UZB
3733	Malaysia	Uzbekistan	2	0.6931471806	0.1109039882	MYS	UZB
3734	Russian Federation	Uzbekistan	81	4.394449155	0.70311465	RUS	UZB
3735	Singapore	Uzbekistan	2	0.6931471806	0.1109039882	SGP	UZB
3736	Korea, Republic of	Uzbekistan	3	1.098612289	0.1757786625	KOR	UZB
3737	Thailand	Uzbekistan	1	0	0	THA	UZB
3738	Turkey	Uzbekistan	2	0.6931471806	0.1109039882	TUR	UZB
3739	Ukraine	Uzbekistan	1	0	0	UKR	UZB
3740	United Arab Emirates	Uzbekistan	2	0.6931471806	0.1109039882	ARE	UZB
3741	United Kingdom of Great Britain and Northern Ireland	Uzbekistan	1	0	0	GBR	UZB
3742	Bahamas	Cayman Islands	1	0	0	BHS	CYM
3743	Canada	Cayman Islands	2	0.6931471806	0.1109039882	CAN	CYM
3744	Cuba	Cayman Islands	1	0	0	CUB	CYM
3745	Honduras	Cayman Islands	2	0.6931471806	0.1109039882	HND	CYM
3746	Jamaica	Cayman Islands	2	0.6931471806	0.1109039882	JAM	CYM
3747	United States of America	Cayman Islands	17	2.833213344	0.4533159307	USA	CYM
3748	Bahamas	Turks and Caicos Islands	4	1.386294361	0.2218079764	BHS	TCA
3749	Canada	Turks and Caicos Islands	2	0.6931471806	0.1109039882	CAN	TCA
3750	Dominican Republic	Turks and Caicos Islands	3	1.098612289	0.1757786625	DOM	TCA
3751	Haiti	Turks and Caicos Islands	3	1.098612289	0.1757786625	HTI	TCA
3752	Jamaica	Turks and Caicos Islands	1	0	0	JAM	TCA
3753	Puerto Rico	Turks and Caicos Islands	1	0	0	PRI	TCA
3754	United States of America	Turks and Caicos Islands	14	2.63905733	0.4222508454	USA	TCA
3755	Bahrain	Oman	3	1.098612289	0.1757786625	BHR	OMN
3756	Bangladesh	Oman	5	1.609437912	0.2575110861	BGD	OMN
3757	Egypt	Oman	2	0.6931471806	0.1109039882	EGY	OMN
3758	Ethiopia	Oman	2	0.6931471806	0.1109039882	ETH	OMN
3759	France	Oman	1	0	0	FRA	OMN
3760	Germany	Oman	2	0.6931471806	0.1109039882	DEU	OMN
3761	India	Oman	21	3.044522438	0.4871255197	IND	OMN
3762	Iran (Islamic Republic of)	Oman	3	1.098612289	0.1757786625	IRN	OMN
3763	Italy	Oman	1	0	0	ITA	OMN
3764	Jordan	Oman	2	0.6931471806	0.1109039882	JOR	OMN
3765	Kuwait	Oman	2	0.6931471806	0.1109039882	KWT	OMN
3766	Lebanon	Oman	1	0	0	LBN	OMN
3767	Malaysia	Oman	2	0.6931471806	0.1109039882	MYS	OMN
3768	Maldives	Oman	1	0	0	MDV	OMN
3769	Nepal	Oman	1	0	0	NPL	OMN
3770	Pakistan	Oman	13	2.564949357	0.4103935229	PAK	OMN
3771	Qatar	Oman	6	1.791759469	0.2866826507	QAT	OMN
3772	Saudi Arabia	Oman	7	1.945910149	0.3113468572	SAU	OMN
3773	Sri Lanka	Oman	3	1.098612289	0.1757786625	LKA	OMN
3774	Switzerland	Oman	2	0.6931471806	0.1109039882	CHE	OMN
3775	Tanzania, United Republic of	Oman	1	0	0	TZA	OMN
3776	Thailand	Oman	1	0	0	THA	OMN
3777	Turkey	Oman	2	0.6931471806	0.1109039882	TUR	OMN
3778	United Arab Emirates	Oman	21	3.044522438	0.4871255197	ARE	OMN
3779	United Kingdom of Great Britain and Northern Ireland	Oman	1	0	0	GBR	OMN
3780	Bahrain	Sri Lanka	2	0.6931471806	0.1109039882	BHR	LKA
3781	Bangladesh	Sri Lanka	2	0.6931471806	0.1109039882	BGD	LKA
3782	China	Sri Lanka	3	1.098612289	0.1757786625	CHN	LKA
3783	France	Sri Lanka	1	0	0	FRA	LKA
3784	Germany	Sri Lanka	1	0	0	DEU	LKA
3785	India	Sri Lanka	24	3.17805383	0.5084906271	IND	LKA
3786	Indonesia	Sri Lanka	2	0.6931471806	0.1109039882	IDN	LKA
3787	Italy	Sri Lanka	3	1.098612289	0.1757786625	ITA	LKA
3788	Japan	Sri Lanka	1	0	0	JPN	LKA
3789	Kuwait	Sri Lanka	3	1.098612289	0.1757786625	KWT	LKA
3790	Malaysia	Sri Lanka	4	1.386294361	0.2218079764	MYS	LKA
3791	Maldives	Sri Lanka	13	2.564949357	0.4103935229	MDV	LKA
3792	Oman	Sri Lanka	3	1.098612289	0.1757786625	OMN	LKA
3793	Pakistan	Sri Lanka	2	0.6931471806	0.1109039882	PAK	LKA
3794	Qatar	Sri Lanka	2	0.6931471806	0.1109039882	QAT	LKA
3795	Russian Federation	Sri Lanka	1	0	0	RUS	LKA
3796	Saudi Arabia	Sri Lanka	9	2.197224577	0.351557325	SAU	LKA
3797	Seychelles	Sri Lanka	2	0.6931471806	0.1109039882	SYC	LKA
3798	Singapore	Sri Lanka	5	1.609437912	0.2575110861	SGP	LKA
3799	Korea, Republic of	Sri Lanka	1	0	0	KOR	LKA
3800	Thailand	Sri Lanka	4	1.386294361	0.2218079764	THA	LKA
3801	United Arab Emirates	Sri Lanka	12	2.48490665	0.3975866389	ARE	LKA
3802	United Kingdom of Great Britain and Northern Ireland	Sri Lanka	1	0	0	GBR	LKA
3803	Bahrain	Sudan	1	0	0	BHR	SDN
3804	Egypt	Sudan	3	1.098612289	0.1757786625	EGY	SDN
3805	Eritrea	Sudan	1	0	0	ERI	SDN
3806	Ethiopia	Sudan	2	0.6931471806	0.1109039882	ETH	SDN
3807	Jordan	Sudan	1	0	0	JOR	SDN
3808	Kenya	Sudan	1	0	0	KEN	SDN
3809	Nigeria	Sudan	1	0	0	NGA	SDN
3810	Qatar	Sudan	2	0.6931471806	0.1109039882	QAT	SDN
3811	Saudi Arabia	Sudan	8	2.079441542	0.3327119646	SAU	SDN
3812	South Sudan	Sudan	2	0.6931471806	0.1109039882	SSD	SDN
3813	Turkey	Sudan	1	0	0	TUR	SDN
3814	United Arab Emirates	Sudan	10	2.302585093	0.3684150743	ARE	SDN
3815	Yemen	Sudan	1	0	0	YEM	SDN
3816	Bahrain	Yemen	2	0.6931471806	0.1109039882	BHR	YEM
3817	Djibouti	Yemen	3	1.098612289	0.1757786625	DJI	YEM
3818	Egypt	Yemen	5	1.609437912	0.2575110861	EGY	YEM
3819	Eritrea	Yemen	2	0.6931471806	0.1109039882	ERI	YEM
3820	Ethiopia	Yemen	1	0	0	ETH	YEM
3821	India	Yemen	2	0.6931471806	0.1109039882	IND	YEM
3822	Jordan	Yemen	5	1.609437912	0.2575110861	JOR	YEM
3823	Kenya	Yemen	1	0	0	KEN	YEM
3824	Kuwait	Yemen	1	0	0	KWT	YEM
3825	Lebanon	Yemen	1	0	0	LBN	YEM
3826	Qatar	Yemen	3	1.098612289	0.1757786625	QAT	YEM
3827	Saudi Arabia	Yemen	15	2.708050201	0.4332897485	SAU	YEM
3828	Somalia	Yemen	1	0	0	SOM	YEM
3829	Sudan	Yemen	1	0	0	SDN	YEM
3830	Turkey	Yemen	1	0	0	TUR	YEM
3831	United Arab Emirates	Yemen	11	2.397895273	0.3836647634	ARE	YEM
3832	Bangladesh	Bhutan	1	0	0	BGD	BTN
3833	India	Bhutan	3	1.098612289	0.1757786625	IND	BTN
3834	Nepal	Bhutan	1	0	0	NPL	BTN
3835	Bangladesh	Myanmar	1	0	0	BGD	MMR
3836	Cambodia	Myanmar	1	0	0	KHM	MMR
3837	China	Myanmar	8	2.079441542	0.3327119646	CHN	MMR
3838	Hong Kong	Myanmar	1	0	0	HKG	MMR
3839	India	Myanmar	1	0	0	IND	MMR
3840	Japan	Myanmar	1	0	0	JPN	MMR
3841	Malaysia	Myanmar	3	1.098612289	0.1757786625	MYS	MMR
3842	Qatar	Myanmar	1	0	0	QAT	MMR
3843	Singapore	Myanmar	6	1.791759469	0.2866826507	SGP	MMR
3844	Korea, Republic of	Myanmar	3	1.098612289	0.1757786625	KOR	MMR
3845	Taiwan	Myanmar	1	0	0	TWN	MMR
3846	Thailand	Myanmar	12	2.48490665	0.3975866389	THA	MMR
3847	Viet Nam	Myanmar	2	0.6931471806	0.1109039882	VNM	MMR
3848	Bangladesh	Nepal	4	1.386294361	0.2218079764	BGD	NPL
3849	Bhutan	Nepal	1	0	0	BTN	NPL
3850	China	Nepal	4	1.386294361	0.2218079764	CHN	NPL
3851	Hong Kong	Nepal	1	0	0	HKG	NPL
3852	India	Nepal	8	2.079441542	0.3327119646	IND	NPL
3853	Malaysia	Nepal	3	1.098612289	0.1757786625	MYS	NPL
3854	Oman	Nepal	1	0	0	OMN	NPL
3855	Pakistan	Nepal	1	0	0	PAK	NPL
3856	Qatar	Nepal	2	0.6931471806	0.1109039882	QAT	NPL
3857	Singapore	Nepal	2	0.6931471806	0.1109039882	SGP	NPL
3858	Korea, Republic of	Nepal	1	0	0	KOR	NPL
3859	Thailand	Nepal	2	0.6931471806	0.1109039882	THA	NPL
3860	Turkey	Nepal	1	0	0	TUR	NPL
3861	United Arab Emirates	Nepal	4	1.386294361	0.2218079764	ARE	NPL
3862	Barbados	Grenada	1	0	0	BRB	GRD
3863	Canada	Grenada	2	0.6931471806	0.1109039882	CAN	GRD
3864	Saint Lucia	Grenada	3	1.098612289	0.1757786625	LCA	GRD
3865	Saint Vincent and the Grenadines	Grenada	1	0	0	VCT	GRD
3866	Trinidad and Tobago	Grenada	3	1.098612289	0.1757786625	TTO	GRD
3867	United States of America	Grenada	4	1.386294361	0.2218079764	USA	GRD
3868	Venezuela (Bolivarian Republic of)	Grenada	1	0	0	VEN	GRD
3869	Barbados	Guyana	1	0	0	BRB	GUY
3870	Canada	Guyana	2	0.6931471806	0.1109039882	CAN	GUY
3871	Jamaica	Guyana	1	0	0	JAM	GUY
3872	Suriname	Guyana	1	0	0	SUR	GUY
3873	Trinidad and Tobago	Guyana	1	0	0	TTO	GUY
3874	United States of America	Guyana	2	0.6931471806	0.1109039882	USA	GUY
3875	Venezuela (Bolivarian Republic of)	Guyana	1	0	0	VEN	GUY
3876	Barbados	Martinique	1	0	0	BRB	MTQ
3877	Canada	Martinique	1	0	0	CAN	MTQ
3878	Cuba	Martinique	1	0	0	CUB	MTQ
3879	France	Martinique	4	1.386294361	0.2218079764	FRA	MTQ
3880	French Guiana	Martinique	2	0.6931471806	0.1109039882	GUF	MTQ
3881	Guadeloupe	Martinique	5	1.609437912	0.2575110861	GLP	MTQ
3882	Puerto Rico	Martinique	2	0.6931471806	0.1109039882	PRI	MTQ
3883	Saint Lucia	Martinique	5	1.609437912	0.2575110861	LCA	MTQ
3884	United States of America	Martinique	2	0.6931471806	0.1109039882	USA	MTQ
3885	Barbados	Saint Vincent and the Grenadines	1	0	0	BRB	VCT
3886	Dominica	Saint Vincent and the Grenadines	1	0	0	DMA	VCT
3887	Grenada	Saint Vincent and the Grenadines	1	0	0	GRD	VCT
3888	Saint Lucia	Saint Vincent and the Grenadines	1	0	0	LCA	VCT
3889	Trinidad and Tobago	Saint Vincent and the Grenadines	1	0	0	TTO	VCT
3890	Belgium	Angola	4	1.386294361	0.2218079764	BEL	AGO
3891	Brazil	Angola	2	0.6931471806	0.1109039882	BRA	AGO
3892	China	Angola	1	0	0	CHN	AGO
3893	Congo	Angola	1	0	0	COG	AGO
3894	Cuba	Angola	1	0	0	CUB	AGO
3895	Ethiopia	Angola	2	0.6931471806	0.1109039882	ETH	AGO
3896	France	Angola	1	0	0	FRA	AGO
3897	Germany	Angola	1	0	0	DEU	AGO
3898	Kenya	Angola	1	0	0	KEN	AGO
3899	Morocco	Angola	1	0	0	MAR	AGO
3900	Mozambique	Angola	1	0	0	MOZ	AGO
3901	Namibia	Angola	3	1.098612289	0.1757786625	NAM	AGO
3902	Netherlands	Angola	1	0	0	NLD	AGO
3903	Portugal	Angola	3	1.098612289	0.1757786625	PRT	AGO
3904	Sao Tome and Principe	Angola	1	0	0	STP	AGO
3905	South Africa	Angola	3	1.098612289	0.1757786625	ZAF	AGO
3906	Spain	Angola	1	0	0	ESP	AGO
3907	United Arab Emirates	Angola	2	0.6931471806	0.1109039882	ARE	AGO
3908	United Kingdom of Great Britain and Northern Ireland	Angola	1	0	0	GBR	AGO
3909	Zambia	Angola	1	0	0	ZMB	AGO
3910	Belgium	Benin	4	1.386294361	0.2218079764	BEL	BEN
3911	Burkina Faso	Benin	1	0	0	BFA	BEN
3912	Cameroon	Benin	4	1.386294361	0.2218079764	CMR	BEN
3913	Congo	Benin	7	1.945910149	0.3113468572	COG	BEN
3914	Côte d'Ivoire	Benin	3	1.098612289	0.1757786625	CIV	BEN
3915	Equatorial Guinea	Benin	2	0.6931471806	0.1109039882	GNQ	BEN
3916	Ethiopia	Benin	1	0	0	ETH	BEN
3917	France	Benin	1	0	0	FRA	BEN
3918	Gabon	Benin	3	1.098612289	0.1757786625	GAB	BEN
