,src,iso-alpha-3,region,trg,weights
8178,Indonesia,IDN,Asia,United Arab Emirates,1
8179,Indonesia,IDN,Asia,Viet Nam,1
8218,Iran (Islamic Republic of),IRN,Asia,Afghanistan,1
8219,Iran (Islamic Republic of),IRN,Asia,Armenia,1
8220,Iran (Islamic Republic of),IRN,Asia,Austria,1
8221,Iran (Islamic Republic of),IRN,Asia,Azerbaijan,1
8222,Iran (Islamic Republic of),IRN,Asia,Bahrain,1
8223,Iran (Islamic Republic of),IRN,Asia,Belarus,1
8224,Iran (Islamic Republic of),IRN,Asia,China,1
8225,Iran (Islamic Republic of),IRN,Asia,France,1
8226,Iran (Islamic Republic of),IRN,Asia,Germany,1
8227,Iran (Islamic Republic of),IRN,Asia,India,1
8228,Iran (Islamic Republic of),IRN,Asia,Iraq,1
8229,Iran (Islamic Republic of),IRN,Asia,Italy,1
8230,Iran (Islamic Republic of),IRN,Asia,Kazakhstan,1
8231,Iran (Islamic Republic of),IRN,Asia,Kuwait,1
8232,Iran (Islamic Republic of),IRN,Asia,Lebanon,1
8233,Iran (Islamic Republic of),IRN,Asia,Malaysia,1
8234,Iran (Islamic Republic of),IRN,Asia,Netherlands,1
8235,Iran (Islamic Republic of),IRN,Asia,Oman,1
8236,Iran (Islamic Republic of),IRN,Asia,Pakistan,1
8237,Iran (Islamic Republic of),IRN,Asia,Qatar,1
8238,Iran (Islamic Republic of),IRN,Asia,Russian Federation,1
8239,Iran (Islamic Republic of),IRN,Asia,Saudi Arabia,1
8240,Iran (Islamic Republic of),IRN,Asia,Sweden,1
8241,Iran (Islamic Republic of),IRN,Asia,Tajikistan,1
8242,Iran (Islamic Republic of),IRN,Asia,Thailand,1
8243,Iran (Islamic Republic of),IRN,Asia,Turkey,1
8244,Iran (Islamic Republic of),IRN,Asia,United Arab Emirates,1
8245,Iran (Islamic Republic of),IRN,Asia,United Kingdom of Great Britain and Northern Ireland,1
8246,Iran (Islamic Republic of),IRN,Asia,Uzbekistan,1
8421,Iraq,IRQ,Asia,Austria,1
8422,Iraq,IRQ,Asia,Bahrain,1
8423,Iraq,IRQ,Asia,Egypt,1
8424,Iraq,IRQ,Asia,Georgia,1
8425,Iraq,IRQ,Asia,Germany,1
8426,Iraq,IRQ,Asia,Iran (Islamic Republic of),1
8427,Iraq,IRQ,Asia,Jordan,1
8428,Iraq,IRQ,Asia,Kuwait,1
8429,Iraq,IRQ,Asia,Lebanon,1
8430,Iraq,IRQ,Asia,Netherlands,1
8431,Iraq,IRQ,Asia,Qatar,1
8432,Iraq,IRQ,Asia,Sweden,1
8433,Iraq,IRQ,Asia,Turkey,1
8434,Iraq,IRQ,Asia,United Arab Emirates,1
8491,Ireland,IRL,Europe,Austria,1
8492,Ireland,IRL,Europe,Belgium,1
8493,Ireland,IRL,Europe,Bulgaria,1
8494,Ireland,IRL,Europe,Canada,1
8495,Ireland,IRL,Europe,Croatia,1
8496,Ireland,IRL,Europe,Czechia,1
8497,Ireland,IRL,Europe,Denmark,1
8498,Ireland,IRL,Europe,Finland,1
8499,Ireland,IRL,Europe,France,1
8500,Ireland,IRL,Europe,Germany,1
8501,Ireland,IRL,Europe,Greece,1
8502,Ireland,IRL,Europe,Hungary,1
8503,Ireland,IRL,Europe,Isle of Man,1
8504,Ireland,IRL,Europe,Italy,1
8505,Ireland,IRL,Europe,Jersey,1
8506,Ireland,IRL,Europe,Latvia,1
8507,Ireland,IRL,Europe,Lithuania,1
8508,Ireland,IRL,Europe,Luxembourg,1
8509,Ireland,IRL,Europe,Malta,1
8510,Ireland,IRL,Europe,"Moldova, Republic of",1
8511,Ireland,IRL,Europe,Morocco,1
8512,Ireland,IRL,Europe,Netherlands,1
8513,Ireland,IRL,Europe,Norway,1
8514,Ireland,IRL,Europe,Poland,1
8515,Ireland,IRL,Europe,Portugal,1
8516,Ireland,IRL,Europe,Romania,1
8517,Ireland,IRL,Europe,Slovakia,1
8518,Ireland,IRL,Europe,Spain,1
8519,Ireland,IRL,Europe,Sweden,1
8520,Ireland,IRL,Europe,Switzerland,1
8521,Ireland,IRL,Europe,Turkey,1
8522,Ireland,IRL,Europe,United Arab Emirates,1
8523,Ireland,IRL,Europe,United Kingdom of Great Britain and Northern Ireland,1
8524,Ireland,IRL,Europe,United States of America,1
8525,Isle of Man,IMN,Europe,Ireland,1
8526,Isle of Man,IMN,Europe,United Kingdom of Great Britain and Northern Ireland,1
8529,Israel,ISR,Asia,Austria,1
8530,Israel,ISR,Asia,Azerbaijan,1
8531,Israel,ISR,Asia,Belarus,1
8532,Israel,ISR,Asia,Belgium,1
8533,Israel,ISR,Asia,Bulgaria,1
8534,Israel,ISR,Asia,Canada,1
8535,Israel,ISR,Asia,China,1
8536,Israel,ISR,Asia,Cyprus,1
8537,Israel,ISR,Asia,Czechia,1
8538,Israel,ISR,Asia,Denmark,1
8539,Israel,ISR,Asia,Egypt,1
8540,Israel,ISR,Asia,Ethiopia,1
8541,Israel,ISR,Asia,Finland,1
8542,Israel,ISR,Asia,France,1
8543,Israel,ISR,Asia,Georgia,1
8544,Israel,ISR,Asia,Germany,1
8545,Israel,ISR,Asia,Greece,1
8546,Israel,ISR,Asia,Hong Kong,1
8547,Israel,ISR,Asia,Hungary,1
8548,Israel,ISR,Asia,India,1
8549,Israel,ISR,Asia,Italy,1
8550,Israel,ISR,Asia,Jordan,1
8551,Israel,ISR,Asia,Latvia,1
8552,Israel,ISR,Asia,Lithuania,1
8553,Israel,ISR,Asia,Netherlands,1
8554,Israel,ISR,Asia,Poland,1
8555,Israel,ISR,Asia,Romania,1
8556,Israel,ISR,Asia,Russian Federation,1
8557,Israel,ISR,Asia,Serbia,1
8558,Israel,ISR,Asia,South Africa,1
8559,Israel,ISR,Asia,"Korea, Republic of",1
8560,Israel,ISR,Asia,Spain,1
8561,Israel,ISR,Asia,Sweden,1
8562,Israel,ISR,Asia,Switzerland,1
8563,Israel,ISR,Asia,Thailand,1
8564,Israel,ISR,Asia,Turkey,1
8565,Israel,ISR,Asia,Ukraine,1
8566,Israel,ISR,Asia,United Kingdom of Great Britain and Northern Ireland,1
8567,Israel,ISR,Asia,United States of America,1
8568,Israel,ISR,Asia,Uzbekistan,1
8649,Italy,ITA,Europe,Albania,1
8650,Italy,ITA,Europe,Algeria,1
8651,Italy,ITA,Europe,Argentina,1
8652,Italy,ITA,Europe,Armenia,1
8653,Italy,ITA,Europe,Austria,1
8654,Italy,ITA,Europe,Azerbaijan,1
8655,Italy,ITA,Europe,Bangladesh,1
8656,Italy,ITA,Europe,Belarus,1
8657,Italy,ITA,Europe,Belgium,1
8658,Italy,ITA,Europe,Bosnia and Herzegovina,1
8659,Italy,ITA,Europe,Brazil,1
8660,Italy,ITA,Europe,Bulgaria,1
8661,Italy,ITA,Europe,Canada,1
8662,Italy,ITA,Europe,China,1
8663,Italy,ITA,Europe,Croatia,1
8664,Italy,ITA,Europe,Cuba,1
8665,Italy,ITA,Europe,Cyprus,1
8666,Italy,ITA,Europe,Czechia,1
8667,Italy,ITA,Europe,Denmark,1
8668,Italy,ITA,Europe,Dominican Republic,1
8669,Italy,ITA,Europe,Egypt,1
8670,Italy,ITA,Europe,Estonia,1
8671,Italy,ITA,Europe,Ethiopia,1
8672,Italy,ITA,Europe,Finland,1
8673,Italy,ITA,Europe,France,1
8674,Italy,ITA,Europe,Georgia,1
8675,Italy,ITA,Europe,Germany,1
8676,Italy,ITA,Europe,Greece,1
8677,Italy,ITA,Europe,Hong Kong,1
8678,Italy,ITA,Europe,Hungary,1
8679,Italy,ITA,Europe,India,1
8680,Italy,ITA,Europe,Iran (Islamic Republic of),1
8681,Italy,ITA,Europe,Ireland,1
8682,Italy,ITA,Europe,Israel,1
8683,Italy,ITA,Europe,Japan,1
8684,Italy,ITA,Europe,Jordan,1
8685,Italy,ITA,Europe,Kuwait,1
8686,Italy,ITA,Europe,Latvia,1
8687,Italy,ITA,Europe,Lebanon,1
8688,Italy,ITA,Europe,Libya,1
8689,Italy,ITA,Europe,Lithuania,1
8690,Italy,ITA,Europe,Luxembourg,1
8691,Italy,ITA,Europe,North Macedonia,1
8692,Italy,ITA,Europe,Malta,1
8693,Italy,ITA,Europe,Mauritius,1
8694,Italy,ITA,Europe,Mexico,1
8695,Italy,ITA,Europe,"Moldova, Republic of",1
8696,Italy,ITA,Europe,Montenegro,1
8697,Italy,ITA,Europe,Morocco,1
8698,Italy,ITA,Europe,Netherlands,1
8699,Italy,ITA,Europe,Nigeria,1
8700,Italy,ITA,Europe,Norway,1
8701,Italy,ITA,Europe,Oman,1
8702,Italy,ITA,Europe,Pakistan,1
8703,Italy,ITA,Europe,Poland,1
8704,Italy,ITA,Europe,Portugal,1
8705,Italy,ITA,Europe,Qatar,1
8706,Italy,ITA,Europe,Romania,1
8707,Italy,ITA,Europe,Russian Federation,1
8708,Italy,ITA,Europe,Saudi Arabia,1
8709,Italy,ITA,Europe,Senegal,1
8710,Italy,ITA,Europe,Serbia,1
8711,Italy,ITA,Europe,Singapore,1
8712,Italy,ITA,Europe,Slovakia,1
8713,Italy,ITA,Europe,"Korea, Republic of",1
8714,Italy,ITA,Europe,Spain,1
8715,Italy,ITA,Europe,Sri Lanka,1
8716,Italy,ITA,Europe,Sweden,1
8717,Italy,ITA,Europe,Switzerland,1
8718,Italy,ITA,Europe,Thailand,1
8719,Italy,ITA,Europe,Tunisia,1
8720,Italy,ITA,Europe,Turkey,1
8721,Italy,ITA,Europe,Ukraine,1
8722,Italy,ITA,Europe,United Arab Emirates,1
8723,Italy,ITA,Europe,United Kingdom of Great Britain and Northern Ireland,1
8724,Italy,ITA,Europe,United States of America,1
8725,Italy,ITA,Europe,Uzbekistan,1
8726,Italy,ITA,Europe,Venezuela (Bolivarian Republic of),1
8961,Jamaica,JAM,Americas,Antigua and Barbuda,1
8962,Jamaica,JAM,Americas,Bahamas,1
8963,Jamaica,JAM,Americas,Barbados,1
8964,Jamaica,JAM,Americas,Canada,1
8965,Jamaica,JAM,Americas,Cayman Islands,1
8966,Jamaica,JAM,Americas,Dominican Republic,1
8967,Jamaica,JAM,Americas,Germany,1
8968,Jamaica,JAM,Americas,Guyana,1
8969,Jamaica,JAM,Americas,Netherlands,1
8970,Jamaica,JAM,Americas,Netherlands Antilles,1
8971,Jamaica,JAM,Americas,Panama,1
8972,Jamaica,JAM,Americas,Trinidad and Tobago,1
8973,Jamaica,JAM,Americas,Turks and Caicos Islands,1
8974,Jamaica,JAM,Americas,United Kingdom of Great Britain and Northern Ireland,1
8975,Jamaica,JAM,Americas,United States of America,1
8991,Japan,JPN,Asia,Australia,1
8992,Japan,JPN,Asia,Austria,1
8993,Japan,JPN,Asia,Myanmar,1
8994,Japan,JPN,Asia,Canada,1
8995,Japan,JPN,Asia,China,1
8996,Japan,JPN,Asia,Denmark,1
8997,Japan,JPN,Asia,Finland,1
8998,Japan,JPN,Asia,France,1
8999,Japan,JPN,Asia,French Polynesia,1
9000,Japan,JPN,Asia,Germany,1
9001,Japan,JPN,Asia,Guam,1
9002,Japan,JPN,Asia,Hong Kong,1
9003,Japan,JPN,Asia,India,1
9004,Japan,JPN,Asia,Indonesia,1
9005,Japan,JPN,Asia,Italy,1
9006,Japan,JPN,Asia,Macao,1
9007,Japan,JPN,Asia,Malaysia,1
9008,Japan,JPN,Asia,Mexico,1
9009,Japan,JPN,Asia,Mongolia,1
9010,Japan,JPN,Asia,Netherlands,1
9011,Japan,JPN,Asia,New Caledonia,1
9012,Japan,JPN,Asia,New Zealand,1
9013,Japan,JPN,Asia,Northern Mariana Islands,1
9014,Japan,JPN,Asia,Palau,1
9015,Japan,JPN,Asia,Papua New Guinea,1
9016,Japan,JPN,Asia,Philippines,1
9017,Japan,JPN,Asia,Qatar,1
9018,Japan,JPN,Asia,Russian Federation,1
9019,Japan,JPN,Asia,Singapore,1
9020,Japan,JPN,Asia,"Korea, Republic of",1
9021,Japan,JPN,Asia,Sri Lanka,1
9022,Japan,JPN,Asia,Switzerland,1
9023,Japan,JPN,Asia,Taiwan,1
9024,Japan,JPN,Asia,Thailand,1
9025,Japan,JPN,Asia,Turkey,1
9026,Japan,JPN,Asia,United Arab Emirates,1
9027,Japan,JPN,Asia,United Kingdom of Great Britain and Northern Ireland,1
9028,Japan,JPN,Asia,United States of America,1
9029,Japan,JPN,Asia,Uzbekistan,1
9030,Japan,JPN,Asia,Viet Nam,1
9031,Jersey,JEY,Europe,France,1
9032,Jersey,JEY,Europe,Germany,1
9033,Jersey,JEY,Europe,Guernsey,1
9034,Jersey,JEY,Europe,Ireland,1
9035,Jersey,JEY,Europe,Netherlands,1
9036,Jersey,JEY,Europe,Switzerland,1
9037,Jersey,JEY,Europe,United Kingdom of Great Britain and Northern Ireland,1
9045,Jordan,JOR,Asia,Algeria,1
9046,Jordan,JOR,Asia,Austria,1
9047,Jordan,JOR,Asia,Bahrain,1
9048,Jordan,JOR,Asia,Canada,1
9049,Jordan,JOR,Asia,Cyprus,1
9050,Jordan,JOR,Asia,Egypt,1
9051,Jordan,JOR,Asia,France,1
9052,Jordan,JOR,Asia,Germany,1
9053,Jordan,JOR,Asia,Greece,1
9054,Jordan,JOR,Asia,India,1
9055,Jordan,JOR,Asia,Iraq,1
9056,Jordan,JOR,Asia,Israel,1
9057,Jordan,JOR,Asia,Italy,1
9058,Jordan,JOR,Asia,Kuwait,1
9059,Jordan,JOR,Asia,Lebanon,1
9060,Jordan,JOR,Asia,Libya,1
9061,Jordan,JOR,Asia,Netherlands,1
9062,Jordan,JOR,Asia,Nigeria,1
9063,Jordan,JOR,Asia,Oman,1
9064,Jordan,JOR,Asia,Qatar,1
9065,Jordan,JOR,Asia,Romania,1
9066,Jordan,JOR,Asia,Russian Federation,1
9067,Jordan,JOR,Asia,Saudi Arabia,1
9068,Jordan,JOR,Asia,Spain,1
9069,Jordan,JOR,Asia,Sudan,1
9070,Jordan,JOR,Asia,Switzerland,1
9071,Jordan,JOR,Asia,Thailand,1
9072,Jordan,JOR,Asia,Tunisia,1
9073,Jordan,JOR,Asia,Turkey,1
9074,Jordan,JOR,Asia,Ukraine,1
9075,Jordan,JOR,Asia,United Arab Emirates,1
9076,Jordan,JOR,Asia,United Kingdom of Great Britain and Northern Ireland,1
9077,Jordan,JOR,Asia,United States of America,1
9078,Jordan,JOR,Asia,Yemen,1
9147,Kazakhstan,KAZ,Asia,Armenia,1
9148,Kazakhstan,KAZ,Asia,Austria,1
9149,Kazakhstan,KAZ,Asia,Azerbaijan,1
9150,Kazakhstan,KAZ,Asia,Belarus,1
9151,Kazakhstan,KAZ,Asia,China,1
9152,Kazakhstan,KAZ,Asia,Czechia,1
9153,Kazakhstan,KAZ,Asia,Georgia,1
9154,Kazakhstan,KAZ,Asia,Germany,1
9155,Kazakhstan,KAZ,Asia,Hong Kong,1
9156,Kazakhstan,KAZ,Asia,India,1
9157,Kazakhstan,KAZ,Asia,Iran (Islamic Republic of),1
9158,Kazakhstan,KAZ,Asia,Kyrgyzstan,1
9159,Kazakhstan,KAZ,Asia,Malaysia,1
9160,Kazakhstan,KAZ,Asia,Netherlands,1
9161,Kazakhstan,KAZ,Asia,Russian Federation,1
9162,Kazakhstan,KAZ,Asia,"Korea, Republic of",1
9163,Kazakhstan,KAZ,Asia,Tajikistan,1
9164,Kazakhstan,KAZ,Asia,Thailand,1
9165,Kazakhstan,KAZ,Asia,Turkey,1
9166,Kazakhstan,KAZ,Asia,Ukraine,1
9167,Kazakhstan,KAZ,Asia,United Arab Emirates,1
9168,Kazakhstan,KAZ,Asia,United Kingdom of Great Britain and Northern Ireland,1
9169,Kazakhstan,KAZ,Asia,Uzbekistan,1
9170,Kazakhstan,KAZ,Asia,Viet Nam,1
9267,Kenya,KEN,Africa,Angola,1
9268,Kenya,KEN,Africa,Belgium,1
9269,Kenya,KEN,Africa,Botswana,1
9270,Kenya,KEN,Africa,Burundi,1
9271,Kenya,KEN,Africa,Cameroon,1
9272,Kenya,KEN,Africa,China,1
9273,Kenya,KEN,Africa,Comoros,1
9274,Kenya,KEN,Africa,Congo,1
9275,Kenya,KEN,Africa,"Congo, Democratic Republic of the",1
9276,Kenya,KEN,Africa,Côte d'Ivoire,1
9277,Kenya,KEN,Africa,Djibouti,1
9278,Kenya,KEN,Africa,Egypt,1
9279,Kenya,KEN,Africa,Eritrea,1
9280,Kenya,KEN,Africa,Ethiopia,1
9281,Kenya,KEN,Africa,France,1
9282,Kenya,KEN,Africa,Germany,1
9283,Kenya,KEN,Africa,Ghana,1
9284,Kenya,KEN,Africa,India,1
9285,Kenya,KEN,Africa,Madagascar,1
9286,Kenya,KEN,Africa,Malawi,1
9287,Kenya,KEN,Africa,Mali,1
9288,Kenya,KEN,Africa,Mauritius,1
9289,Kenya,KEN,Africa,Mayotte,1
9290,Kenya,KEN,Africa,Mozambique,1
9291,Kenya,KEN,Africa,Netherlands,1
9292,Kenya,KEN,Africa,Nigeria,1
9293,Kenya,KEN,Africa,Qatar,1
9294,Kenya,KEN,Africa,Rwanda,1
9295,Kenya,KEN,Africa,Saudi Arabia,1
9296,Kenya,KEN,Africa,Seychelles,1
9297,Kenya,KEN,Africa,Somalia,1
9298,Kenya,KEN,Africa,South Africa,1
9299,Kenya,KEN,Africa,"Korea, Republic of",1
9300,Kenya,KEN,Africa,South Sudan,1
9301,Kenya,KEN,Africa,Sudan,1
9302,Kenya,KEN,Africa,Switzerland,1
9303,Kenya,KEN,Africa,"Tanzania, United Republic of",1
9304,Kenya,KEN,Africa,Thailand,1
9305,Kenya,KEN,Africa,Turkey,1
9306,Kenya,KEN,Africa,Uganda,1
9307,Kenya,KEN,Africa,United Arab Emirates,1
9308,Kenya,KEN,Africa,United Kingdom of Great Britain and Northern Ireland,1
9309,Kenya,KEN,Africa,Yemen,1
9310,Kenya,KEN,Africa,Zambia,1
9311,Kenya,KEN,Africa,Zimbabwe,1
9492,Kiribati,KIR,Oceania,Fiji,1
9493,Kiribati,KIR,Oceania,Marshall Islands,1
9494,Kiribati,KIR,Oceania,Nauru,1
9495,Kiribati,KIR,Oceania,United States of America,1
9496,Korea (Democratic People's Republic of),PRK,Asia,China,1
9497,Korea (Democratic People's Republic of),PRK,Asia,Malaysia,1
9498,Korea (Democratic People's Republic of),PRK,Asia,Russian Federation,1
9505,"Korea, Republic of",KOR,Asia,Australia,1
9506,"Korea, Republic of",KOR,Asia,Austria,1
9507,"Korea, Republic of",KOR,Asia,Myanmar,1
9508,"Korea, Republic of",KOR,Asia,Cambodia,1
9509,"Korea, Republic of",KOR,Asia,Canada,1
9510,"Korea, Republic of",KOR,Asia,China,1
9511,"Korea, Republic of",KOR,Asia,Czechia,1
9512,"Korea, Republic of",KOR,Asia,Fiji,1
9513,"Korea, Republic of",KOR,Asia,Finland,1
9514,"Korea, Republic of",KOR,Asia,France,1
9515,"Korea, Republic of",KOR,Asia,Germany,1
9516,"Korea, Republic of",KOR,Asia,Guam,1
9517,"Korea, Republic of",KOR,Asia,Hong Kong,1
9518,"Korea, Republic of",KOR,Asia,India,1
9519,"Korea, Republic of",KOR,Asia,Indonesia,1
9520,"Korea, Republic of",KOR,Asia,Israel,1
9521,"Korea, Republic of",KOR,Asia,Italy,1
9522,"Korea, Republic of",KOR,Asia,Japan,1
9523,"Korea, Republic of",KOR,Asia,Kazakhstan,1
9524,"Korea, Republic of",KOR,Asia,Kenya,1
9525,"Korea, Republic of",KOR,Asia,Lao People's Democratic Republic,1
9526,"Korea, Republic of",KOR,Asia,Macao,1
9527,"Korea, Republic of",KOR,Asia,Malaysia,1
9528,"Korea, Republic of",KOR,Asia,Mongolia,1
9529,"Korea, Republic of",KOR,Asia,Nepal,1
9530,"Korea, Republic of",KOR,Asia,Netherlands,1
9531,"Korea, Republic of",KOR,Asia,New Zealand,1
9532,"Korea, Republic of",KOR,Asia,Northern Mariana Islands,1
9533,"Korea, Republic of",KOR,Asia,Palau,1
9534,"Korea, Republic of",KOR,Asia,Philippines,1
9535,"Korea, Republic of",KOR,Asia,Qatar,1
9536,"Korea, Republic of",KOR,Asia,Russian Federation,1
9537,"Korea, Republic of",KOR,Asia,Saudi Arabia,1
9538,"Korea, Republic of",KOR,Asia,Singapore,1
9539,"Korea, Republic of",KOR,Asia,Spain,1
9540,"Korea, Republic of",KOR,Asia,Sri Lanka,1
9541,"Korea, Republic of",KOR,Asia,Taiwan,1
9542,"Korea, Republic of",KOR,Asia,Thailand,1
9543,"Korea, Republic of",KOR,Asia,Turkey,1
9544,"Korea, Republic of",KOR,Asia,United Arab Emirates,1
9545,"Korea, Republic of",KOR,Asia,United Kingdom of Great Britain and Northern Ireland,1
9546,"Korea, Republic of",KOR,Asia,United States of America,1
9547,"Korea, Republic of",KOR,Asia,Uzbekistan,1
9548,"Korea, Republic of",KOR,Asia,Viet Nam,1
9549,Kuwait,KWT,Asia,Afghanistan,1
9550,Kuwait,KWT,Asia,Bahrain,1
9551,Kuwait,KWT,Asia,Bangladesh,1
9552,Kuwait,KWT,Asia,Egypt,1
9553,Kuwait,KWT,Asia,Ethiopia,1
9554,Kuwait,KWT,Asia,Germany,1
9555,Kuwait,KWT,Asia,India,1
9556,Kuwait,KWT,Asia,Iran (Islamic Republic of),1
9557,Kuwait,KWT,Asia,Iraq,1
9558,Kuwait,KWT,Asia,Italy,1
9559,Kuwait,KWT,Asia,Jordan,1
9560,Kuwait,KWT,Asia,Lebanon,1
9561,Kuwait,KWT,Asia,Malaysia,1
9562,Kuwait,KWT,Asia,Netherlands,1
9563,Kuwait,KWT,Asia,Oman,1
9564,Kuwait,KWT,Asia,Pakistan,1
9565,Kuwait,KWT,Asia,Qatar,1
9566,Kuwait,KWT,Asia,Saudi Arabia,1
9567,Kuwait,KWT,Asia,Sri Lanka,1
9568,Kuwait,KWT,Asia,Thailand,1
9569,Kuwait,KWT,Asia,Tunisia,1
9570,Kuwait,KWT,Asia,Turkey,1
9571,Kuwait,KWT,Asia,United Arab Emirates,1
9572,Kuwait,KWT,Asia,United Kingdom of Great Britain and Northern Ireland,1
9573,Kuwait,KWT,Asia,United States of America,1
9574,Kuwait,KWT,Asia,Yemen,1
9601,Kyrgyzstan,KGZ,Asia,China,1
9602,Kyrgyzstan,KGZ,Asia,Kazakhstan,1
9603,Kyrgyzstan,KGZ,Asia,Mongolia,1
9604,Kyrgyzstan,KGZ,Asia,Russian Federation,1
9605,Kyrgyzstan,KGZ,Asia,Tajikistan,1
9606,Kyrgyzstan,KGZ,Asia,Turkey,1
9607,Kyrgyzstan,KGZ,Asia,United Arab Emirates,1
9608,Kyrgyzstan,KGZ,Asia,Uzbekistan,1
9633,Lao People's Democratic Republic,LAO,Asia,Cambodia,1
9634,Lao People's Democratic Republic,LAO,Asia,China,1
9635,Lao People's Democratic Republic,LAO,Asia,Malaysia,1
9636,Lao People's Democratic Republic,LAO,Asia,Singapore,1
9637,Lao People's Democratic Republic,LAO,Asia,"Korea, Republic of",1
9638,Lao People's Democratic Republic,LAO,Asia,Thailand,1
9639,Lao People's Democratic Republic,LAO,Asia,Viet Nam,1
9668,Latvia,LVA,Europe,Austria,1
9669,Latvia,LVA,Europe,Azerbaijan,1
9670,Latvia,LVA,Europe,Belarus,1
9671,Latvia,LVA,Europe,Belgium,1
9672,Latvia,LVA,Europe,Cyprus,1
9673,Latvia,LVA,Europe,Czechia,1
9674,Latvia,LVA,Europe,Denmark,1
9675,Latvia,LVA,Europe,Estonia,1
9676,Latvia,LVA,Europe,Finland,1
9677,Latvia,LVA,Europe,France,1
9678,Latvia,LVA,Europe,Georgia,1
9679,Latvia,LVA,Europe,Germany,1
9680,Latvia,LVA,Europe,Greece,1
9681,Latvia,LVA,Europe,Hungary,1
9682,Latvia,LVA,Europe,Ireland,1
9683,Latvia,LVA,Europe,Israel,1
9684,Latvia,LVA,Europe,Italy,1
9685,Latvia,LVA,Europe,Lithuania,1
9686,Latvia,LVA,Europe,Malta,1
9687,Latvia,LVA,Europe,"Moldova, Republic of",1
9688,Latvia,LVA,Europe,Netherlands,1
9689,Latvia,LVA,Europe,Norway,1
9690,Latvia,LVA,Europe,Poland,1
9691,Latvia,LVA,Europe,Russian Federation,1
9692,Latvia,LVA,Europe,Spain,1
9693,Latvia,LVA,Europe,Sweden,1
9694,Latvia,LVA,Europe,Switzerland,1
9695,Latvia,LVA,Europe,Turkey,1
9696,Latvia,LVA,Europe,Ukraine,1
9697,Latvia,LVA,Europe,United Kingdom of Great Britain and Northern Ireland,1
9698,Latvia,LVA,Europe,United States of America,1
9699,Latvia,LVA,Europe,Uzbekistan,1
9796,Lebanon,LBN,Asia,Algeria,1
9797,Lebanon,LBN,Asia,Armenia,1
9798,Lebanon,LBN,Asia,Bahrain,1
9799,Lebanon,LBN,Asia,Belarus,1
9800,Lebanon,LBN,Asia,Belgium,1
9801,Lebanon,LBN,Asia,Cyprus,1
9802,Lebanon,LBN,Asia,Egypt,1
9803,Lebanon,LBN,Asia,Ethiopia,1
9804,Lebanon,LBN,Asia,France,1
9805,Lebanon,LBN,Asia,Germany,1
9806,Lebanon,LBN,Asia,Ghana,1
9807,Lebanon,LBN,Asia,Greece,1
9808,Lebanon,LBN,Asia,Iran (Islamic Republic of),1
9809,Lebanon,LBN,Asia,Iraq,1
9810,Lebanon,LBN,Asia,Italy,1
9811,Lebanon,LBN,Asia,Jordan,1
9812,Lebanon,LBN,Asia,Kuwait,1
9813,Lebanon,LBN,Asia,Morocco,1
9814,Lebanon,LBN,Asia,Nigeria,1
9815,Lebanon,LBN,Asia,Oman,1
9816,Lebanon,LBN,Asia,Qatar,1
9817,Lebanon,LBN,Asia,Romania,1
9818,Lebanon,LBN,Asia,Russian Federation,1
9819,Lebanon,LBN,Asia,Saudi Arabia,1
9820,Lebanon,LBN,Asia,Switzerland,1
9821,Lebanon,LBN,Asia,Tunisia,1
9822,Lebanon,LBN,Asia,Turkey,1
9823,Lebanon,LBN,Asia,United Arab Emirates,1
9824,Lebanon,LBN,Asia,United Kingdom of Great Britain and Northern Ireland,1
9825,Lebanon,LBN,Asia,Yemen,1
9826,Lesotho,LSO,Africa,South Africa,1
9827,Liberia,LBR,Africa,Belgium,1
9828,Liberia,LBR,Africa,Côte d'Ivoire,1
9829,Liberia,LBR,Africa,Ghana,1
9830,Liberia,LBR,Africa,Morocco,1
9831,Liberia,LBR,Africa,Nigeria,1
9832,Liberia,LBR,Africa,Sierra Leone,1
9845,Libya,LBY,Africa,Algeria,1
9846,Libya,LBY,Africa,Egypt,1
9847,Libya,LBY,Africa,Italy,1
9848,Libya,LBY,Africa,Jordan,1
9849,Libya,LBY,Africa,Malta,1
9850,Libya,LBY,Africa,Morocco,1
9851,Libya,LBY,Africa,Saudi Arabia,1
9852,Libya,LBY,Africa,Spain,1
9853,Libya,LBY,Africa,Tunisia,1
9854,Libya,LBY,Africa,Turkey,1
9855,Libya,LBY,Africa,United Arab Emirates,1
9856,Libya,LBY,Africa,United Kingdom of Great Britain and Northern Ireland,1
9917,Lithuania,LTU,Europe,Austria,1
9918,Lithuania,LTU,Europe,Belarus,1
9919,Lithuania,LTU,Europe,Belgium,1
9920,Lithuania,LTU,Europe,Cyprus,1
9921,Lithuania,LTU,Europe,Czechia,1
9922,Lithuania,LTU,Europe,Denmark,1
9923,Lithuania,LTU,Europe,Estonia,1
9924,Lithuania,LTU,Europe,Finland,1
9925,Lithuania,LTU,Europe,France,1
9926,Lithuania,LTU,Europe,Georgia,1
9927,Lithuania,LTU,Europe,Germany,1
9928,Lithuania,LTU,Europe,Greece,1
9929,Lithuania,LTU,Europe,Ireland,1
9930,Lithuania,LTU,Europe,Israel,1
9931,Lithuania,LTU,Europe,Italy,1
9932,Lithuania,LTU,Europe,Latvia,1
9933,Lithuania,LTU,Europe,Malta,1
