,src,trg,nij,score
2242,Lao People's Democratic Republic,Malaysia,1,0.8887959866220736
2386,Madagascar,Mauritius,1,0.9448988377098579
3197,Réunion,Mauritius,1,0.9516198704103672
3427,Seychelles,Mauritius,1,0.9516198704103672
142,Australia,Nauru,1,0.9558441558441558
2157,Kiribati,Nauru,1,0.9947019867549669
2493,Marshall Islands,Nauru,1,0.9947019867549669
143,Australia,New Caledonia,1,0.8999158957106812
1181,Fiji,New Caledonia,1,0.9575389948006933
1352,French Polynesia,New Caledonia,1,0.9815789473684211
2025,Japan,New Caledonia,1,0.8832847019591497
2781,New Zealand,New Caledonia,1,0.9486737114513695
4425,Vanuatu,New Caledonia,1,0.9846255216340875
4480,Wallis and Futuna,New Caledonia,1,0.9938217122683142
782,Cook Islands,New Zealand,1,0.9669133652590335
1182,Fiji,New Zealand,1,0.8887959866220736
1353,French Polynesia,New Zealand,1,0.9507772020725389
2769,New Caledonia,New Zealand,1,0.9428079982799398
2834,Niue,New Zealand,1,0.9916244214238483
2836,Norfolk Island,New Zealand,1,0.9833187006145742
3907,Tonga,New Zealand,1,0.9750819672131148
4426,Vanuatu,New Zealand,1,0.9588120528939952
145,Australia,Norfolk Island,1,0.9850615114235501
146,Australia,Papua New Guinea,1,0.8864300626304802
1183,Fiji,Papua New Guinea,1,0.9516198704103672
1782,Indonesia,Papua New Guinea,1,0.9349036402569593
3025,Philippines,Papua New Guinea,1,0.9184713375796179
3516,Solomon Islands,Papua New Guinea,1,0.985934065934066
480,Brunei,Philippines,1,0.8991172761664565
545,Cambodia,Philippines,1,0.8895859473023839
1583,Guam,Philippines,1,0.8991172761664565
2377,Macao,Philippines,1,0.908745247148289
2943,Palau,Philippines,1,0.9382239382239382
2981,Papua New Guinea,Philippines,1,0.9184713375796179
149,Australia,Samoa,1,0.9415556510528578
1184,Fiji,Samoa,1,0.9755137735024049
2782,New Zealand,Samoa,1,0.9703445268207588
1023,East Timor,Singapore,1,0.9482535575679172
2243,Lao People's Democratic Republic,Singapore,1,0.8832847019591497
151,Australia,Solomon Islands,1,0.9415556510528578
1185,Fiji,Solomon Islands,1,0.9755137735024049
2983,Papua New Guinea,Solomon Islands,1,0.985934065934066
4427,Vanuatu,Solomon Islands,1,0.9911855442926399
2244,Lao People's Democratic Republic,"Korea, Republic of",1,0.8723580605055947
2580,Mongolia,"Korea, Republic of",1,0.8723580605055947
2853,Northern Mariana Islands,"Korea, Republic of",1,0.9250106518960375
2944,Palau,"Korea, Republic of",1,0.8895859473023839
548,Cambodia,Taiwan,1,0.8895859473023839
1585,Guam,Taiwan,1,0.8991172761664565
2380,Macao,Taiwan,1,0.908745247148289
2945,Palau,Taiwan,1,0.9382239382239382
156,Australia,Tonga,1,0.9558441558441558
1187,Fiji,Tonga,1,0.9815789473684211
2786,New Zealand,Tonga,1,0.9776756401838477
159,Australia,Vanuatu,1,0.9274744027303754
1190,Fiji,Vanuatu,1,0.969485614646905
2770,New Caledonia,Vanuatu,1,0.9846255216340875
2788,New Zealand,Vanuatu,1,0.9630675646317619
3517,Solomon Islands,Vanuatu,1,0.9911855442926399
550,Cambodia,Viet Nam,1,0.9027163613392293
