level_0,index,country_source,country_dest,source_id,dest_id,cnt,airport_id_source,latitude_source,longitude_source,altitude_source,airport_id_dest,latitude_dest,longitude_dest,altitude_dest
1403,1449,Georgia,Italy,3973.0,1555.0,1,3973,41.6692008972,44.95470047,1624,1555,41.800277799999996,12.238888900000001,13
1404,1450,Georgia,Kazakhstan,7946.0,7275.0,2,7946,83.3384017944,89.90940094,3248,7275,87.21220037231446,128.13249582617186,2307
1405,1451,Georgia,Latvia,3973.0,3953.0,2,3973,41.6692008972,44.95470047,1624,3953,56.92359924316406,23.971099853515625,36
1406,1452,Georgia,Lithuania,3972.0,3959.0,1,3972,42.176700591999996,42.4826011658,223,3959,54.634102,25.285801,648
1407,1453,Georgia,Netherlands,3973.0,580.0,2,3973,41.6692008972,44.95470047,1624,580,52.308601,4.76389,-11
1408,1454,Georgia,Poland,11917.0,2029.0,3,11917,126.0226020812,129.9199028016,2070,2029,154.8056980102,61.0142002868,1719
1409,1455,Georgia,Russia,11917.0,11046.0,4,11917,124.9486999511,131.5091018677,3353,11046,166.40909576414685,113.0741004944289,1861
1410,1456,Georgia,Turkey,11917.0,7719.0,5,11917,124.9486999511,131.5091018677,3353,7719,122.852397532,86.93840028689999,638
1411,1457,Georgia,Ukraine,23833.0,20810.0,7,23833,251.4788017271,258.95690536509994,4022,20810,295.45974410766604,205.57754272216798,3275
1412,1458,Georgia,United Arab Emirates,3973.0,2188.0,1,3973,41.6692008972,44.95470047,1624,2188,25.252799987800003,55.3643989563,62
1413,1459,Germany,Albania,686.0,2380.0,2,686,98.387135,20.356656,1851,2380,82.8293991088,39.4412002564,252
1414,1460,Germany,Algeria,684.0,420.0,3,684,100.8992311323,15.713295772799999,666,420,73.38200378417969,6.430819988250732,164
1415,1461,Germany,Angola,340.0,951.0,1,340,50.033333,8.570556,364,951,-8.858369999999999,13.2312,243
1416,1462,Germany,Argentina,340.0,3988.0,1,340,50.033333,8.570556,364,3988,-34.8222,-58.5358,67
1417,1463,Germany,Austria,9671.0,53258.0,67,9671,1431.950962262484,271.7884230143808,11352,53258,1334.582692052714,420.2226033112027,28924
1418,1464,Germany,Azerbaijan,340.0,2922.0,3,340,50.033333,8.570556,364,2922,40.46749877929688,50.04669952392578,10
1419,1465,Germany,Bahrain,340.0,2057.0,1,340,50.033333,8.570556,364,2057,26.27079963684082,50.63359832763672,6
1420,1466,Germany,Belarus,1029.0,8862.0,4,1029,154.874435532,31.77813557458,704,8862,161.647499084472,84.09210205078199,2010
1421,1467,Germany,Belgium,2418.0,2114.0,15,2418,358.108238587928,76.0621253939169,3642,2114,356.30981063859997,31.391078948949996,1288
1422,1468,Germany,Bosnia and Herzegovina,1391.0,6584.0,4,1391,200.4692995769,41.43849984055,3187,6584,175.29840087890625,73.32599639892578,6832
1423,1469,Germany,Brazil,1706.0,12919.0,8,1706,248.487134,46.068324000000004,2943,12919,-90.71621322626856,-209.44276809688984,5043
1424,1470,Germany,Bulgaria,2457.0,8357.0,11,2457,354.74253510279993,69.30687583765,5853,8357,298.2479595224609,165.31941648559567,11049
1425,1471,Germany,Canada,3078.0,1341.0,19,3078,445.26140399999997,86.78163599999999,6645,1341,418.0005989075332,-806.3085861207195,5810
1426,1472,Germany,Cape Verde,1732.0,5515.0,5,1732,250.40403410890002,46.406435415130005,3612,5515,80.68249702453613,-114.44450378417967,345
1427,1473,Germany,China,3088.0,31195.0,19,3088,450.7234699999999,86.47945999999999,5063,31195,326.5675067901612,1056.2419967651367,2362
1428,1474,Germany,Colombia,340.0,2709.0,2,340,50.033333,8.570556,364,2709,4.70159,-74.1469,8361
1429,1475,Germany,Croatia,21243.0,47014.0,57,21243,1971.1149686034837,358.70164268672073,24064,47014,1716.008893320369,628.4141035001952,11317
1430,1476,Germany,Cuba,1365.0,7665.0,4,1365,201.3895,32.478448,1239,7665,89.84360313415527,-321.59481048583984,991
1431,1477,Germany,Cyprus,1720.0,5985.0,8,1720,254.517738532,50.33101557458,2338,5985,174.37549591064453,168.12450408935544,40
1432,1478,Germany,Czech Republic,2068.0,9522.0,14,2068,306.732635743628,57.542105524386905,2475,9522,300.6048,85.56,7482
1433,1479,Germany,Denmark,4147.0,7305.0,27,4147,612.121876198328,118.73901112505689,5801,7305,667.782005310201,141.359341621401,894
1434,1480,Germany,Dominican Republic,2056.0,10564.0,7,2056,301.032803,51.03132799999999,2873,10564,113.64770126331422,-415.89910888668146,230
1435,1481,Germany,Egypt,4469.0,17751.0,18,4469,660.8446617995362,135.2696869943576,6896,17751,360.52750968931053,432.99510002135725,1865
1436,1482,Germany,Estonia,693.0,830.0,2,693,103.08083361039999,17.357225731139998,378,830,118.82659912099999,49.665599823,262
1437,1483,Germany,Ethiopia,340.0,1107.0,2,340,50.033333,8.570556,364,1107,8.97789001465,38.7993011475,7630
1438,1484,Germany,Finland,6630.0,3462.0,19,6630,410.465339955128,72.59209543511692,3942,3462,485.458800829101,200.170047794312,2024
1439,1485,Germany,France,26863.0,75932.0,84,26863,2855.580243864361,558.1564934782685,28929,75932,2540.0813012796193,270.3048513811611,17349
1440,1486,Germany,Georgia,346.0,3973.0,1,346,48.353802,11.7861,1487,3973,41.6692008972,44.95470047,1624
1441,1488,Germany,Ghana,340.0,248.0,1,340,50.033333,8.570556,364,248,5.605189800262451,-0.16678600013256073,205
1442,1489,Germany,Greece,53583.0,166534.0,176,53583,5079.467171343593,977.8672791559741,57774,166534,3784.3764487306094,2428.456284908989,13547
1443,1490,Germany,Guernsey,685.0,996.0,2,685,101.322834,15.337336,511,996,98.87000274658205,-5.20393991470337,672
1444,1491,Germany,Hong Kong,686.0,6154.0,3,686,98.387135,20.356656,1851,6154,44.617802000000005,227.830002,56
1445,1492,Germany,Hungary,3483.0,14890.0,11,3483,509.26953529102803,95.1626954297869,5982,14890,474.29759999999993,192.61092999999997,4950
1446,1493,Germany,Iceland,1023.0,48.0,4,1023,150.767136,33.879156,2008,48,191.955001831056,-67.81680107116799,513
1447,1494,Germany,India,2392.0,21472.0,14,2392,346.874269,66.42497999999999,4794,21472,140.08040408931487,531.7372979546071,6626
1448,1495,Germany,Iran,1371.0,17320.0,5,1371,205.81913374362802,32.468305524386906,866,17320,141.66439819335938,204.60879516601562,13220
1449,1496,Germany,Iraq,1722.0,23871.0,5,1722,249.319939,45.67631599999999,3632,23871,179.83629226676834,222.52307510383557,9011
1450,1497,Germany,Ireland,12474.0,8992.0,19,12474,757.360241428228,145.78599498945692,13079,8992,797.0604905380858,-104.83529971710203,3368
1451,1498,Germany,Israel,2063.0,9540.0,12,2063,305.4822351323,61.0763757728,2579,9540,192.06838989257815,209.32019805908203,810
1452,1499,Germany,Italy,125385.0,236494.0,221,125385,7190.653565546793,1339.9169390131688,91957,236494,5983.5081121999965,1706.5303061000018,26408
1453,1500,Germany,Jamaica,340.0,1780.0,1,340,50.033333,8.570556,364,1780,18.503700256347656,-77.91339874267578,4
1454,1501,Germany,Japan,2051.0,17210.0,11,2051,299.776635,52.835104,3090,17210,211.9196996236117,832.3809971456797,393
1455,1502,Germany,Jersey,1047.0,1497.0,3,1047,152.4405019766,25.673819642330002,1606,1497,147.6237030029297,-6.5865297317504865,831
1456,1503,Germany,Jordan,1037.0,6510.0,7,1037,150.946835,33.644356,1973,6510,95.16780281070001,107.97959518439998,7185
1457,1504,Germany,Kazakhstan,680.0,5818.0,4,680,100.066666,17.141112,728,5818,94.37430191040039,148.5074005126953,3399
1458,1505,Germany,Kenya,680.0,5204.0,2,680,100.066666,17.141112,728,5204,-5.354070067403788,76.52199935917734,5530
1459,1506,Germany,Kuwait,340.0,2176.0,2,340,50.033333,8.570556,364,2176,29.226600646972656,47.96889877319336,206
1460,1507,Germany,Latvia,6630.0,31624.0,14,6630,410.465339955128,72.59209543511692,3942,31624,455.3887939453125,191.768798828125,288
1461,1508,Germany,Lebanon,677.0,4354.0,3,677,102.41333399999999,22.093056,521,4354,67.64179992675781,70.97679901123047,174
1462,1509,Germany,Lithuania,2118.0,23751.0,7,2118,305.4613347132,57.30715556879,4061,23751,328.13441151977537,150.51380572021483,3496
1463,1510,Germany,Luxembourg,1731.0,3145.0,9,1731,251.45093560939998,47.52064594492,3178,3145,248.1166665,31.022222000000003,6170
1464,1511,Germany,Macedonia,5395.0,8685.0,5,5395,252.7016982839,45.78086965625,4610,8685,209.808005,108.10700500000002,3905
1465,1512,Germany,Malaysia,340.0,3304.0,3,340,50.033333,8.570556,364,3304,2.7455799579619997,101.70999908446998,69
1466,1513,Germany,Maldives,340.0,3156.0,1,340,50.033333,8.570556,364,3156,4.1918301582336435,73.52909851074219,6
1467,1514,Germany,Malta,1724.0,8030.0,8,1724,255.866737611328,50.399365751586906,2173,8030,179.28749,72.38749999999999,1500
1468,1515,Germany,Mauritius,340.0,893.0,1,340,50.033333,8.570556,364,893,-20.430201,57.683601,186
1469,1516,Germany,Mexico,1371.0,7352.0,4,1371,199.709969,35.693992,2362,7352,80.94560186160001,-371.898392167,14676
1470,1517,Germany,Moldova,686.0,3470.0,2,686,98.387135,20.356656,1851,3470,93.85540008544922,57.86199951171874,798
1471,1518,Germany,Montenegro,685.0,3482.0,2,685,101.322834,15.337336,511,3482,84.718804,38.5038,282
1472,1519,Germany,Morocco,17772.0,33064.0,20,17772,909.0198984648001,161.62179640277003,12348,33064,584.0027008056833,-123.3913273811622,17344
1473,1520,Germany,Namibia,340.0,4105.0,1,340,50.033333,8.570556,364,4105,-22.4799,17.4709,5640
1474,1521,Germany,Netherlands,4852.0,8136.0,27,4852,715.1472283306281,147.1465598978569,7225,8136,731.1102139450999,66.97842983856,-73
1475,1522,Germany,Netherlands Antilles,345.0,2897.0,1,345,51.289501,6.766780000000001,147,2897,12.1889,-68.959801,29
1476,1523,Germany,Nigeria,680.0,533.0,4,680,100.066666,17.141112,728,533,15.584160327911377,10.584329843521118,1258
1477,1524,Germany,Norway,5128.0,9715.0,26,5128,775.377208965356,161.07061700711384,4055,9715,901.66251970509,131.19917974915992,5651
1478,1525,Germany,Oman,686.0,4388.0,2,686,98.387135,20.356656,1851,4388,47.18659973144531,116.56880187988281,96
1479,1526,Germany,Poland,10105.0,19519.0,44,10105,1468.066438609628,267.312830784987,16149,19519,1502.7009165245115,554.0790964355675,16847
1480,1527,Germany,Portugal,33067.0,91506.0,64,33067,2082.130971101684,372.04753543972066,25094,91506,1523.8837975018002,-465.23610946597,7566
1481,1528,Germany,Puerto Rico,340.0,2890.0,1,340,50.033333,8.570556,364,2890,18.4393997192,-66.0018005371,9
1482,1529,Germany,Qatar,1037.0,33153.0,9,1037,150.946835,33.644356,1973,33153,75.819168,154.824168,39
1483,1530,Germany,Romania,3539.0,16573.0,15,3539,501.8526393083999,98.60615551295,7856,16573,453.8313474311524,244.56449775695802,5834
1484,1531,Germany,Russia,15193.0,109017.0,46,15193,1672.0402432592648,343.1575400373245,17964,109017,1845.433479043171,1314.4801125398055,15138
1485,1532,Germany,Saudi Arabia,1366.0,8300.0,10,1366,198.453801,37.497768,2579,8300,98.06600022277831,182.352001420166,4218
1486,1533,Germany,Serbia,8517.0,24367.0,25,8517,707.451073184128,136.7912413451169,9530,24367,611.7384093569002,289.41430138179993,14868
1487,1534,Germany,Seychelles,340.0,994.0,1,340,50.033333,8.570556,364,994,-4.67434,55.521801,10
1488,1535,Germany,Singapore,686.0,6632.0,7,686,98.387135,20.356656,1851,6632,2.70038,207.988006,44
1489,1536,Germany,Slovenia,686.0,3138.0,4,686,98.387135,20.356656,1851,3138,92.447402,28.9152,2546
1490,1537,Germany,South Africa,686.0,1626.0,6,686,98.387135,20.356656,1851,1626,-52.2784,56.492,11116
1491,1538,Germany,South Korea,686.0,7860.0,4,686,98.387135,20.356656,1851,7860,74.93820190429688,252.90199279785156,46
1492,1539,Germany,Spain,162104.0,310195.0,354,162104,10274.254298207674,1896.986315462939,122108,310195,7169.366617941003,-1088.6665451200306,34292
1493,1540,Germany,Sri Lanka,340.0,3024.0,1,340,50.033333,8.570556,364,3024,7.180759906768799,79.88410186767578,30
1494,1541,Germany,Sweden,4491.0,9334.0,29,4491,666.956173354028,133.55011125552687,4888,9334,770.7949104309067,211.7444038391074,3147
1495,1542,Germany,Switzerland,8350.0,40186.0,42,8350,1229.8210681574922,240.4036562143315,11873,40186,1129.5907774551872,186.33068060579228,34986
1496,1543,Germany,Taiwan,340.0,2276.0,1,340,50.033333,8.570556,364,2276,25.0777,121.233002,106
1497,1544,Germany,Tajikistan,340.0,2979.0,1,340,50.033333,8.570556,364,2979,38.543300628699996,68.8249969482,2575
1498,1545,Germany,Thailand,686.0,7770.0,4,686,98.387135,20.356656,1851,7770,27.362199783325195,201.49400329589844,10
1499,1546,Germany,Trinidad and Tobago,340.0,2901.0,1,340,50.033333,8.570556,364,2901,11.149700164794922,-60.83219909667969,38
1500,1547,Germany,Tunisia,7223.0,77669.0,32,7223,1069.943798153564,212.91131824988457,10466,77669,745.2873369580077,220.7234103005982,431
1501,1548,Germany,Turkey,24214.0,156472.0,128,24214,3465.734075830029,655.4214142633243,36446,156472,2641.9208293555994,2021.9520061938003,32354
1502,1549,Germany,Turkmenistan,340.0,2976.0,1,340,50.033333,8.570556,364,2976,37.986801,58.361000000000004,692
1503,1550,Germany,Ukraine,7151.0,29426.0,12,7151,497.8995373867,101.6093754939,9663,29426,496.3662242053223,300.36831885559087,6147
1504,1551,Germany,United Arab Emirates,2755.0,17468.0,23,2755,405.543373611328,77.5228017515869,4171,17468,198.7432022095008,440.0619964599657,600
1505,1552,Germany,United Kingdom,40365.0,37222.0,103,40365,3734.7103651929847,699.434951656708,33467,37222,3842.9318789315357,-102.17755438696574,18984
1506,1553,Germany,United States,14787.0,157189.0,115,14787,2152.767323500529,412.8675178870869,27031,157189,1589.8443078455127,-3755.868018881702,19226
1507,1554,Germany,Uzbekistan,340.0,2983.0,1,340,50.033333,8.570556,364,2983,41.257900238000005,69.2811965942,1417
1508,1555,Germany,Venezuela,340.0,2851.0,1,340,50.033333,8.570556,364,2851,10.601194,-66.991222,234
1509,1556,Germany,Vietnam,680.0,6404.0,4,680,100.066666,17.141112,728,6404,32.04000091549317,212.45899963354296,72
1510,1557,Ghana,Benin,248.0,245.0,1,248,5.605189800262451,-0.16678600013256073,205,245,6.357230186462402,2.384350061416626,19
1511,1558,Ghana,Burkina Faso,248.0,246.0,1,248,5.605189800262451,-0.16678600013256073,205,246,12.3532,-1.51242,1037
1512,1559,Ghana,Cote d'Ivoire,248.0,253.0,8,248,5.605189800262451,-0.16678600013256073,205,253,5.261390209197998,-3.9262900352478023,21
1513,1560,Ghana,Egypt,248.0,1128.0,1,248,5.605189800262451,-0.16678600013256073,205,1128,30.12190055847168,31.40559959411621,382
1514,1561,Ghana,Ethiopia,248.0,1107.0,1,248,5.605189800262451,-0.16678600013256073,205,1107,8.97789001465,38.7993011475,7630
1515,1562,Ghana,Germany,248.0,340.0,1,248,5.605189800262451,-0.16678600013256073,205,340,50.033333,8.570556,364
1516,1564,Ghana,Italy,248.0,1555.0,1,248,5.605189800262451,-0.16678600013256073,205,1555,41.800277799999996,12.238888900000001,13
1517,1565,Ghana,Kenya,248.0,4059.0,1,248,5.605189800262451,-0.16678600013256073,205,4059,-1.31923997402,36.9277992249,5330
1518,1566,Ghana,Lebanon,248.0,2177.0,1,248,5.605189800262451,-0.16678600013256073,205,2177,33.820899963378906,35.488399505615234,87
1519,1567,Ghana,Liberia,496.0,2125.0,5,496,11.210379600524902,-0.33357200026512146,410,2125,12.522850115814208,-21.121000370788572,56
1520,1568,Ghana,Morocco,248.0,1074.0,1,248,5.605189800262451,-0.16678600013256073,205,1074,33.36750030517578,-7.589970111846924,656
1521,1569,Ghana,Namibia,248.0,4105.0,1,248,5.605189800262451,-0.16678600013256073,205,4105,-22.4799,17.4709,5640
1522,1570,Ghana,Netherlands,248.0,580.0,1,248,5.605189800262451,-0.16678600013256073,205,580,52.308601,4.76389,-11
1523,1571,Ghana,Nigeria,496.0,533.0,5,496,11.210379600524902,-0.33357200026512146,410,533,15.584160327911377,10.584329843521118,1258
1524,1572,Ghana,Portugal,248.0,1638.0,1,248,5.605189800262451,-0.16678600013256073,205,1638,38.7813,-9.13592,374
1525,1573,Ghana,Senegal,248.0,1084.0,3,248,5.605189800262451,-0.16678600013256073,205,1084,14.739700317382812,-17.49020004272461,85
1526,1574,Ghana,Sierra Leone,248.0,1059.0,3,248,5.605189800262451,-0.16678600013256073,205,1059,8.616439999999999,-13.1955,84
1527,1575,Ghana,South Africa,248.0,813.0,1,248,5.605189800262451,-0.16678600013256073,205,813,-26.1392,28.246,5558
1528,1576,Ghana,Spain,248.0,1229.0,1,248,5.605189800262451,-0.16678600013256073,205,1229,40.471926,-3.56264,1998
1529,1577,Ghana,Togo,248.0,298.0,1,248,5.605189800262451,-0.16678600013256073,205,298,6.165609836578369,1.2545100450515747,72
1530,1578,Ghana,Turkey,248.0,1701.0,1,248,5.605189800262451,-0.16678600013256073,205,1701,40.976898,28.8146,163
1531,1579,Ghana,United Arab Emirates,248.0,2188.0,1,248,5.605189800262451,-0.16678600013256073,205,2188,25.252799987800003,55.3643989563,62
1532,1580,Ghana,United Kingdom,248.0,507.0,2,248,5.605189800262451,-0.16678600013256073,205,507,51.4706,-0.461941,83
1533,1581,Ghana,United States,248.0,3797.0,1,248,5.605189800262451,-0.16678600013256073,205,3797,40.63980103,-73.77890015,13
1534,1582,Gibraltar,United Kingdom,8690.0,2448.0,6,8690,180.75599670399998,-26.7482995987,75,2448,260.30099875288477,-5.043531986611436,1395
1535,1583,Greece,Albania,3941.0,1190.0,2,3941,37.9364013672,23.944499969499997,308,1190,41.4146995544,19.7206001282,126
1536,1584,Greece,Armenia,3941.0,3964.0,1,3941,37.9364013672,23.944499969499997,308,3964,40.1473007202,44.3959007263,2838
1537,1585,Greece,Austria,24450.0,24188.0,36,24450,558.1524922546356,357.08099914242905,1970,24188,720.3411788208354,241.46780300141282,10706
1538,1586,Greece,Belgium,24524.0,4549.0,18,24524,561.1930956237879,361.6109995971744,2140,4549,760.6038257392106,68.0416589373498,5815
1539,1587,Greece,Bulgaria,3941.0,1194.0,4,3941,37.9364013672,23.944499969499997,308,1194,42.696693420410156,23.411436080932614,1742
1540,1588,Greece,Canada,7882.0,339.0,2,7882,75.8728027344,47.888999938999994,616,339,89.1478004456,-153.3713989258,687
1541,1589,Greece,Croatia,7882.0,2406.0,2,7882,75.8728027344,47.888999938999994,616,2406,86.10029983520508,34.566200256347656,606
1542,1590,Greece,Cyprus,15253.0,8383.0,11,15253,265.9346998535367,164.58639902651328,1311,8383,243.4972915649414,230.81749725341797,188
1543,1591,Greece,Czech Republic,6865.0,4761.0,4,6865,109.68149948120978,77.21100044251132,440,4761,150.3024,42.78,3741
1544,1592,Greece,Denmark,9835.0,3043.0,7,9835,189.12139892579376,115.12649917604297,1316,3043,278.334300994967,56.27156066894699,545
1545,1593,Greece,Egypt,7882.0,4538.0,4,7882,75.8728027344,47.888999938999994,616,4538,61.03960037231445,61.101999282836914,559
1546,1594,Greece,Estonia,1452.0,415.0,1,1452,35.3396987915,25.1802997589,115,415,59.41329956049999,24.8327999115,131
1547,1595,Greece,Finland,5415.0,842.0,2,5415,73.46810150147735,48.09420013429492,798,842,120.634399414062,49.926601409912,358
1548,1596,Greece,France,45570.0,28892.0,30,45570,776.1130943298779,518.3766975402996,3754,28892,989.5172483265001,74.50262577885499,8709
1549,1597,Greece,Georgia,3941.0,3973.0,1,3941,37.9364013672,23.944499969499997,308,3973,41.6692008972,44.95470047,1624
1550,1598,Greece,Germany,157749.0,51519.0,166,157749,3561.894553283831,2286.095786480644,12077,51519,4779.423645343594,908.887578155973,52768
1551,1600,Greece,Hungary,5427.0,2978.0,2,5427,78.4561004638797,46.91539955140918,330,2978,94.85951999999999,38.522186,990
1552,1601,Greece,Ireland,6875.0,1797.0,3,6875,113.06999969483672,68.00589942933887,804,1797,160.263897,-18.810209999999998,726
1553,1602,Greece,Israel,5393.0,3180.0,3,5393,73.27610015869999,49.12479972839999,423,3180,64.02279663085939,69.77339935302734,270
1554,1603,Greece,Italy,34919.0,26169.0,24,34919,642.3941001892551,411.207998275816,3872,26169,754.6029566,184.2585578,7600
1555,1604,Greece,Jordan,3941.0,2170.0,1,3941,37.9364013672,23.944499969499997,308,2170,31.7226009369,35.9931983948,2395
1556,1605,Greece,Latvia,5393.0,7906.0,2,5393,73.27610015869999,49.12479972839999,423,7906,113.84719848632812,47.94219970703125,72
1557,1606,Greece,Lebanon,3941.0,2177.0,1,3941,37.9364013672,23.944499969499997,308,2177,33.820899963378906,35.488399505615234,87
1558,1607,Greece,Lithuania,5856.0,15830.0,4,5856,144.07009887694923,104.50790023802598,1034,15830,219.19600703955078,98.74120344042969,1808
1559,1608,Greece,Luxembourg,5842.0,2516.0,4,5842,148.14029693603126,100.269899368275,550,2516,198.4933332,24.817777600000003,4936
1560,1609,Greece,Malta,3941.0,1606.0,1,3941,37.9364013672,23.944499969499997,308,1606,35.857498,14.4775,300
1561,1610,Greece,Moldova,3941.0,1735.0,1,3941,37.9364013672,23.944499969499997,308,1735,46.92770004272461,28.93099975585937,399
1562,1611,Greece,Netherlands,34259.0,11637.0,21,34259,748.8231923279379,476.83519912410935,2802,11637,1043.1974171658997,99.20923947111999,144
1563,1612,Greece,Norway,14239.0,5209.0,11,14239,297.851799011243,194.45409965516893,2235,5209,477.4294848100001,81.245735125,2402
1564,1613,Greece,Poland,11307.0,19527.0,7,11307,221.84450149537383,146.45619964601366,2212,19527,308.72259828489996,118.02129955140002,3234
1565,1614,Greece,Qatar,3941.0,11051.0,2,3941,37.9364013672,23.944499969499997,308,11051,25.273056,51.608056,13
1566,1615,Greece,Romania,5427.0,3314.0,4,5427,78.4561004638797,46.91539955140918,330,3314,89.1422222,52.17,628
1567,1616,Greece,Russia,34850.0,56818.0,28,34850,640.7945938110695,419.64479827883434,2249,56818,943.6644735141467,614.5029256194285,7344
