,src,iso_code,region,trg,weights,days_since_100_cases_in_China_2019
5497,France,FRA,Europe,Guernsey,1.0,44 days 00:00:00.000000000
5498,France,FRA,Europe,Guinea,1.0,44 days 00:00:00.000000000
5499,France,FRA,Europe,Haiti,1.0,44 days 00:00:00.000000000
5500,France,FRA,Europe,Hong Kong,1.0,44 days 00:00:00.000000000
5501,France,FRA,Europe,Hungary,1.0,44 days 00:00:00.000000000
5502,France,FRA,Europe,Iceland,1.0,44 days 00:00:00.000000000
5503,France,FRA,Europe,India,1.0,44 days 00:00:00.000000000
5504,France,FRA,Europe,Iran (Islamic Republic of),1.0,44 days 00:00:00.000000000
5505,France,FRA,Europe,Ireland,1.0,44 days 00:00:00.000000000
5506,France,FRA,Europe,Israel,1.0,44 days 00:00:00.000000000
5507,France,FRA,Europe,Italy,1.0,44 days 00:00:00.000000000
5508,France,FRA,Europe,Japan,1.0,44 days 00:00:00.000000000
5509,France,FRA,Europe,Jersey,1.0,44 days 00:00:00.000000000
5510,France,FRA,Europe,Jordan,1.0,44 days 00:00:00.000000000
5511,France,FRA,Europe,Kenya,1.0,44 days 00:00:00.000000000
5512,France,FRA,Europe,Latvia,1.0,44 days 00:00:00.000000000
5513,France,FRA,Europe,Lebanon,1.0,44 days 00:00:00.000000000
5514,France,FRA,Europe,Liberia,1.0,44 days 00:00:00.000000000
5515,France,FRA,Europe,Lithuania,1.0,44 days 00:00:00.000000000
5516,France,FRA,Europe,Luxembourg,1.0,44 days 00:00:00.000000000
5517,France,FRA,Europe,Madagascar,1.0,44 days 00:00:00.000000000
5518,France,FRA,Europe,Malaysia,1.0,44 days 00:00:00.000000000
5519,France,FRA,Europe,Mali,1.0,44 days 00:00:00.000000000
5520,France,FRA,Europe,Malta,1.0,44 days 00:00:00.000000000
5521,France,FRA,Europe,Martinique,1.0,44 days 00:00:00.000000000
5522,France,FRA,Europe,Mauritania,1.0,44 days 00:00:00.000000000
5523,France,FRA,Europe,Mauritius,1.0,44 days 00:00:00.000000000
5524,France,FRA,Europe,Mayotte,1.0,44 days 00:00:00.000000000
5525,France,FRA,Europe,Mexico,1.0,44 days 00:00:00.000000000
5526,France,FRA,Europe,"Moldova, Republic of",1.0,44 days 00:00:00.000000000
5527,France,FRA,Europe,Montenegro,1.0,44 days 00:00:00.000000000
5528,France,FRA,Europe,Morocco,1.0,44 days 00:00:00.000000000
5529,France,FRA,Europe,Netherlands,1.0,44 days 00:00:00.000000000
5530,France,FRA,Europe,Netherlands Antilles,1.0,44 days 00:00:00.000000000
5531,France,FRA,Europe,Niger,1.0,44 days 00:00:00.000000000
5532,France,FRA,Europe,Nigeria,1.0,44 days 00:00:00.000000000
5533,France,FRA,Europe,Norway,1.0,44 days 00:00:00.000000000
5534,France,FRA,Europe,Oman,1.0,44 days 00:00:00.000000000
5535,France,FRA,Europe,Pakistan,1.0,44 days 00:00:00.000000000
5536,France,FRA,Europe,Panama,1.0,44 days 00:00:00.000000000
5537,France,FRA,Europe,Peru,1.0,44 days 00:00:00.000000000
5538,France,FRA,Europe,Poland,1.0,44 days 00:00:00.000000000
5539,France,FRA,Europe,Portugal,1.0,44 days 00:00:00.000000000
5540,France,FRA,Europe,Puerto Rico,1.0,44 days 00:00:00.000000000
5541,France,FRA,Europe,Qatar,1.0,44 days 00:00:00.000000000
5542,France,FRA,Europe,Réunion,1.0,44 days 00:00:00.000000000
5543,France,FRA,Europe,Romania,1.0,44 days 00:00:00.000000000
5544,France,FRA,Europe,Russian Federation,1.0,44 days 00:00:00.000000000
5545,France,FRA,Europe,Saudi Arabia,1.0,44 days 00:00:00.000000000
5546,France,FRA,Europe,Senegal,1.0,44 days 00:00:00.000000000
5547,France,FRA,Europe,Serbia,1.0,44 days 00:00:00.000000000
5548,France,FRA,Europe,Singapore,1.0,44 days 00:00:00.000000000
5549,France,FRA,Europe,Slovakia,1.0,44 days 00:00:00.000000000
5550,France,FRA,Europe,Slovenia,1.0,44 days 00:00:00.000000000
5551,France,FRA,Europe,South Africa,1.0,44 days 00:00:00.000000000
5552,France,FRA,Europe,"Korea, Republic of",1.0,44 days 00:00:00.000000000
5553,France,FRA,Europe,Spain,1.0,44 days 00:00:00.000000000
5554,France,FRA,Europe,Sri Lanka,1.0,44 days 00:00:00.000000000
5555,France,FRA,Europe,Sweden,1.0,44 days 00:00:00.000000000
5556,France,FRA,Europe,Switzerland,1.0,44 days 00:00:00.000000000
5557,France,FRA,Europe,Taiwan,1.0,44 days 00:00:00.000000000
5558,France,FRA,Europe,Thailand,1.0,44 days 00:00:00.000000000
5559,France,FRA,Europe,Togo,1.0,44 days 00:00:00.000000000
5560,France,FRA,Europe,Tunisia,1.0,44 days 00:00:00.000000000
5561,France,FRA,Europe,Turkey,1.0,44 days 00:00:00.000000000
5562,France,FRA,Europe,Ukraine,1.0,44 days 00:00:00.000000000
5563,France,FRA,Europe,United Arab Emirates,1.0,44 days 00:00:00.000000000
5564,France,FRA,Europe,United Kingdom of Great Britain and Northern Ireland,1.0,44 days 00:00:00.000000000
5565,France,FRA,Europe,United States of America,1.0,44 days 00:00:00.000000000
5566,France,FRA,Europe,Uzbekistan,1.0,44 days 00:00:00.000000000
5567,France,FRA,Europe,Venezuela (Bolivarian Republic of),1.0,44 days 00:00:00.000000000
5568,France,FRA,Europe,Viet Nam,1.0,44 days 00:00:00.000000000
5569,France,FRA,Europe,Virgin Islands (British),1.0,44 days 00:00:00.000000000
6145,French Guiana,GUF,Americas,Brazil,1.0,999 days 00:00:00.000000000
6146,French Guiana,GUF,Americas,France,1.0,999 days 00:00:00.000000000
6147,French Guiana,GUF,Americas,Martinique,1.0,999 days 00:00:00.000000000
6148,French Guiana,GUF,Americas,Suriname,1.0,999 days 00:00:00.000000000
6153,French Polynesia,PYF,Oceania,Chile,1.0,999 days 00:00:00.000000000
6154,French Polynesia,PYF,Oceania,Cook Islands,1.0,999 days 00:00:00.000000000
6155,French Polynesia,PYF,Oceania,Japan,1.0,999 days 00:00:00.000000000
6156,French Polynesia,PYF,Oceania,New Caledonia,1.0,999 days 00:00:00.000000000
6157,French Polynesia,PYF,Oceania,New Zealand,1.0,999 days 00:00:00.000000000
6158,French Polynesia,PYF,Oceania,United States of America,1.0,999 days 00:00:00.000000000
6159,Gabon,GAB,Africa,Benin,1.0,91 days 00:00:00.000000000
6160,Gabon,GAB,Africa,Cameroon,1.0,91 days 00:00:00.000000000
6161,Gabon,GAB,Africa,Congo,1.0,91 days 00:00:00.000000000
6162,Gabon,GAB,Africa,"Congo, Democratic Republic of the",1.0,91 days 00:00:00.000000000
6163,Gabon,GAB,Africa,Côte d'Ivoire,1.0,91 days 00:00:00.000000000
6164,Gabon,GAB,Africa,Equatorial Guinea,1.0,91 days 00:00:00.000000000
6165,Gabon,GAB,Africa,Ethiopia,1.0,91 days 00:00:00.000000000
6166,Gabon,GAB,Africa,France,1.0,91 days 00:00:00.000000000
6167,Gabon,GAB,Africa,Morocco,1.0,91 days 00:00:00.000000000
6168,Gabon,GAB,Africa,Nigeria,1.0,91 days 00:00:00.000000000
6169,Gabon,GAB,Africa,Rwanda,1.0,91 days 00:00:00.000000000
6170,Gabon,GAB,Africa,South Africa,1.0,91 days 00:00:00.000000000
6171,Gabon,GAB,Africa,Togo,1.0,91 days 00:00:00.000000000
6172,Gabon,GAB,Africa,Turkey,1.0,91 days 00:00:00.000000000
6201,Gambia,GMB,Africa,Cabo Verde,1.0,999 days 00:00:00.000000000
6202,Gambia,GMB,Africa,Guinea-Bissau,1.0,999 days 00:00:00.000000000
6203,Gambia,GMB,Africa,Morocco,1.0,999 days 00:00:00.000000000
6204,Gambia,GMB,Africa,Senegal,1.0,999 days 00:00:00.000000000
6205,Gambia,GMB,Africa,Sierra Leone,1.0,999 days 00:00:00.000000000
6206,Gambia,GMB,Africa,Spain,1.0,999 days 00:00:00.000000000
6207,Georgia,GEO,Asia,Austria,1.0,74 days 00:00:00.000000000
6208,Georgia,GEO,Asia,Azerbaijan,1.0,74 days 00:00:00.000000000
6209,Georgia,GEO,Asia,Belarus,1.0,74 days 00:00:00.000000000
6210,Georgia,GEO,Asia,China,1.0,74 days 00:00:00.000000000
6211,Georgia,GEO,Asia,France,1.0,74 days 00:00:00.000000000
6212,Georgia,GEO,Asia,Germany,1.0,74 days 00:00:00.000000000
6213,Georgia,GEO,Asia,Greece,1.0,74 days 00:00:00.000000000
6214,Georgia,GEO,Asia,Iraq,1.0,74 days 00:00:00.000000000
6215,Georgia,GEO,Asia,Israel,1.0,74 days 00:00:00.000000000
6216,Georgia,GEO,Asia,Italy,1.0,74 days 00:00:00.000000000
6217,Georgia,GEO,Asia,Kazakhstan,1.0,74 days 00:00:00.000000000
6218,Georgia,GEO,Asia,Latvia,1.0,74 days 00:00:00.000000000
6219,Georgia,GEO,Asia,Lithuania,1.0,74 days 00:00:00.000000000
6220,Georgia,GEO,Asia,Netherlands,1.0,74 days 00:00:00.000000000
6221,Georgia,GEO,Asia,Poland,1.0,74 days 00:00:00.000000000
6222,Georgia,GEO,Asia,Russian Federation,1.0,74 days 00:00:00.000000000
6223,Georgia,GEO,Asia,Turkey,1.0,74 days 00:00:00.000000000
6224,Georgia,GEO,Asia,Ukraine,1.0,74 days 00:00:00.000000000
6225,Georgia,GEO,Asia,United Arab Emirates,1.0,74 days 00:00:00.000000000
6264,Germany,DEU,Europe,Albania,1.0,43 days 00:00:00.000000000
6265,Germany,DEU,Europe,Algeria,1.0,43 days 00:00:00.000000000
6266,Germany,DEU,Europe,Angola,1.0,43 days 00:00:00.000000000
6267,Germany,DEU,Europe,Argentina,1.0,43 days 00:00:00.000000000
6268,Germany,DEU,Europe,Austria,1.0,43 days 00:00:00.000000000
6269,Germany,DEU,Europe,Azerbaijan,1.0,43 days 00:00:00.000000000
6270,Germany,DEU,Europe,Bahrain,1.0,43 days 00:00:00.000000000
6271,Germany,DEU,Europe,Belarus,1.0,43 days 00:00:00.000000000
6272,Germany,DEU,Europe,Belgium,1.0,43 days 00:00:00.000000000
6273,Germany,DEU,Europe,Bosnia and Herzegovina,1.0,43 days 00:00:00.000000000
6274,Germany,DEU,Europe,Brazil,1.0,43 days 00:00:00.000000000
6275,Germany,DEU,Europe,Bulgaria,1.0,43 days 00:00:00.000000000
6276,Germany,DEU,Europe,Canada,1.0,43 days 00:00:00.000000000
6277,Germany,DEU,Europe,Cabo Verde,1.0,43 days 00:00:00.000000000
6278,Germany,DEU,Europe,China,1.0,43 days 00:00:00.000000000
6279,Germany,DEU,Europe,Colombia,1.0,43 days 00:00:00.000000000
6280,Germany,DEU,Europe,Croatia,1.0,43 days 00:00:00.000000000
6281,Germany,DEU,Europe,Cuba,1.0,43 days 00:00:00.000000000
6282,Germany,DEU,Europe,Cyprus,1.0,43 days 00:00:00.000000000
6283,Germany,DEU,Europe,Czechia,1.0,43 days 00:00:00.000000000
6284,Germany,DEU,Europe,Denmark,1.0,43 days 00:00:00.000000000
6285,Germany,DEU,Europe,Dominican Republic,1.0,43 days 00:00:00.000000000
6286,Germany,DEU,Europe,Egypt,1.0,43 days 00:00:00.000000000
6287,Germany,DEU,Europe,Estonia,1.0,43 days 00:00:00.000000000
6288,Germany,DEU,Europe,Ethiopia,1.0,43 days 00:00:00.000000000
6289,Germany,DEU,Europe,Finland,1.0,43 days 00:00:00.000000000
6290,Germany,DEU,Europe,France,1.0,43 days 00:00:00.000000000
6291,Germany,DEU,Europe,Georgia,1.0,43 days 00:00:00.000000000
6292,Germany,DEU,Europe,Ghana,1.0,43 days 00:00:00.000000000
6293,Germany,DEU,Europe,Greece,1.0,43 days 00:00:00.000000000
6294,Germany,DEU,Europe,Guernsey,1.0,43 days 00:00:00.000000000
6295,Germany,DEU,Europe,Hong Kong,1.0,43 days 00:00:00.000000000
6296,Germany,DEU,Europe,Hungary,1.0,43 days 00:00:00.000000000
6297,Germany,DEU,Europe,Iceland,1.0,43 days 00:00:00.000000000
6298,Germany,DEU,Europe,India,1.0,43 days 00:00:00.000000000
6299,Germany,DEU,Europe,Iran (Islamic Republic of),1.0,43 days 00:00:00.000000000
6300,Germany,DEU,Europe,Iraq,1.0,43 days 00:00:00.000000000
6301,Germany,DEU,Europe,Ireland,1.0,43 days 00:00:00.000000000
6302,Germany,DEU,Europe,Israel,1.0,43 days 00:00:00.000000000
6303,Germany,DEU,Europe,Italy,1.0,43 days 00:00:00.000000000
6304,Germany,DEU,Europe,Jamaica,1.0,43 days 00:00:00.000000000
6305,Germany,DEU,Europe,Japan,1.0,43 days 00:00:00.000000000
6306,Germany,DEU,Europe,Jersey,1.0,43 days 00:00:00.000000000
6307,Germany,DEU,Europe,Jordan,1.0,43 days 00:00:00.000000000
6308,Germany,DEU,Europe,Kazakhstan,1.0,43 days 00:00:00.000000000
6309,Germany,DEU,Europe,Kenya,1.0,43 days 00:00:00.000000000
6310,Germany,DEU,Europe,Kuwait,1.0,43 days 00:00:00.000000000
6311,Germany,DEU,Europe,Latvia,1.0,43 days 00:00:00.000000000
6312,Germany,DEU,Europe,Lebanon,1.0,43 days 00:00:00.000000000
6313,Germany,DEU,Europe,Lithuania,1.0,43 days 00:00:00.000000000
6314,Germany,DEU,Europe,Luxembourg,1.0,43 days 00:00:00.000000000
6315,Germany,DEU,Europe,North Macedonia,1.0,43 days 00:00:00.000000000
6316,Germany,DEU,Europe,Malaysia,1.0,43 days 00:00:00.000000000
6317,Germany,DEU,Europe,Maldives,1.0,43 days 00:00:00.000000000
6318,Germany,DEU,Europe,Malta,1.0,43 days 00:00:00.000000000
6319,Germany,DEU,Europe,Mauritius,1.0,43 days 00:00:00.000000000
6320,Germany,DEU,Europe,Mexico,1.0,43 days 00:00:00.000000000
6321,Germany,DEU,Europe,"Moldova, Republic of",1.0,43 days 00:00:00.000000000
6322,Germany,DEU,Europe,Montenegro,1.0,43 days 00:00:00.000000000
6323,Germany,DEU,Europe,Morocco,1.0,43 days 00:00:00.000000000
6324,Germany,DEU,Europe,Namibia,1.0,43 days 00:00:00.000000000
6325,Germany,DEU,Europe,Netherlands,1.0,43 days 00:00:00.000000000
6326,Germany,DEU,Europe,Netherlands Antilles,1.0,43 days 00:00:00.000000000
6327,Germany,DEU,Europe,Nigeria,1.0,43 days 00:00:00.000000000
6328,Germany,DEU,Europe,Norway,1.0,43 days 00:00:00.000000000
6329,Germany,DEU,Europe,Oman,1.0,43 days 00:00:00.000000000
6330,Germany,DEU,Europe,Poland,1.0,43 days 00:00:00.000000000
6331,Germany,DEU,Europe,Portugal,1.0,43 days 00:00:00.000000000
6332,Germany,DEU,Europe,Puerto Rico,1.0,43 days 00:00:00.000000000
6333,Germany,DEU,Europe,Qatar,1.0,43 days 00:00:00.000000000
6334,Germany,DEU,Europe,Romania,1.0,43 days 00:00:00.000000000
6335,Germany,DEU,Europe,Russian Federation,1.0,43 days 00:00:00.000000000
6336,Germany,DEU,Europe,Saudi Arabia,1.0,43 days 00:00:00.000000000
6337,Germany,DEU,Europe,Serbia,1.0,43 days 00:00:00.000000000
6338,Germany,DEU,Europe,Seychelles,1.0,43 days 00:00:00.000000000
6339,Germany,DEU,Europe,Singapore,1.0,43 days 00:00:00.000000000
6340,Germany,DEU,Europe,Slovenia,1.0,43 days 00:00:00.000000000
6341,Germany,DEU,Europe,South Africa,1.0,43 days 00:00:00.000000000
6342,Germany,DEU,Europe,"Korea, Republic of",1.0,43 days 00:00:00.000000000
6343,Germany,DEU,Europe,Spain,1.0,43 days 00:00:00.000000000
6344,Germany,DEU,Europe,Sri Lanka,1.0,43 days 00:00:00.000000000
6345,Germany,DEU,Europe,Sweden,1.0,43 days 00:00:00.000000000
6346,Germany,DEU,Europe,Switzerland,1.0,43 days 00:00:00.000000000
6347,Germany,DEU,Europe,Taiwan,1.0,43 days 00:00:00.000000000
6348,Germany,DEU,Europe,Tajikistan,1.0,43 days 00:00:00.000000000
6349,Germany,DEU,Europe,Thailand,1.0,43 days 00:00:00.000000000
6350,Germany,DEU,Europe,Trinidad and Tobago,1.0,43 days 00:00:00.000000000
6351,Germany,DEU,Europe,Tunisia,1.0,43 days 00:00:00.000000000
6352,Germany,DEU,Europe,Turkey,1.0,43 days 00:00:00.000000000
6353,Germany,DEU,Europe,Turkmenistan,1.0,43 days 00:00:00.000000000
6354,Germany,DEU,Europe,Ukraine,1.0,43 days 00:00:00.000000000
6355,Germany,DEU,Europe,United Arab Emirates,1.0,43 days 00:00:00.000000000
6356,Germany,DEU,Europe,United Kingdom of Great Britain and Northern Ireland,1.0,43 days 00:00:00.000000000
6357,Germany,DEU,Europe,United States of America,1.0,43 days 00:00:00.000000000
6358,Germany,DEU,Europe,Uzbekistan,1.0,43 days 00:00:00.000000000
6359,Germany,DEU,Europe,Venezuela (Bolivarian Republic of),1.0,43 days 00:00:00.000000000
6360,Germany,DEU,Europe,Viet Nam,1.0,43 days 00:00:00.000000000
7137,Ghana,GHA,Africa,Benin,1.0,69 days 00:00:00.000000000
7138,Ghana,GHA,Africa,Burkina Faso,1.0,69 days 00:00:00.000000000
7139,Ghana,GHA,Africa,Côte d'Ivoire,1.0,69 days 00:00:00.000000000
7140,Ghana,GHA,Africa,Egypt,1.0,69 days 00:00:00.000000000
7141,Ghana,GHA,Africa,Ethiopia,1.0,69 days 00:00:00.000000000
7142,Ghana,GHA,Africa,Germany,1.0,69 days 00:00:00.000000000
7143,Ghana,GHA,Africa,Italy,1.0,69 days 00:00:00.000000000
7144,Ghana,GHA,Africa,Kenya,1.0,69 days 00:00:00.000000000
7145,Ghana,GHA,Africa,Lebanon,1.0,69 days 00:00:00.000000000
7146,Ghana,GHA,Africa,Liberia,1.0,69 days 00:00:00.000000000
7147,Ghana,GHA,Africa,Morocco,1.0,69 days 00:00:00.000000000
7148,Ghana,GHA,Africa,Namibia,1.0,69 days 00:00:00.000000000
7149,Ghana,GHA,Africa,Netherlands,1.0,69 days 00:00:00.000000000
7150,Ghana,GHA,Africa,Nigeria,1.0,69 days 00:00:00.000000000
7151,Ghana,GHA,Africa,Portugal,1.0,69 days 00:00:00.000000000
7152,Ghana,GHA,Africa,Senegal,1.0,69 days 00:00:00.000000000
7153,Ghana,GHA,Africa,Sierra Leone,1.0,69 days 00:00:00.000000000
7154,Ghana,GHA,Africa,South Africa,1.0,69 days 00:00:00.000000000
7155,Ghana,GHA,Africa,Spain,1.0,69 days 00:00:00.000000000
7156,Ghana,GHA,Africa,Togo,1.0,69 days 00:00:00.000000000
7157,Ghana,GHA,Africa,Turkey,1.0,69 days 00:00:00.000000000
7158,Ghana,GHA,Africa,United Arab Emirates,1.0,69 days 00:00:00.000000000
7159,Ghana,GHA,Africa,United Kingdom of Great Britain and Northern Ireland,1.0,69 days 00:00:00.000000000
7160,Ghana,GHA,Africa,United States of America,1.0,69 days 00:00:00.000000000
7209,Gibraltar,GIB,Europe,United Kingdom of Great Britain and Northern Ireland,1.0,79 days 00:00:00.000000000
7210,Greece,GRC,Europe,Albania,1.0,55 days 00:00:00.000000000
7211,Greece,GRC,Europe,Armenia,1.0,55 days 00:00:00.000000000
7212,Greece,GRC,Europe,Austria,1.0,55 days 00:00:00.000000000
7213,Greece,GRC,Europe,Belgium,1.0,55 days 00:00:00.000000000
7214,Greece,GRC,Europe,Bulgaria,1.0,55 days 00:00:00.000000000
7215,Greece,GRC,Europe,Canada,1.0,55 days 00:00:00.000000000
7216,Greece,GRC,Europe,Croatia,1.0,55 days 00:00:00.000000000
7217,Greece,GRC,Europe,Cyprus,1.0,55 days 00:00:00.000000000
7218,Greece,GRC,Europe,Czechia,1.0,55 days 00:00:00.000000000
7219,Greece,GRC,Europe,Denmark,1.0,55 days 00:00:00.000000000
7220,Greece,GRC,Europe,Egypt,1.0,55 days 00:00:00.000000000
7221,Greece,GRC,Europe,Estonia,1.0,55 days 00:00:00.000000000
7222,Greece,GRC,Europe,Finland,1.0,55 days 00:00:00.000000000
7223,Greece,GRC,Europe,France,1.0,55 days 00:00:00.000000000
7224,Greece,GRC,Europe,Georgia,1.0,55 days 00:00:00.000000000
7225,Greece,GRC,Europe,Germany,1.0,55 days 00:00:00.000000000
7226,Greece,GRC,Europe,Hungary,1.0,55 days 00:00:00.000000000
7227,Greece,GRC,Europe,Ireland,1.0,55 days 00:00:00.000000000
7228,Greece,GRC,Europe,Israel,1.0,55 days 00:00:00.000000000
7229,Greece,GRC,Europe,Italy,1.0,55 days 00:00:00.000000000
7230,Greece,GRC,Europe,Jordan,1.0,55 days 00:00:00.000000000
7231,Greece,GRC,Europe,Latvia,1.0,55 days 00:00:00.000000000
7232,Greece,GRC,Europe,Lebanon,1.0,55 days 00:00:00.000000000
7233,Greece,GRC,Europe,Lithuania,1.0,55 days 00:00:00.000000000
7234,Greece,GRC,Europe,Luxembourg,1.0,55 days 00:00:00.000000000
7235,Greece,GRC,Europe,Malta,1.0,55 days 00:00:00.000000000
7236,Greece,GRC,Europe,"Moldova, Republic of",1.0,55 days 00:00:00.000000000
7237,Greece,GRC,Europe,Netherlands,1.0,55 days 00:00:00.000000000
7238,Greece,GRC,Europe,Norway,1.0,55 days 00:00:00.000000000
7239,Greece,GRC,Europe,Poland,1.0,55 days 00:00:00.000000000
7240,Greece,GRC,Europe,Qatar,1.0,55 days 00:00:00.000000000
7241,Greece,GRC,Europe,Romania,1.0,55 days 00:00:00.000000000
7242,Greece,GRC,Europe,Russian Federation,1.0,55 days 00:00:00.000000000
7243,Greece,GRC,Europe,Serbia,1.0,55 days 00:00:00.000000000
7244,Greece,GRC,Europe,Spain,1.0,55 days 00:00:00.000000000
7245,Greece,GRC,Europe,Sweden,1.0,55 days 00:00:00.000000000
7246,Greece,GRC,Europe,Switzerland,1.0,55 days 00:00:00.000000000
7247,Greece,GRC,Europe,Turkey,1.0,55 days 00:00:00.000000000
7248,Greece,GRC,Europe,Ukraine,1.0,55 days 00:00:00.000000000
7249,Greece,GRC,Europe,United Arab Emirates,1.0,55 days 00:00:00.000000000
7250,Greece,GRC,Europe,United Kingdom of Great Britain and Northern Ireland,1.0,55 days 00:00:00.000000000
7251,Greece,GRC,Europe,United States of America,1.0,55 days 00:00:00.000000000
7378,Greenland,GRL,Americas,Denmark,1.0,999 days 00:00:00.000000000
7379,Greenland,GRL,Americas,Iceland,1.0,999 days 00:00:00.000000000
7380,Grenada,GRD,Americas,Barbados,1.0,999 days 00:00:00.000000000
7381,Grenada,GRD,Americas,Canada,1.0,999 days 00:00:00.000000000
7382,Grenada,GRD,Americas,Saint Lucia,1.0,999 days 00:00:00.000000000
7383,Grenada,GRD,Americas,Saint Vincent and the Grenadines,1.0,999 days 00:00:00.000000000
7384,Grenada,GRD,Americas,Trinidad and Tobago,1.0,999 days 00:00:00.000000000
7385,Grenada,GRD,Americas,United States of America,1.0,999 days 00:00:00.000000000
7386,Grenada,GRD,Americas,Venezuela (Bolivarian Republic of),1.0,999 days 00:00:00.000000000
7387,Guadeloupe,GLP,Americas,Antigua and Barbuda,1.0,999 days 00:00:00.000000000
7388,Guadeloupe,GLP,Americas,Canada,1.0,999 days 00:00:00.000000000
7389,Guadeloupe,GLP,Americas,Dominica,1.0,999 days 00:00:00.000000000
7390,Guadeloupe,GLP,Americas,Dominican Republic,1.0,999 days 00:00:00.000000000
7391,Guadeloupe,GLP,Americas,France,1.0,999 days 00:00:00.000000000
7392,Guadeloupe,GLP,Americas,Haiti,1.0,999 days 00:00:00.000000000
7393,Guadeloupe,GLP,Americas,Martinique,1.0,999 days 00:00:00.000000000
7394,Guadeloupe,GLP,Americas,Netherlands Antilles,1.0,999 days 00:00:00.000000000
7395,Guadeloupe,GLP,Americas,Puerto Rico,1.0,999 days 00:00:00.000000000
7396,Guadeloupe,GLP,Americas,United States of America,1.0,999 days 00:00:00.000000000
7397,Guam,GUM,Oceania,Australia,1.0,79 days 00:00:00.000000000
7398,Guam,GUM,Oceania,Hong Kong,1.0,79 days 00:00:00.000000000
7399,Guam,GUM,Oceania,Japan,1.0,79 days 00:00:00.000000000
7400,Guam,GUM,Oceania,Micronesia (Federated States of),1.0,79 days 00:00:00.000000000
7401,Guam,GUM,Oceania,Northern Mariana Islands,1.0,79 days 00:00:00.000000000
7402,Guam,GUM,Oceania,Palau,1.0,79 days 00:00:00.000000000
7403,Guam,GUM,Oceania,Philippines,1.0,79 days 00:00:00.000000000
7404,Guam,GUM,Oceania,"Korea, Republic of",1.0,79 days 00:00:00.000000000
7405,Guam,GUM,Oceania,Taiwan,1.0,79 days 00:00:00.000000000
7406,Guam,GUM,Oceania,United States of America,1.0,79 days 00:00:00.000000000
7417,Guatemala,GTM,Americas,Belize,1.0,83 days 00:00:00.000000000
7418,Guatemala,GTM,Americas,Colombia,1.0,83 days 00:00:00.000000000
7419,Guatemala,GTM,Americas,Costa Rica,1.0,83 days 00:00:00.000000000
7420,Guatemala,GTM,Americas,El Salvador,1.0,83 days 00:00:00.000000000
7421,Guatemala,GTM,Americas,Honduras,1.0,83 days 00:00:00.000000000
7422,Guatemala,GTM,Americas,Mexico,1.0,83 days 00:00:00.000000000
7423,Guatemala,GTM,Americas,Nicaragua,1.0,83 days 00:00:00.000000000
7424,Guatemala,GTM,Americas,Panama,1.0,83 days 00:00:00.000000000
7425,Guatemala,GTM,Americas,United States of America,1.0,83 days 00:00:00.000000000
7453,Guernsey,GGY,Europe,France,1.0,77 days 00:00:00.000000000
7454,Guernsey,GGY,Europe,Germany,1.0,77 days 00:00:00.000000000
7455,Guernsey,GGY,Europe,Jersey,1.0,77 days 00:00:00.000000000
7456,Guernsey,GGY,Europe,Netherlands,1.0,77 days 00:00:00.000000000
7457,Guernsey,GGY,Europe,United Kingdom of Great Britain and Northern Ireland,1.0,77 days 00:00:00.000000000
