	src	trg	iso_code_src	region	iso_code_trg	kmdist	proximity	log-prox	Norm_prox	norm_log_prox
739	Tanzania, United Republic of	Zambia	TZA	Africa	ZMB	1543	0.00064808814	0.1362122454	0.01157009803	0.01157009803
740	Tanzania, United Republic of	Zambia	TZA	Africa	ZMB	1543	0.00064808814	0.1362122454	0.01157009803	0.01157009803
741	Thailand	Cambodia	THA	Asia	KHM	521	0.001919385797	0.1598529342	0.03703190023	0.03703190023
742	Thailand	Lao People's Democratic Republic	THA	Asia	LAO	503	0.001988071571	0.1607564512	0.03840755257	0.03840755257
743	Thailand	Malaysia	THA	Asia	MYS	1126	0.0008880994671	0.1423198487	0.01637709261	0.01637709261
744	Thailand	Myanmar	THA	Asia	MMR	573	0.001745200698	0.1574583522	0.03354328645	0.03354328645
745	Togo	Benin	TGO	Africa	BEN	166	0.006024096386	0.1956186207	0.1192418599	0.1192418599
746	Togo	Burkina Faso	TGO	Africa	BFA	730	0.001369863014	0.1516749955	0.02602594869	0.02602594869
747	Togo	Ghana	TGO	Africa	GHA	154	0.006493506494	0.1985327397	0.1286432989	0.1286432989
748	Tonga	American Samoa	TON	Oceania	ASM	1101	0.0009082652134	0.142776084	0.01678097618	0.01678097618
749	Tonga	Fiji	TON	Oceania	FJI	743	0.00134589502	0.1512700014	0.02554591295	0.02554591295
750	Trinidad and Tobago	Grenada	TTO	Americas	GRD	165	0.006060606061	0.1958501134	0.119973083	0.119973083
751	Trinidad and Tobago	Venezuela (Bolivarian Republic of)	TTO	Americas	VEN	623	0.001605136437	0.1554111074	0.03073805158	0.03073805158
752	Tunisia	Algeria	TUN	Africa	DZA	643	0.001555209953	0.1546516576	0.02973811405	0.02973811405
753	Tunisia	Libya	TUN	Africa	LBY	535	0.001869158879	0.1591782139	0.03602594553	0.03602594553
754	Turkey	Armenia	TUR	Asia	ARM	1004	0.0009960159363	0.1446812154	0.0185384651	0.0185384651
755	Turkey	Azerbaijan	TUR	Asia	AZE	1458	0.0006858710562	0.1372717342	0.01232682179	0.01232682179
756	Turkey	Bulgaria	TUR	Asia	BGR	866	0.001154734411	0.1478440295	0.02171731027	0.02171731027
757	Turkey	Georgia	TUR	Asia	GEO	1033	0.000968054211	0.1440876001	0.01797844211	0.01797844211
758	Turkey	Greece	TUR	Asia	GRC	806	0.001240694789	0.1494302879	0.02343894181	0.02343894181
759	Turkey	Iran (Islamic Republic of)	TUR	Asia	IRN	1710	0.0005847953216	0.1343318912	0.01030245688	0.01030245688
760	Turkey	Iraq	TUR	Asia	IRQ	1233	0.0008110300081	0.1405045842	0.01483353016	0.01483353016
761	Turkmenistan	Afghanistan	TKM	Asia	AFG	1035	0.0009661835749	0.1440474542	0.01794097664	0.01794097664
762	Turkmenistan	Iran (Islamic Republic of)	TKM	Asia	IRN	653	0.001531393568	0.1542834375	0.02926111475	0.02926111475
763	Turkmenistan	Kazakhstan	TKM	Asia	KAZ	1727	0.0005790387956	0.1341536187	0.01018716403	0.01018716403
764	Turkmenistan	Uzbekistan	TKM	Asia	UZB	1044	0.0009578544061	0.143868026	0.01777415839	0.01777415839
765	Turks and Caicos Islands	Bahamas	TCA	Americas	BHS	750	0.001333333333	0.1510557314	0.02529432499	0.02529432499
766	Tuvalu	Wallis and Futuna	TUV	Oceania	WLF	731	0.001367989056	0.1516435095	0.0259884167	0.0259884167
767	Uganda	Congo, Democratic Republic of the	UGA	Africa	COD	2946	0.000339443313	0.125184591	0.005388498076	0.005388498076
768	Uganda	Kenya	UGA	Africa	KEN	496	0.002016129032	0.1611194339	0.03896949299	0.03896949299
769	Uganda	Rwanda	UGA	Africa	RWA	288	0.003472222222	0.1765860813	0.06813241687	0.06813241687
770	Uganda	South Sudan	UGA	Africa	SSD	514	0.001945525292	0.1601993324	0.03755542724	0.03755542724
771	Uganda	Tanzania, United Republic of	UGA	Africa	TZA	1018	0.0009823182711	0.1443919218	0.01826412554	0.01826412554
772	Uganda	Tanzania, United Republic of	UGA	Africa	TZA	1018	0.0009823182711	0.1443919218	0.01826412554	0.01826412554
773	Ukraine	Belarus	UKR	Europe	BLR	390	0.002564102564	0.1676123709	0.04994441582	0.04994441582
774	Ukraine	Hungary	UKR	Europe	HUN	897	0.001114827202	0.1470792446	0.02091804075	0.02091804075
775	Ukraine	Moldova, Republic of	UKR	Europe	MDA	360	0.002777777778	0.1698916626	0.05422394548	0.05422394548
776	Ukraine	Moldova, Republic of	UKR	Europe	MDA	360	0.002777777778	0.1698916626	0.05422394548	0.05422394548
777	Ukraine	Poland	UKR	Europe	POL	688	0.001453488372	0.1530505538	0.02770081399	0.02770081399
778	Ukraine	Romania	UKR	Europe	ROU	744	0.001344086022	0.1512392308	0.02550968197	0.02550968197
779	Ukraine	Russian Federation	UKR	Europe	RUS	739	0.001353179973	0.1513936255	0.02569181743	0.02569181743
780	Ukraine	Slovakia	UKR	Europe	SVK	996	0.001004016064	0.1448488716	0.01869869326	0.01869869326
781	United Arab Emirates	Oman	ARE	Asia	OMN	422	0.002369668246	0.1654258265	0.04605024666	0.04605024666
782	United Arab Emirates	Saudi Arabia	ARE	Asia	SAU	778	0.001285347044	0.1502239872	0.02433324604	0.02433324604
783	United Kingdom of Great Britain and Northern Ireland	Ireland	GBR	Europe	IRL	496	0.002016129032	0.1611194339	0.03896949299	0.03896949299
784	United States of America	Canada	USA	Americas	CAN	731	0.001367989056	0.1516435095	0.0259884167	0.0259884167
785	United States of America	Canada	USA	Americas	CAN	731	0.001367989056	0.1516435095	0.0259884167	0.0259884167
786	United States of America	Mexico	USA	Americas	MEX	3024	0.0003306878307	0.1247764048	0.005213141537	0.005213141537
787	United States of America	Mexico	USA	Americas	MEX	3024	0.0003306878307	0.1247764048	0.005213141537	0.005213141537
788	Uruguay	Argentina	URY	Americas	ARG	215	0.004651162791	0.1861976165	0.09174447295	0.09174447295
789	Uruguay	Brazil	URY	Americas	BRA	2277	0.0004391743522	0.1293558301	0.007385931157	0.007385931157
790	Uzbekistan	Afghanistan	UZB	Asia	AFG	774	0.001291989664	0.1503404036	0.02446628576	0.02446628576
791	Uzbekistan	Kazakhstan	UZB	Asia	KAZ	683	0.001464128843	0.1532216023	0.02791392347	0.02791392347
792	Uzbekistan	Kyrgyzstan	UZB	Asia	KGZ	458	0.002183406114	0.1632154972	0.04231975163	0.04231975163
793	Uzbekistan	Tajikistan	UZB	Asia	TJK	334	0.002994011976	0.1720832451	0.05855472699	0.05855472699
794	Uzbekistan	Turkmenistan	UZB	Asia	TKM	1044	0.0009578544061	0.143868026	0.01777415839	0.01777415839
795	Vanuatu	Fiji	VUT	Oceania	FJI	1242	0.0008051529791	0.1403611553	0.01471582385	0.01471582385
796	Vanuatu	Papua New Guinea	VUT	Oceania	PNG	2267	0.0004411116012	0.1294295207	0.007424730766	0.007424730766
797	Venezuela (Bolivarian Republic of)	Brazil	VEN	Americas	BRA	3512	0.000284738041	0.1224898619	0.004292850014	0.004292850014
798	Venezuela (Bolivarian Republic of)	Colombia	VEN	Americas	COL	991	0.001009081736	0.1449545412	0.01880014953	0.01880014953
799	Venezuela (Bolivarian Republic of)	Grenada	VEN	Americas	GRD	625	0.0016	0.1553337336	0.030635178	0.030635178
800	Venezuela (Bolivarian Republic of)	Guyana	VEN	Americas	GUY	1042	0.0009596928983	0.1439077264	0.01781098008	0.01781098008
801	Viet Nam	Cambodia	VNM	Asia	KHM	205	0.00487804878	0.1878636343	0.09628859066	0.09628859066
802	Viet Nam	China	VNM	Asia	CHN	3290	0.0003039513678	0.1234774788	0.004677658342	0.004677658342
803	Viet Nam	Lao People's Democratic Republic	VNM	Asia	LAO	826	0.001210653753	0.1488849683	0.02283727397	0.02283727397
804	Virgin Islands (British)	Anguilla	VGB	Americas	AIA	167	0.005988023952	0.19538906	0.1185193941	0.1185193941
805	Virgin Islands (British)	Puerto Rico	VGB	Americas	PRI	156	0.00641025641	0.1980254484	0.1269759497	0.1269759497
806	Wallis and Futuna	Samoa	WLF	Oceania	WSM	480	0.002083333333	0.1619751613	0.04031547409	0.04031547409
807	Western Sahara	Algeria	ESH	Africa	DZA	1865	0.0005361930295	0.1327842028	0.009329040513	0.009329040513
808	Western Sahara	Mauritania	ESH	Africa	MRT	976	0.001024590164	0.1452757224	0.01911075542	0.01911075542
809	Western Sahara	Morocco	ESH	Africa	MAR	1865	0.0005361930295	0.1327842028	0.009329040513	0.009329040513
810	Yemen	Oman	YEM	Asia	OMN	1747	0.0005724098454	0.1339467144	0.0100543981	0.0100543981
811	Yemen	Saudi Arabia	YEM	Asia	SAU	1040	0.0009615384615	0.143947525	0.01784794339	0.01784794339
812	Zambia	Angola	ZMB	Africa	AGO	1842	0.000542888165	0.133003357	0.009463132019	0.009463132019
813	Zambia	Botswana	ZMB	Africa	BWA	1035	0.0009661835749	0.1440474542	0.01794097664	0.01794097664
814	Zambia	Congo, Democratic Republic of the	ZMB	Africa	COD	1880	0.0005319148936	0.1326431107	0.009243357157	0.009243357157
815	Zambia	Malawi	ZMB	Africa	MWI	594	0.001683501684	0.1565709872	0.03230756632	0.03230756632
816	Zambia	Mozambique	ZMB	Africa	MOZ	1293	0.0007733952049	0.1395727882	0.01407977284	0.01407977284
817	Zambia	Namibia	ZMB	Africa	NAM	1425	0.000701754386	0.1377044946	0.01264493627	0.01264493627
818	Zambia	Tanzania, United Republic of	ZMB	Africa	TZA	1543	0.00064808814	0.1362122454	0.01157009803	0.01157009803
819	Zambia	Tanzania, United Republic of	ZMB	Africa	TZA	1543	0.00064808814	0.1362122454	0.01157009803	0.01157009803
820	Zambia	Zimbabwe	ZMB	Africa	ZWE	347	0.00288184438	0.1709599035	0.05630821209	0.05630821209
821	Zimbabwe	Botswana	ZWE	Africa	BWA	932	0.001072961373	0.1462558613	0.02007954362	0.02007954362
822	Zimbabwe	Mozambique	ZWE	Africa	MOZ	1012	0.0009881422925	0.1445152729	0.0183807702	0.0183807702
823	Zimbabwe	South Africa	ZWE	Africa	ZAF	2186	0.0004574565416	0.130041909	0.007752090481	0.007752090481
824	Zimbabwe	Zambia	ZWE	Africa	ZMB	347	0.00288184438	0.1709599035	0.05630821209	0.05630821209
